Format Version,1.23,Take Name,20mm_0.34,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-07-15 06.58.53.976 PM,Capture Start Frame,21000417,Total Frames in Take,1380,Total Exported Frames,1380,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
391,3.258000,-0.065856,-0.000594,-0.003006,0.997825,-0.290698,0.047057,0.174508,-0.118899,0.053208,0.179981,-0.358337,0.045540,0.174046,-0.394856,0.042422,0.169496,0.032205,0.016338,0.000559,0.999348,-0.287767,0.047741,0.108004,-0.118864,0.052832,0.111113,-0.357767,0.045656,0.107336,-0.386669,0.044734,0.105564,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,0.189752,0.015878,0.005235,0.981690,-0.283003,0.044454,-0.022707,-0.115452,0.050169,-0.018806,-0.349151,0.041969,-0.024299,-0.384405,0.041224,-0.025016,-0.036306,0.888612,-0.456697,-0.021856,-0.240193,0.088878,-0.012732,-0.240941,0.128490,-0.010606,-0.206402,0.069511,-0.017271,-0.273237,0.068633,-0.010320,0.079445,-0.032251,-0.014990,0.996205,-0.249931,0.089364,0.188898,-0.235121,0.132989,0.163978,-0.277852,0.060920,0.199824,-0.236820,0.074183,0.202892,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.235199,0.132419,0.164338,-0.276338,0.061597,0.199811,-0.237477,0.074445,0.202525,-0.240948,0.128016,-0.010629,-0.207353,0.069989,-0.017147,-0.272218,0.069229,-0.010396,-0.385927,0.043868,0.050133,,,,,,,1.421342,-0.186497,-0.804300,-0.356387,0.046109,0.053918,-0.114179,0.050260,-0.018774,-0.349243,0.041803,-0.024311,-0.384895,0.041351,-0.025019,,,,,,,,,,-0.117394,0.052877,0.111149,-0.358337,0.045639,0.107280,-0.386760,0.044731,0.105604,-0.119102,0.053199,0.179970,-0.358056,0.045575,0.174102,-0.394914,0.042401,0.169458
392,3.267000,-0.065369,-0.000610,-0.002960,0.997857,-0.290692,0.047054,0.174491,-0.118895,0.053217,0.179975,-0.358331,0.045531,0.174026,-0.394850,0.042415,0.169472,0.032710,0.016302,0.000583,0.999332,-0.287762,0.047723,0.107959,-0.118860,0.052817,0.111084,-0.357763,0.045638,0.107283,-0.386665,0.044716,0.105509,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,0.189302,0.015870,0.005161,0.981777,-0.283004,0.044457,-0.022717,-0.115453,0.050153,-0.018822,-0.349152,0.041979,-0.024307,-0.384407,0.041239,-0.025023,-0.036654,0.888205,-0.457458,-0.021918,-0.240262,0.088743,-0.012803,-0.241034,0.128358,-0.010743,-0.206461,0.069389,-0.017321,-0.273292,0.068481,-0.010343,0.079953,-0.031822,-0.014931,0.996179,-0.249921,0.089318,0.188861,-0.235141,0.132972,0.163973,-0.277827,0.060857,0.199780,-0.236795,0.074126,0.202828,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.235214,0.132394,0.164338,-0.276312,0.061518,0.199779,-0.237473,0.074402,0.202447,-0.241038,0.127850,-0.010768,-0.207443,0.069904,-0.017192,-0.272265,0.069101,-0.010420,-0.385914,0.043876,0.050196,,,,,,,1.421384,-0.186432,-0.804324,-0.356410,0.046109,0.053989,-0.114170,0.050257,-0.018788,-0.349246,0.041779,-0.024325,-0.384880,0.041395,-0.025020,,,,,,,,,,-0.117367,0.052863,0.111117,-0.358338,0.045616,0.107242,-0.386755,0.044717,0.105534,-0.119086,0.053207,0.179963,-0.358070,0.045568,0.174095,-0.394903,0.042392,0.169423
393,3.275000,-0.065301,-0.000574,-0.002921,0.997861,-0.290715,0.047067,0.174482,-0.118918,0.053241,0.179954,-0.358354,0.045539,0.174022,-0.394873,0.042420,0.169471,0.033485,0.016252,0.000720,0.999307,-0.287761,0.047733,0.107943,-0.118860,0.052863,0.111094,-0.357760,0.045631,0.107257,-0.386662,0.044705,0.105477,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,0.188943,0.015861,0.005158,0.981846,-0.283009,0.044454,-0.022742,-0.115457,0.050153,-0.018848,-0.349157,0.041975,-0.024332,-0.384411,0.041234,-0.025047,-0.037358,0.887875,-0.458027,-0.022203,-0.240318,0.088643,-0.012828,-0.241128,0.128260,-0.010820,-0.206502,0.069319,-0.017360,-0.273324,0.068351,-0.010305,0.080286,-0.031177,-0.014953,0.996172,-0.249933,0.089311,0.188861,-0.235188,0.132982,0.163985,-0.277823,0.060840,0.199797,-0.236788,0.074109,0.202802,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.235265,0.132395,0.164355,-0.276266,0.061530,0.199786,-0.237467,0.074384,0.202422,-0.241127,0.127761,-0.010844,-0.207508,0.069852,-0.017227,-0.272337,0.068939,-0.010381,-0.385914,0.043881,0.050195,,,,,,,1.421386,-0.186358,-0.804373,-0.356416,0.046102,0.054011,-0.114171,0.050248,-0.018806,-0.349255,0.041801,-0.024373,-0.384880,0.041367,-0.025024,,,,,,,,,,-0.117381,0.052914,0.111126,-0.358335,0.045587,0.107219,-0.386751,0.044725,0.105500,-0.119080,0.053232,0.179944,-0.358059,0.045588,0.174093,-0.394949,0.042391,0.169426
394,3.283000,-0.065051,-0.000618,-0.002833,0.997878,-0.290702,0.047062,0.174474,-0.118906,0.053265,0.179962,-0.358341,0.045522,0.174008,-0.394859,0.042399,0.169452,0.034669,0.016294,0.000809,0.999266,-0.287750,0.047775,0.107948,-0.118850,0.052922,0.111097,-0.357750,0.045665,0.107262,-0.386651,0.044739,0.105483,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,0.188609,0.015802,0.005221,0.981911,-0.283005,0.044442,-0.022762,-0.115455,0.050163,-0.018847,-0.349152,0.041955,-0.024360,-0.384407,0.041209,-0.025080,-0.038197,0.887712,-0.458261,-0.022497,-0.240403,0.088581,-0.012801,-0.241260,0.128198,-0.010813,-0.206568,0.069296,-0.017365,-0.273380,0.068248,-0.010224,0.080537,-0.030506,-0.015091,0.996170,-0.249946,0.089325,0.188875,-0.235228,0.133007,0.164002,-0.277825,0.060852,0.199833,-0.236784,0.074114,0.202790,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.235307,0.132418,0.164372,-0.276256,0.061556,0.199815,-0.237460,0.074386,0.202414,-0.241254,0.127676,-0.010839,-0.207583,0.069867,-0.017229,-0.272427,0.068842,-0.010298,-0.385922,0.043897,0.050232,,,,,,,1.421427,-0.186417,-0.804334,-0.356398,0.046133,0.054041,-0.114155,0.050255,-0.018809,-0.349248,0.041791,-0.024389,-0.384894,0.041334,-0.025067,,,,,,,,,,-0.117350,0.052977,0.111131,-0.358316,0.045608,0.107219,-0.386748,0.044770,0.105511,-0.119067,0.053257,0.179952,-0.358061,0.045561,0.174078,-0.394930,0.042376,0.169406
395,3.292000,-0.066447,-0.000630,-0.002888,0.997786,-0.290710,0.047054,0.174468,-0.118913,0.053253,0.179943,-0.358349,0.045520,0.174004,-0.394867,0.042389,0.169456,0.036852,0.016384,0.000811,0.999186,-0.287749,0.047753,0.107937,-0.118848,0.052875,0.111078,-0.357749,0.045650,0.107256,-0.386651,0.044733,0.105478,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,0.188398,0.015886,0.005049,0.981951,-0.283006,0.044454,-0.022792,-0.115454,0.050126,-0.018918,-0.349155,0.041985,-0.024374,-0.384410,0.041250,-0.025086,-0.039556,0.887473,-0.458612,-0.022427,-0.240562,0.088503,-0.012821,-0.241516,0.128120,-0.010863,-0.206684,0.069300,-0.017408,-0.273485,0.068090,-0.010192,0.080404,-0.031456,-0.013748,0.996171,-0.250013,0.089326,0.188862,-0.235353,0.133036,0.164003,-0.277844,0.060787,0.199772,-0.236843,0.074154,0.202810,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.235426,0.132449,0.164373,-0.276298,0.061467,0.199769,-0.237531,0.074433,0.202423,-0.241509,0.127596,-0.010889,-0.207710,0.069872,-0.017270,-0.272525,0.068690,-0.010269,-0.385904,0.043958,0.050250,,,,,,,1.421409,-0.186381,-0.804336,-0.356432,0.046114,0.054064,-0.114154,0.050211,-0.018875,-0.349257,0.041843,-0.024417,-0.384890,0.041356,-0.025061,,,,,,,,,,-0.117348,0.052941,0.111112,-0.358355,0.045548,0.107209,-0.386725,0.044803,0.105508,-0.119094,0.053241,0.179932,-0.358051,0.045594,0.174076,-0.394936,0.042342,0.169409
396,3.300000,-0.065794,-0.000572,-0.002872,0.997829,-0.290681,0.047091,0.174472,-0.118884,0.053288,0.179935,-0.358320,0.045556,0.174014,-0.394838,0.042430,0.169466,0.038926,0.016438,0.000841,0.999107,-0.287757,0.047716,0.107922,-0.118856,0.052825,0.111065,-0.357757,0.045617,0.107240,-0.386659,0.044707,0.105461,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,0.188210,0.015862,0.005144,0.981987,-0.283007,0.044462,-0.022806,-0.115456,0.050166,-0.018919,-0.349155,0.041981,-0.024393,-0.384410,0.041240,-0.025107,-0.041416,0.886824,-0.459695,-0.022542,-0.240701,0.088382,-0.012875,-0.241783,0.128000,-0.011012,-0.206769,0.069280,-0.017477,-0.273552,0.067868,-0.010135,0.080412,-0.031198,-0.012501,0.996195,-0.250087,0.089416,0.188816,-0.235545,0.133161,0.163950,-0.277842,0.060808,0.199737,-0.236874,0.074278,0.202761,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.235613,0.132558,0.164332,-0.276358,0.061453,0.199742,-0.237581,0.074576,0.202355,-0.241764,0.127479,-0.011037,-0.207836,0.069896,-0.017332,-0.272650,0.068435,-0.010210,-0.385909,0.043942,0.050260,,,,,,,1.421373,-0.186340,-0.804389,-0.356431,0.046122,0.054087,-0.114166,0.050248,-0.018882,-0.349261,0.041850,-0.024421,-0.384883,0.041336,-0.025095,,,,,,,,,,-0.117370,0.052876,0.111093,-0.358338,0.045577,0.107216,-0.386745,0.044724,0.105472,-0.119065,0.053282,0.179925,-0.358061,0.045563,0.174073,-0.394896,0.042429,0.169426
397,3.308000,-0.065481,-0.000608,-0.002921,0.997849,-0.290693,0.047059,0.174475,-0.118896,0.053236,0.179956,-0.358333,0.045530,0.174011,-0.394851,0.042410,0.169458,0.040806,0.016496,0.000896,0.999031,-0.287749,0.047711,0.107924,-0.118847,0.052817,0.111066,-0.357748,0.045610,0.107241,-0.386651,0.044706,0.105463,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,0.188121,0.015947,0.005156,0.982003,-0.283014,0.044440,-0.022840,-0.115463,0.050155,-0.018981,-0.349162,0.041955,-0.024415,-0.384417,0.041211,-0.025124,-0.043474,0.886058,-0.460973,-0.022708,-0.240871,0.088281,-0.012958,-0.242092,0.127900,-0.011207,-0.206879,0.069288,-0.017578,-0.273641,0.067656,-0.010089,0.079808,-0.031165,-0.010302,0.996270,-0.250260,0.089530,0.188732,-0.235902,0.133305,0.163811,-0.277893,0.060817,0.199684,-0.236985,0.074469,0.202701,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.235955,0.132726,0.164182,-0.276419,0.061434,0.199710,-0.237703,0.074764,0.202292,-0.242057,0.127422,-0.011231,-0.207966,0.069942,-0.017428,-0.272870,0.068128,-0.010158,-0.385918,0.043911,0.050279,,,,,,,1.421395,-0.186363,-0.804397,-0.356418,0.046153,0.054118,-0.114204,0.050226,-0.018942,-0.349259,0.041854,-0.024450,-0.384910,0.041281,-0.025105,,,,,,,,,,-0.117326,0.052867,0.111097,-0.358329,0.045577,0.107211,-0.386742,0.044717,0.105479,-0.119095,0.053224,0.179943,-0.358051,0.045580,0.174089,-0.394910,0.042377,0.169404
398,3.317000,-0.065070,-0.000523,-0.003008,0.997876,-0.290691,0.047066,0.174480,-0.118892,0.053207,0.179939,-0.358330,0.045551,0.174025,-0.394850,0.042441,0.169475,0.043022,0.016565,0.000763,0.998937,-0.287753,0.047670,0.107901,-0.118850,0.052706,0.111040,-0.357754,0.045595,0.107220,-0.386657,0.044709,0.105442,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,0.188171,0.016037,0.005302,0.981991,-0.283015,0.044449,-0.022877,-0.115465,0.050216,-0.019038,-0.349162,0.041942,-0.024444,-0.384417,0.041187,-0.025148,-0.045309,0.885591,-0.461710,-0.022360,-0.241077,0.088212,-0.013084,-0.242441,0.127829,-0.011397,-0.207022,0.069336,-0.017708,-0.273769,0.067472,-0.010148,0.079788,-0.030891,-0.008234,0.996299,-0.250489,0.089655,0.188660,-0.236318,0.133485,0.163728,-0.278000,0.060829,0.199623,-0.237148,0.074651,0.202628,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.236366,0.132916,0.164093,-0.276484,0.061459,0.199656,-0.237872,0.074940,0.202220,-0.242406,0.127322,-0.011420,-0.208077,0.069988,-0.017562,-0.272990,0.067980,-0.010218,-0.385901,0.043977,0.050338,,,,,,,1.421423,-0.186361,-0.804353,-0.356430,0.046177,0.054174,-0.114160,0.050285,-0.018996,-0.349262,0.041856,-0.024488,-0.384920,0.041244,-0.025123,,,,,,,,,,-0.117392,0.052760,0.111069,-0.358344,0.045531,0.107190,-0.386734,0.044748,0.105459,-0.119070,0.053199,0.179929,-0.358054,0.045584,0.174084,-0.394914,0.042421,0.169436
399,3.325000,-0.064913,-0.000583,-0.002977,0.997886,-0.290684,0.047072,0.174484,-0.118886,0.053223,0.179965,-0.358323,0.045552,0.174021,-0.394842,0.042442,0.169466,0.045415,0.016655,0.000854,0.998829,-0.287749,0.047675,0.107900,-0.118845,0.052715,0.111033,-0.357749,0.045596,0.107222,-0.386652,0.044715,0.105445,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,0.188328,0.016166,0.005349,0.981959,-0.283010,0.044490,-0.022891,-0.115460,0.050279,-0.019090,-0.349158,0.041975,-0.024443,-0.384413,0.041215,-0.025140,-0.047343,0.885250,-0.462145,-0.022653,-0.241287,0.088260,-0.013188,-0.242781,0.127873,-0.011537,-0.207179,0.069494,-0.017874,-0.273902,0.067412,-0.010153,0.079182,-0.031282,-0.005444,0.996354,-0.250647,0.089809,0.188570,-0.236686,0.133681,0.163594,-0.278014,0.060848,0.199540,-0.237242,0.074897,0.202575,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.236717,0.133102,0.163971,-0.276582,0.061412,0.199599,-0.238011,0.075218,0.202128,-0.242728,0.127285,-0.011565,-0.208194,0.070083,-0.017733,-0.273195,0.067833,-0.010220,-0.385883,0.044004,0.050355,,,,,,,1.421402,-0.186419,-0.804354,-0.356441,0.046185,0.054196,-0.114175,0.050357,-0.019047,-0.349252,0.041857,-0.024492,-0.384915,0.041300,-0.025110,,,,,,,,,,-0.117318,0.052771,0.111065,-0.358347,0.045536,0.107186,-0.386735,0.044750,0.105466,-0.119070,0.053214,0.179955,-0.358049,0.045594,0.174083,-0.394904,0.042416,0.169423
400,3.333000,-0.065903,-0.000622,-0.002988,0.997821,-0.290683,0.047079,0.174499,-0.118885,0.053238,0.179980,-0.358322,0.045559,0.174034,-0.394841,0.042440,0.169483,0.047807,0.016740,0.001019,0.998716,-0.287746,0.047682,0.107932,-0.118843,0.052750,0.111061,-0.357746,0.045588,0.107255,-0.386650,0.044708,0.105479,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,0.188704,0.016646,0.005510,0.981878,-0.283020,0.044486,-0.023100,-0.115469,0.050353,-0.019444,-0.349168,0.041940,-0.024595,-0.384423,0.041164,-0.025261,-0.048161,0.886193,-0.460304,-0.021499,-0.241431,0.088379,-0.013216,-0.243020,0.127982,-0.011398,-0.207274,0.069714,-0.017942,-0.274000,0.067443,-0.010308,0.075347,-0.032108,-0.000974,0.996640,-0.251038,0.090198,0.188448,-0.237394,0.133987,0.163154,-0.278182,0.061092,0.199587,-0.237539,0.075514,0.202602,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.237393,0.133493,0.163488,-0.276768,0.061589,0.199695,-0.238296,0.075804,0.202169,-0.242973,0.127412,-0.011427,-0.208246,0.070256,-0.017807,-0.273288,0.067866,-0.010373,-0.385895,0.043974,0.050371,,,,,,,1.421438,-0.186391,-0.804353,-0.356421,0.046174,0.054202,-0.114183,0.050409,-0.019400,-0.349244,0.041897,-0.024652,-0.384971,0.041182,-0.025224,,,,,,,,,,-0.117305,0.052805,0.111095,-0.358322,0.045538,0.107213,-0.386746,0.044734,0.105505,-0.119064,0.053226,0.179970,-0.358041,0.045621,0.174103,-0.394905,0.042400,0.169436
401,3.342000,-0.066730,-0.000643,-0.003024,0.997766,-0.290653,0.047074,0.174494,-0.118855,0.053230,0.179973,-0.358292,0.045558,0.174029,-0.394811,0.042434,0.169481,0.048933,0.016642,0.001305,0.998663,-0.287710,0.047867,0.108115,-0.118810,0.053016,0.111294,-0.357709,0.045738,0.107418,-0.386611,0.044847,0.105634,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,0.189408,0.018037,0.005786,0.981716,-0.282985,0.044641,-0.023432,-0.115431,0.050678,-0.020210,-0.349134,0.042028,-0.024757,-0.384389,0.041216,-0.025331,-0.049748,0.887776,-0.457153,-0.019751,-0.241741,0.088508,-0.013204,-0.243496,0.128089,-0.011100,-0.207500,0.070018,-0.018018,-0.274227,0.067416,-0.010495,0.071879,-0.029235,0.004083,0.996977,-0.251361,0.090704,0.188452,-0.238294,0.134446,0.162773,-0.278148,0.061404,0.199939,-0.237641,0.076264,0.202644,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.238336,0.133904,0.163129,-0.277085,0.061910,0.199930,-0.238544,0.076624,0.202113,-0.243451,0.127540,-0.011132,-0.208362,0.070509,-0.017895,-0.273574,0.067825,-0.010550,-0.385860,0.044037,0.050368,,,,,,,1.421397,-0.186445,-0.804360,-0.356389,0.046170,0.054180,-0.114260,0.050726,-0.020166,-0.349209,0.042004,-0.024838,-0.384905,0.041217,-0.025269,,,,,,,,,,-0.117213,0.053050,0.111329,-0.358242,0.045778,0.107380,-0.386735,0.044794,0.105657,-0.119040,0.053220,0.179961,-0.358029,0.045601,0.174098,-0.394867,0.042406,0.169433
402,3.350000,-0.066957,-0.000638,-0.002921,0.997751,-0.290658,0.047055,0.174493,-0.118861,0.053249,0.179964,-0.358297,0.045525,0.174030,-0.394815,0.042392,0.169484,0.049242,0.016666,0.001281,0.998647,-0.287766,0.047910,0.108355,-0.118865,0.053048,0.111528,-0.357764,0.045785,0.107661,-0.386667,0.044897,0.105877,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,0.190471,0.018504,0.005710,0.981502,-0.282991,0.044570,-0.023592,-0.115435,0.050600,-0.020518,-0.349142,0.041961,-0.024858,-0.384398,0.041150,-0.025399,-0.051008,0.889188,-0.454332,-0.018049,-0.242041,0.088553,-0.013197,-0.243940,0.128114,-0.010838,-0.207727,0.070216,-0.018074,-0.274457,0.067330,-0.010679,0.069073,-0.027479,0.006583,0.997211,-0.251784,0.091194,0.188409,-0.239019,0.134851,0.162437,-0.278386,0.061825,0.200149,-0.237946,0.076906,0.202642,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.239034,0.134370,0.162763,-0.277409,0.062246,0.200170,-0.238847,0.077259,0.202112,-0.243911,0.127529,-0.010873,-0.208520,0.070657,-0.017961,-0.273761,0.067800,-0.010732,-0.385872,0.043934,0.050362,,,,,,,1.421426,-0.186462,-0.804348,-0.356397,0.046143,0.054162,-0.114268,0.050636,-0.020476,-0.349212,0.041976,-0.024934,-0.384921,0.041116,-0.025341,,,,,,,,,,-0.117287,0.053083,0.111561,-0.358271,0.045814,0.107631,-0.386804,0.044854,0.105892,-0.119034,0.053240,0.179952,-0.358031,0.045564,0.174107,-0.394876,0.042367,0.169431
403,3.358000,-0.067676,-0.000654,-0.002825,0.997703,-0.290710,0.047032,0.174479,-0.118915,0.053267,0.179944,-0.358349,0.045489,0.174017,-0.394866,0.042342,0.169476,0.048889,0.016694,0.001297,0.998664,-0.287834,0.047859,0.108489,-0.118934,0.053007,0.111650,-0.357832,0.045731,0.107800,-0.386735,0.044840,0.106018,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,0.191848,0.018506,0.005723,0.981234,-0.282998,0.044589,-0.023598,-0.115441,0.050606,-0.020511,-0.349148,0.041984,-0.024869,-0.384404,0.041176,-0.025412,-0.051679,0.889939,-0.452877,-0.015528,-0.242396,0.088564,-0.013221,-0.244437,0.128109,-0.010729,-0.208002,0.070359,-0.018034,-0.274749,0.067223,-0.010900,0.067467,-0.026483,0.008459,0.997334,-0.252142,0.091448,0.188440,-0.239588,0.135067,0.162300,-0.278612,0.062018,0.200324,-0.238227,0.077260,0.202696,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.239592,0.134619,0.162608,-0.277639,0.062422,0.200356,-0.239115,0.077593,0.202182,-0.244453,0.127504,-0.010761,-0.208722,0.070708,-0.017935,-0.273842,0.067883,-0.010962,-0.385901,0.043907,0.050345,,,,,,,1.421406,-0.186392,-0.804344,-0.356445,0.046136,0.054187,-0.114259,0.050640,-0.020467,-0.349222,0.042010,-0.024952,-0.384925,0.041132,-0.025349,,,,,,,,,,-0.117297,0.053045,0.111680,-0.358355,0.045759,0.107782,-0.386871,0.044797,0.106024,-0.119075,0.053257,0.179934,-0.358055,0.045543,0.174086,-0.394942,0.042309,0.169431
