Format Version,1.23,Take Name,30mm_0.48,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-07-15 05.43.22.459 PM,Capture Start Frame,20456636,Total Frames in Take,1767,Total Exported Frames,1767,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
30,0.250000,-0.122301,-0.016576,-0.005500,0.992339,-0.262576,0.047051,0.127283,-0.091010,0.053584,0.137519,-0.330174,0.045570,0.124832,-0.366545,0.041999,0.119498,-0.328472,-0.023026,-0.020412,0.944012,-0.252346,0.043636,-0.027446,-0.083910,0.048966,-0.014617,-0.322188,0.041862,-0.032322,-0.350940,0.040080,-0.035400,0.221589,0.007251,0.012889,0.975028,-0.257661,0.046466,0.053539,-0.089114,0.051826,0.063526,-0.327149,0.044659,0.050958,-0.356719,0.042912,0.046133,0.117317,-0.003072,0.005107,0.993077,-0.248718,0.042762,-0.109657,-0.081395,0.048576,-0.100174,-0.314777,0.040233,-0.113419,-0.349984,0.039478,-0.115378,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.000867,0.021324,-0.033447,-0.033133,-0.010415,0.018199,0.034000,-0.010909,0.015248,0.152664,-0.066618,0.013316,0.985940,-0.213697,0.087027,0.156669,-0.199814,0.134507,0.139455,-0.240552,0.055940,0.161188,-0.200725,0.070633,0.169363,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.199733,0.134525,0.139478,-0.240411,0.055820,0.161299,-0.200961,0.070725,0.169230,,,,,,,,,,-0.195669,0.131425,-0.047607,-0.227097,0.072937,-0.040271,-0.080365,0.048600,-0.100087,-0.314833,0.040271,-0.113536,-0.350485,0.039425,-0.115303,-0.087159,0.051974,0.063961,-0.327989,0.044333,0.049804,-0.356611,0.043164,0.047056,-0.084140,0.048922,-0.014670,-0.321718,0.042464,-0.031717,-0.350988,0.039733,-0.035738,-0.091506,0.053564,0.137491,-0.329802,0.045603,0.124865,-0.366545,0.041983,0.119487
31,0.258000,-0.122693,-0.016549,-0.005558,0.992291,-0.262549,0.047077,0.127301,-0.090982,0.053595,0.137525,-0.330147,0.045603,0.124853,-0.366518,0.042033,0.119524,-0.328922,-0.022988,-0.020457,0.943856,-0.252336,0.043661,-0.027432,-0.083898,0.048979,-0.014617,-0.322178,0.041892,-0.032302,-0.350931,0.040111,-0.035377,0.220951,0.007140,0.013064,0.975171,-0.257655,0.046524,0.053562,-0.089113,0.051947,0.063594,-0.327142,0.044693,0.050962,-0.356710,0.042931,0.046129,0.121073,-0.002945,0.005339,0.992625,-0.248696,0.042815,-0.109650,-0.081373,0.048644,-0.100162,-0.314754,0.040280,-0.113416,-0.349961,0.039522,-0.115372,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.000867,0.021324,-0.033447,-0.033133,-0.010415,0.018199,0.034000,-0.010909,0.015248,0.152675,-0.066376,0.012882,0.985961,-0.213686,0.087021,0.156690,-0.199777,0.134492,0.139471,-0.240563,0.055955,0.161224,-0.200719,0.070616,0.169376,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.199700,0.134512,0.139491,-0.240393,0.055858,0.161334,-0.201001,0.070689,0.169234,,,,,,,,,,-0.195700,0.131373,-0.047585,-0.227097,0.072971,-0.040264,-0.080360,0.048669,-0.100079,-0.314810,0.040313,-0.113523,-0.350458,0.039474,-0.115306,-0.087147,0.052095,0.064037,-0.327957,0.044381,0.049820,-0.356607,0.043172,0.047044,-0.084156,0.048934,-0.014672,-0.321700,0.042463,-0.031723,-0.350978,0.039755,-0.035727,-0.091492,0.053580,0.137498,-0.329800,0.045604,0.124871,-0.366501,0.042042,0.119526
32,0.267000,-0.122832,-0.016580,-0.005584,0.992273,-0.262554,0.047067,0.127302,-0.090987,0.053579,0.137536,-0.330152,0.045596,0.124851,-0.366523,0.042026,0.119520,-0.329523,-0.022938,-0.020496,0.943646,-0.252310,0.043641,-0.027434,-0.083871,0.048953,-0.014639,-0.322153,0.041876,-0.032296,-0.350906,0.040095,-0.035366,0.220848,0.007189,0.013110,0.975194,-0.257650,0.046512,0.053560,-0.089108,0.051956,0.063579,-0.327137,0.044673,0.050965,-0.356705,0.042907,0.046135,0.124877,-0.002797,0.005558,0.992153,-0.248701,0.042780,-0.109643,-0.081379,0.048619,-0.100157,-0.314759,0.040241,-0.113410,-0.349966,0.039480,-0.115362,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.000867,0.021324,-0.033447,-0.033133,-0.010415,0.018199,0.034000,-0.010909,0.015248,0.152844,-0.066405,0.012665,0.985936,-0.213718,0.087028,0.156662,-0.199789,0.134499,0.139460,-0.240608,0.055971,0.161184,-0.200757,0.070613,0.169341,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.199710,0.134537,0.139472,-0.240434,0.055821,0.161321,-0.200952,0.070668,0.169241,,,,,,,,,,-0.195653,0.131387,-0.047581,-0.227100,0.072985,-0.040324,-0.080369,0.048644,-0.100070,-0.314812,0.040277,-0.113532,-0.350467,0.039429,-0.115283,-0.087220,0.052102,0.064003,-0.327963,0.044345,0.049811,-0.356602,0.043160,0.047058,-0.084125,0.048907,-0.014695,-0.321703,0.042438,-0.031724,-0.350946,0.039727,-0.035729,-0.091502,0.053563,0.137509,-0.329798,0.045604,0.124870,-0.366508,0.042030,0.119520
33,0.275000,-0.122222,-0.016468,-0.005607,0.992350,-0.262566,0.047072,0.127294,-0.090997,0.053563,0.137499,-0.330164,0.045607,0.124855,-0.366537,0.042046,0.119527,-0.330154,-0.022992,-0.020544,0.943423,-0.252318,0.043633,-0.027440,-0.083879,0.048946,-0.014632,-0.322160,0.041868,-0.032308,-0.350913,0.040086,-0.035379,0.221385,0.007309,0.013126,0.975071,-0.257674,0.046503,0.053550,-0.089130,0.051949,0.063534,-0.327162,0.044661,0.050970,-0.356731,0.042898,0.046145,0.128610,-0.002666,0.005703,0.991675,-0.248720,0.042773,-0.109654,-0.081397,0.048599,-0.100168,-0.314778,0.040240,-0.113422,-0.349986,0.039481,-0.115371,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.000867,0.021324,-0.033447,-0.033133,-0.010415,0.018199,0.034000,-0.010909,0.015248,0.152885,-0.066213,0.012569,0.985943,-0.213719,0.087035,0.156651,-0.199792,0.134506,0.139448,-0.240611,0.055981,0.161182,-0.200756,0.070617,0.169323,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.199704,0.134541,0.139464,-0.240433,0.055814,0.161328,-0.200971,0.070688,0.169208,,,,,,,,,,-0.195689,0.131361,-0.047612,-0.227111,0.072926,-0.040255,-0.080363,0.048622,-0.100083,-0.314838,0.040285,-0.113528,-0.350482,0.039422,-0.115307,-0.087216,0.052096,0.063954,-0.327996,0.044335,0.049842,-0.356623,0.043149,0.047047,-0.084133,0.048901,-0.014688,-0.321697,0.042442,-0.031718,-0.350955,0.039721,-0.035742,-0.091492,0.053548,0.137472,-0.329815,0.045607,0.124879,-0.366526,0.042056,0.119523
34,0.283000,-0.121477,-0.016409,-0.005653,0.992442,-0.262568,0.047089,0.127289,-0.090997,0.053551,0.137488,-0.330167,0.045633,0.124855,-0.366540,0.042083,0.119526,-0.330598,-0.022941,-0.020637,0.943267,-0.252337,0.043683,-0.027423,-0.083897,0.048968,-0.014628,-0.322180,0.041930,-0.032286,-0.350934,0.040152,-0.035354,0.221929,0.007282,0.013116,0.974947,-0.257666,0.046538,0.053556,-0.089122,0.051967,0.063552,-0.327154,0.044701,0.050972,-0.356723,0.042944,0.046144,0.132248,-0.002546,0.005907,0.991196,-0.248711,0.042827,-0.109641,-0.081389,0.048660,-0.100150,-0.314769,0.040291,-0.113413,-0.349976,0.039530,-0.115360,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.000867,0.021324,-0.033447,-0.033133,-0.010415,0.018199,0.034000,-0.010909,0.015248,0.152913,-0.066258,0.012615,0.985935,-0.213729,0.087046,0.156665,-0.199803,0.134519,0.139465,-0.240619,0.055990,0.161191,-0.200765,0.070628,0.169338,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.199723,0.134560,0.139476,-0.240415,0.055835,0.161341,-0.200971,0.070676,0.169237,,,,,,,,,,-0.195675,0.131418,-0.047583,-0.227102,0.072971,-0.040319,-0.080356,0.048690,-0.100066,-0.314825,0.040311,-0.113515,-0.350480,0.039493,-0.115299,-0.087156,0.052113,0.063981,-0.328009,0.044386,0.049830,-0.356607,0.043187,0.047055,-0.084160,0.048924,-0.014684,-0.321716,0.042455,-0.031732,-0.350981,0.039809,-0.035705,-0.091486,0.053534,0.137460,-0.329809,0.045645,0.124882,-0.366536,0.042083,0.119519
35,0.292000,-0.122659,-0.016544,-0.005508,0.992296,-0.262589,0.047061,0.127282,-0.091022,0.053595,0.137503,-0.330187,0.045580,0.124836,-0.366558,0.042007,0.119507,-0.330999,-0.023009,-0.020604,0.943126,-0.252341,0.043665,-0.027444,-0.083902,0.048975,-0.014638,-0.322184,0.041901,-0.032313,-0.350936,0.040118,-0.035382,0.222110,0.007252,0.012969,0.974909,-0.257662,0.046509,0.053548,-0.089116,0.051884,0.063544,-0.327150,0.044695,0.050964,-0.356720,0.042948,0.046136,0.135828,-0.002419,0.006039,0.990711,-0.248706,0.042794,-0.109654,-0.081383,0.048612,-0.100164,-0.314764,0.040264,-0.113427,-0.349972,0.039506,-0.115370,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.000867,0.021324,-0.033447,-0.033133,-0.010415,0.018199,0.034000,-0.010909,0.015248,0.153028,-0.065618,0.012799,0.985958,-0.213679,0.087032,0.156664,-0.199801,0.134517,0.139457,-0.240545,0.055960,0.161217,-0.200690,0.070620,0.169318,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.199720,0.134534,0.139479,-0.240391,0.055845,0.161330,-0.200949,0.070711,0.169178,,,,,,,,,,-0.195685,0.131392,-0.047614,-0.227104,0.072972,-0.040319,-0.080372,0.048639,-0.100081,-0.314821,0.040293,-0.113531,-0.350464,0.039462,-0.115308,-0.087201,0.052024,0.063968,-0.327983,0.044389,0.049823,-0.356613,0.043183,0.047048,-0.084132,0.048933,-0.014690,-0.321718,0.042463,-0.031730,-0.350987,0.039792,-0.035711,-0.091489,0.053572,0.137477,-0.329811,0.045637,0.124864,-0.366569,0.041971,0.119499
36,0.300000,-0.124178,-0.016603,-0.005530,0.992106,-0.262575,0.047057,0.127292,-0.091009,0.053609,0.137512,-0.330173,0.045575,0.124844,-0.366544,0.041989,0.119521,-0.331376,-0.022901,-0.020737,0.942993,-0.252292,0.043689,-0.027400,-0.083851,0.048951,-0.014619,-0.322137,0.041946,-0.032259,-0.350890,0.040170,-0.035323,0.222681,0.007197,0.013106,0.974777,-0.257655,0.046519,0.053568,-0.089112,0.051922,0.063595,-0.327143,0.044692,0.050971,-0.356711,0.042944,0.046137,0.139376,-0.002293,0.006232,0.990217,-0.248701,0.042793,-0.109644,-0.081378,0.048616,-0.100152,-0.314758,0.040261,-0.113420,-0.349967,0.039502,-0.115360,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.000867,0.021324,-0.033447,-0.033133,-0.010415,0.018199,0.034000,-0.010909,0.015248,0.152930,-0.065766,0.012772,0.985964,-0.213697,0.087043,0.156673,-0.199809,0.134522,0.139461,-0.240568,0.055974,0.161225,-0.200714,0.070631,0.169334,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.199736,0.134542,0.139479,-0.240408,0.055881,0.161329,-0.200972,0.070699,0.169205,,,,,,,,,,-0.195657,0.131411,-0.047571,-0.227092,0.072959,-0.040306,-0.080368,0.048642,-0.100069,-0.314819,0.040293,-0.113527,-0.350453,0.039454,-0.115295,-0.087214,0.052067,0.064018,-0.327978,0.044367,0.049818,-0.356605,0.043194,0.047058,-0.084149,0.048902,-0.014681,-0.321707,0.042446,-0.031741,-0.350922,0.039781,-0.035712,-0.091500,0.053588,0.137483,-0.329793,0.045613,0.124882,-0.366550,0.041968,0.119506
37,0.308000,-0.125353,-0.016663,-0.005653,0.991956,-0.262573,0.047066,0.127300,-0.091006,0.053595,0.137529,-0.330170,0.045595,0.124845,-0.366542,0.042006,0.119526,-0.331599,-0.022929,-0.020699,0.942915,-0.252317,0.043674,-0.027429,-0.083876,0.048954,-0.014647,-0.322161,0.041923,-0.032288,-0.350914,0.040144,-0.035352,0.223095,0.007330,0.013169,0.974680,-0.257664,0.046526,0.053561,-0.089120,0.051950,0.063552,-0.327152,0.044688,0.050980,-0.356721,0.042939,0.046151,0.142847,-0.002184,0.006470,0.989721,-0.248704,0.042784,-0.109648,-0.081382,0.048629,-0.100147,-0.314760,0.040244,-0.113429,-0.349969,0.039480,-0.115368,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.000867,0.021324,-0.033447,-0.033133,-0.010415,0.018199,0.034000,-0.010909,0.015248,0.152904,-0.065707,0.012728,0.985972,-0.213698,0.087029,0.156698,-0.199808,0.134506,0.139481,-0.240570,0.055962,0.161255,-0.200714,0.070617,0.169358,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.199738,0.134520,0.139502,-0.240420,0.055874,0.161353,-0.200969,0.070693,0.169226,,,,,,,,,,-0.195688,0.131361,-0.047609,-0.227141,0.072947,-0.040245,-0.080361,0.048657,-0.100065,-0.314815,0.040272,-0.113527,-0.350470,0.039436,-0.115311,-0.087181,0.052095,0.063986,-0.327969,0.044381,0.049844,-0.356618,0.043176,0.047061,-0.084127,0.048911,-0.014702,-0.321704,0.042462,-0.031720,-0.350960,0.039799,-0.035704,-0.091485,0.053578,0.137501,-0.329828,0.045614,0.124875,-0.366531,0.042001,0.119517
38,0.317000,-0.125955,-0.016611,-0.005747,0.991880,-0.262582,0.047039,0.127285,-0.091013,0.053543,0.137492,-0.330180,0.045581,0.124838,-0.366552,0.041993,0.119526,-0.331827,-0.022907,-0.020758,0.942834,-0.252320,0.043672,-0.027421,-0.083878,0.048935,-0.014642,-0.322164,0.041928,-0.032279,-0.350918,0.040151,-0.035341,0.222582,0.007335,0.013107,0.974798,-0.257659,0.046520,0.053535,-0.089113,0.051936,0.063517,-0.327147,0.044687,0.050957,-0.356716,0.042936,0.046131,0.146273,-0.002027,0.006570,0.989220,-0.248693,0.042785,-0.109658,-0.081370,0.048608,-0.100171,-0.314751,0.040253,-0.113435,-0.349959,0.039493,-0.115368,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.000867,0.021324,-0.033447,-0.033133,-0.010415,0.018199,0.034000,-0.010909,0.015248,0.153067,-0.065724,0.012495,0.985949,-0.213687,0.087035,0.156652,-0.199778,0.134512,0.139452,-0.240574,0.055979,0.161198,-0.200711,0.070613,0.169306,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.199693,0.134548,0.139467,-0.240379,0.055835,0.161340,-0.200944,0.070675,0.169188,,,,,,,,,,-0.195678,0.131416,-0.047584,-0.227131,0.072946,-0.040265,-0.080360,0.048639,-0.100089,-0.314811,0.040265,-0.113538,-0.350446,0.039464,-0.115306,-0.087170,0.052076,0.063957,-0.327954,0.044397,0.049815,-0.356616,0.043159,0.047047,-0.084159,0.048888,-0.014702,-0.321707,0.042466,-0.031722,-0.350957,0.039771,-0.035722,-0.091485,0.053526,0.137463,-0.329821,0.045603,0.124882,-0.366553,0.041985,0.119506
39,0.325000,-0.126201,-0.016682,-0.005775,0.991848,-0.262577,0.047054,0.127302,-0.091009,0.053556,0.137530,-0.330175,0.045598,0.124845,-0.366547,0.042010,0.119530,-0.332249,-0.023078,-0.020652,0.942683,-0.252320,0.043676,-0.027423,-0.083883,0.049000,-0.014609,-0.322163,0.041908,-0.032296,-0.350915,0.040120,-0.035365,0.222816,0.007243,0.013093,0.974746,-0.257664,0.046505,0.053555,-0.089120,0.051904,0.063568,-0.327152,0.044678,0.050965,-0.356720,0.042932,0.046133,0.149653,-0.001925,0.006692,0.988714,-0.248684,0.042778,-0.109648,-0.081360,0.048585,-0.100156,-0.314741,0.040253,-0.113429,-0.349950,0.039496,-0.115359,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.000867,0.021324,-0.033447,-0.033133,-0.010415,0.018199,0.034000,-0.010909,0.015248,0.152809,-0.065769,0.012671,0.985983,-0.213698,0.087029,0.156679,-0.199801,0.134501,0.139455,-0.240576,0.055967,0.161238,-0.200719,0.070618,0.169343,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.199725,0.134531,0.139469,-0.240389,0.055872,0.161354,-0.200986,0.070668,0.169218,,,,,,,,,,-0.195662,0.131391,-0.047599,-0.227104,0.072918,-0.040265,-0.080374,0.048607,-0.100078,-0.314792,0.040296,-0.113523,-0.350448,0.039438,-0.115304,-0.087225,0.052049,0.063986,-0.327987,0.044353,0.049827,-0.356613,0.043183,0.047042,-0.084154,0.048952,-0.014668,-0.321689,0.042492,-0.031707,-0.350955,0.039735,-0.035741,-0.091494,0.053539,0.137503,-0.329815,0.045612,0.124874,-0.366544,0.042008,0.119522
40,0.333000,-0.126280,-0.016669,-0.005814,0.991838,-0.262580,0.047062,0.127286,-0.091012,0.053550,0.137511,-0.330178,0.045611,0.124830,-0.366550,0.042025,0.119517,-0.332625,-0.023083,-0.020680,0.942550,-0.252327,0.043659,-0.027431,-0.083889,0.048980,-0.014618,-0.322170,0.041892,-0.032304,-0.350922,0.040104,-0.035371,0.223097,0.007333,0.013197,0.974679,-0.257671,0.046509,0.053540,-0.089127,0.051943,0.063532,-0.327158,0.044667,0.050958,-0.356727,0.042916,0.046129,0.152928,-0.001817,0.006920,0.988211,-0.248695,0.042782,-0.109648,-0.081373,0.048611,-0.100148,-0.314752,0.040249,-0.113433,-0.349961,0.039487,-0.115362,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.000867,0.021324,-0.033447,-0.033133,-0.010415,0.018199,0.034000,-0.010909,0.015248,0.152948,-0.065577,0.012700,0.985974,-0.213672,0.087044,0.156676,-0.199787,0.134523,0.139460,-0.240544,0.055978,0.161237,-0.200686,0.070632,0.169331,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.199711,0.134532,0.139485,-0.240397,0.055875,0.161341,-0.200949,0.070730,0.169185,,,,,,,,,,-0.195675,0.131397,-0.047605,-0.227115,0.072929,-0.040260,-0.080356,0.048632,-0.100070,-0.314811,0.040298,-0.113519,-0.350453,0.039424,-0.115315,-0.087156,0.052090,0.063969,-0.328003,0.044351,0.049802,-0.356617,0.043160,0.047053,-0.084153,0.048934,-0.014675,-0.321709,0.042445,-0.031732,-0.350964,0.039739,-0.035736,-0.091509,0.053530,0.137478,-0.329797,0.045647,0.124887,-0.366554,0.042006,0.119487
41,0.342000,-0.125749,-0.016590,-0.005770,0.991907,-0.262554,0.047061,0.127288,-0.090984,0.053553,0.137492,-0.330152,0.045606,0.124842,-0.366525,0.042023,0.119531,-0.333102,-0.023092,-0.020693,0.942381,-0.252318,0.043643,-0.027440,-0.083881,0.048969,-0.014630,-0.322161,0.041875,-0.032312,-0.350914,0.040085,-0.035378,0.223272,0.007282,0.013158,0.974640,-0.257655,0.046507,0.053547,-0.089111,0.051921,0.063555,-0.327143,0.044673,0.050960,-0.356712,0.042928,0.046128,0.156235,-0.001645,0.007017,0.987694,-0.248690,0.042783,-0.109642,-0.081366,0.048592,-0.100163,-0.314748,0.040258,-0.113421,-0.349957,0.039499,-0.115342,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.000867,0.021324,-0.033447,-0.033133,-0.010415,0.018199,0.034000,-0.010909,0.015248,0.152956,-0.065698,0.012565,0.985967,-0.213698,0.087014,0.156659,-0.199795,0.134489,0.139448,-0.240580,0.055955,0.161214,-0.200719,0.070596,0.169316,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.199715,0.134517,0.139465,-0.240409,0.055838,0.161334,-0.200958,0.070662,0.169195,,,,,,,,,,-0.195675,0.131405,-0.047577,-0.227097,0.072967,-0.040266,-0.080349,0.048615,-0.100080,-0.314809,0.040300,-0.113525,-0.350444,0.039443,-0.115279,-0.087176,0.052066,0.063992,-0.327955,0.044365,0.049816,-0.356611,0.043165,0.047044,-0.084140,0.048923,-0.014686,-0.321692,0.042459,-0.031721,-0.350955,0.039711,-0.035744,-0.091484,0.053538,0.137464,-0.329804,0.045609,0.124866,-0.366512,0.042031,0.119527
42,0.350000,-0.125569,-0.016625,-0.005730,0.991929,-0.262572,0.047045,0.127298,-0.091004,0.053550,0.137515,-0.330170,0.045586,0.124848,-0.366542,0.042000,0.119533,-0.333383,-0.022972,-0.020822,0.942281,-0.252318,0.043674,-0.027418,-0.083876,0.048951,-0.014636,-0.322162,0.041927,-0.032278,-0.350915,0.040145,-0.035339,0.223082,0.007268,0.013178,0.974684,-0.257677,0.046502,0.053557,-0.089134,0.051925,0.063569,-0.327164,0.044664,0.050967,-0.356733,0.042916,0.046134,0.159478,-0.001551,0.007180,0.987174,-0.248699,0.042783,-0.109651,-0.081375,0.048591,-0.100164,-0.314756,0.040258,-0.113435,-0.349965,0.039499,-0.115355,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.000867,0.021324,-0.033447,-0.033133,-0.010415,0.018199,0.034000,-0.010909,0.015248,0.153083,-0.065511,0.012563,0.985959,-0.213686,0.087041,0.156667,-0.199793,0.134522,0.139462,-0.240564,0.055980,0.161224,-0.200701,0.070622,0.169315,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.199712,0.134549,0.139480,-0.240386,0.055868,0.161343,-0.200964,0.070690,0.169184,,,,,,,,,,-0.195671,0.131405,-0.047591,-0.227090,0.072933,-0.040314,-0.080362,0.048619,-0.100085,-0.314809,0.040283,-0.113526,-0.350468,0.039457,-0.115303,-0.087194,0.052066,0.063996,-0.328008,0.044362,0.049826,-0.356622,0.043147,0.047046,-0.084154,0.048904,-0.014695,-0.321713,0.042457,-0.031723,-0.350953,0.039769,-0.035720,-0.091506,0.053531,0.137486,-0.329808,0.045610,0.124877,-0.366535,0.041991,0.119525
43,0.358000,-0.125181,-0.016575,-0.005795,0.991979,-0.262570,0.047096,0.127295,-0.091000,0.053571,0.137503,-0.330168,0.045647,0.124849,-0.366542,0.042071,0.119533,-0.333672,-0.023109,-0.020754,0.942177,-0.252356,0.043660,-0.027443,-0.083919,0.048978,-0.014630,-0.322199,0.041895,-0.032317,-0.350951,0.040106,-0.035383,0.222524,0.007246,0.013164,0.974811,-0.257669,0.046508,0.053548,-0.089126,0.051938,0.063563,-0.327157,0.044670,0.050957,-0.356725,0.042917,0.046125,0.162692,-0.001417,0.007439,0.986648,-0.248719,0.042821,-0.109638,-0.081396,0.048663,-0.100151,-0.314775,0.040283,-0.113423,-0.349984,0.039517,-0.115340,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.000867,0.021324,-0.033447,-0.033133,-0.010415,0.018199,0.034000,-0.010909,0.015248,0.152660,-0.066416,0.012655,0.985964,-0.213696,0.087038,0.156658,-0.199765,0.134502,0.139439,-0.240587,0.055984,0.161191,-0.200736,0.070627,0.169344,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.199684,0.134532,0.139456,-0.240422,0.055858,0.161314,-0.200958,0.070692,0.169229,,,,,,,,,,-0.195670,0.131397,-0.047588,-0.227085,0.072971,-0.040301,-0.080347,0.048695,-0.100067,-0.314833,0.040299,-0.113522,-0.350489,0.039483,-0.115283,-0.087191,0.052081,0.063999,-0.327979,0.044367,0.049806,-0.356622,0.043151,0.047047,-0.084160,0.048936,-0.014683,-0.321711,0.042468,-0.031730,-0.351005,0.039774,-0.035712,-0.091493,0.053555,0.137476,-0.329807,0.045656,0.124871,-0.366538,0.042073,0.119531
