Format Version,1.23,Take Name,20mm_0.73,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-07-15 06.44.33.307 PM,Capture Start Frame,20897137,Total Frames in Take,1393,Total Exported Frames,1393,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,pvc4,pvc4,pvc4,pvc4,pvc4,pvc4,pvc4,pvc4:Marker1,pvc4:Marker1,pvc4:Marker1,pvc4:Marker2,pvc4:Marker2,pvc4:Marker2,pvc4:Marker3,pvc4:Marker3,pvc4:Marker3,pvc3,pvc3,pvc3,pvc3,pvc3,pvc3,pvc3,pvc3:Marker1,pvc3:Marker1,pvc3:Marker1,pvc3:Marker2,pvc3:Marker2,pvc3:Marker2,pvc3:Marker3,pvc3:Marker3,pvc3:Marker3,pvc2,pvc2,pvc2,pvc2,pvc2,pvc2,pvc2,pvc2:Marker1,pvc2:Marker1,pvc2:Marker1,pvc2:Marker2,pvc2:Marker2,pvc2:Marker2,pvc2:Marker3,pvc2:Marker3,pvc2:Marker3,pvc1,pvc1,pvc1,pvc1,pvc1,pvc1,pvc1,pvc1:Marker1,pvc1:Marker1,pvc1:Marker1,pvc1:Marker2,pvc1:Marker2,pvc1:Marker2,pvc1:Marker3,pvc1:Marker3,pvc1:Marker3,FrontMod,FrontMod,FrontMod,FrontMod,FrontMod,FrontMod,FrontMod,FrontMod:Marker1,FrontMod:Marker1,FrontMod:Marker1,FrontMod:Marker2,FrontMod:Marker2,FrontMod:Marker2,FrontMod:Marker3,FrontMod:Marker3,FrontMod:Marker3,BackMod2,BackMod2,BackMod2,BackMod2,BackMod2,BackMod2,BackMod2,BackMod2:Marker1,BackMod2:Marker1,BackMod2:Marker1,BackMod2:Marker2,BackMod2:Marker2,BackMod2:Marker2,BackMod2:Marker3,BackMod2:Marker3,BackMod2:Marker3,Niramay,Niramay,Niramay,Niramay,Niramay,Niramay,Niramay,Niramay:Marker1,Niramay:Marker1,Niramay:Marker1,Niramay:Marker2,Niramay:Marker2,Niramay:Marker2,Niramay:Marker3,Niramay:Marker3,Niramay:Marker3,BackMod2:Marker1,BackMod2:Marker1,BackMod2:Marker1,BackMod2:Marker2,BackMod2:Marker2,BackMod2:Marker2,BackMod2:Marker3,BackMod2:Marker3,BackMod2:Marker3,FrontMod:Marker1,FrontMod:Marker1,FrontMod:Marker1,FrontMod:Marker2,FrontMod:Marker2,FrontMod:Marker2,FrontMod:Marker3,FrontMod:Marker3,FrontMod:Marker3,pvc1:Marker1,pvc1:Marker1,pvc1:Marker1,pvc1:Marker2,pvc1:Marker2,pvc1:Marker2,pvc1:Marker3,pvc1:Marker3,pvc1:Marker3,pvc2:Marker1,pvc2:Marker1,pvc2:Marker1,pvc2:Marker2,pvc2:Marker2,pvc2:Marker2,pvc2:Marker3,pvc2:Marker3,pvc2:Marker3,pvc3:Marker1,pvc3:Marker1,pvc3:Marker1,pvc3:Marker2,pvc3:Marker2,pvc3:Marker2,pvc3:Marker3,pvc3:Marker3,pvc3:Marker3,pvc4:Marker1,pvc4:Marker1,pvc4:Marker1,pvc4:Marker2,pvc4:Marker2,pvc4:Marker2,pvc4:Marker3,pvc4:Marker3,pvc4:Marker3
,ID,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,"E45072DD80B711F11571DA7D1A00929B","E45072DD80B711F11571DA7D1A00929B","E45072DD80B711F11571DA7D1A00929B","E45072D780B711F11571DA7D1A00929B","E45072D780B711F11571DA7D1A00929B","E45072D780B711F11571DA7D1A00929B","E45072DC80B711F11571DA7D1A00929B","E45072DC80B711F11571DA7D1A00929B","E45072DC80B711F11571DA7D1A00929B","E45072DB80B711F11571DA7D1A00929B","E45072DB80B711F11571DA7D1A00929B","E45072DB80B711F11571DA7D1A00929B","E45072DA80B711F11571DA7D1A00929B","E45072DA80B711F11571DA7D1A00929B","E45072DA80B711F11571DA7D1A00929B","E45072D480B711F11571DA7D1A00929B","E45072D480B711F11571DA7D1A00929B","E45072D480B711F11571DA7D1A00929B","E45072D880B711F11571DA7D1A00929B","E45072D880B711F11571DA7D1A00929B","E45072D880B711F11571DA7D1A00929B","E45072D380B711F11571DA7D1A00929B","E45072D380B711F11571DA7D1A00929B","E45072D380B711F11571DA7D1A00929B","E45072CD80B711F11571DA7D1A00929B","E45072CD80B711F11571DA7D1A00929B","E45072CD80B711F11571DA7D1A00929B","E45072D580B711F11571DA7D1A00929B","E45072D580B711F11571DA7D1A00929B","E45072D580B711F11571DA7D1A00929B","E45072D180B711F11571DA7D1A00929B","E45072D180B711F11571DA7D1A00929B","E45072D180B711F11571DA7D1A00929B","E45072D080B711F11571DA7D1A00929B","E45072D080B711F11571DA7D1A00929B","E45072D080B711F11571DA7D1A00929B","E45072D680B711F11571DA7D1A00929B","E45072D680B711F11571DA7D1A00929B","E45072D680B711F11571DA7D1A00929B","E45072D280B711F11571DA7D1A00929B","E45072D280B711F11571DA7D1A00929B","E45072D280B711F11571DA7D1A00929B","E45072CF80B711F11571DA7D1A00929B","E45072CF80B711F11571DA7D1A00929B","E45072CF80B711F11571DA7D1A00929B","E45072D980B711F11571DA7D1A00929B","E45072D980B711F11571DA7D1A00929B","E45072D980B711F11571DA7D1A00929B","E45072CC80B711F11571DA7D1A00929B","E45072CC80B711F11571DA7D1A00929B","E45072CC80B711F11571DA7D1A00929B","E45072CE80B711F11571DA7D1A00929B","E45072CE80B711F11571DA7D1A00929B","E45072CE80B711F11571DA7D1A00929B"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.008866,-0.004357,-0.000950,0.999951,-0.285302,0.047226,0.178697,-0.113582,0.053443,0.186180,-0.352927,0.045485,0.177536,-0.389396,0.042751,0.172375,-0.010715,0.003456,-0.000682,0.999936,-0.279104,0.046130,0.051899,-0.110322,0.051334,0.058914,-0.349070,0.044052,0.049607,-0.377920,0.043004,0.047176,0.014859,0.011069,-0.003102,0.999824,-0.281255,0.047981,0.117394,-0.112502,0.052145,0.123839,-0.350797,0.047256,0.115978,-0.380467,0.044543,0.112365,0.000502,0.003430,0.000229,0.999994,-0.275179,0.044902,-0.017230,-0.107702,0.051017,-0.011326,-0.341300,0.042256,-0.019524,-0.376536,0.041434,-0.020839,0.313287,-0.006144,-0.039559,0.948814,-0.235633,0.097487,0.177346,-0.233760,0.134495,0.163166,-0.270065,0.080953,0.186209,-0.203074,0.077013,0.182663,0.018884,0.996533,0.047945,0.065322,-0.216182,0.105036,-0.010209,-0.230818,0.141776,0.024133,-0.188836,0.078599,-0.026373,-0.228893,0.094732,-0.028388,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.230768,0.141425,0.023759,-0.189395,0.078878,-0.026341,-0.228518,0.094860,-0.028052,-0.233732,0.134256,0.163255,-0.269649,0.081020,0.186153,-0.203930,0.077371,0.182590,-0.106972,0.051047,-0.011288,-0.341223,0.042224,-0.019619,-0.377150,0.041435,-0.020796,-0.110354,0.052483,0.124097,-0.351779,0.046244,0.115304,-0.380300,0.045364,0.112901,-0.109381,0.051269,0.058873,-0.349147,0.044702,0.050176,-0.378537,0.042414,0.046648,-0.113617,0.053424,0.186177,-0.352593,0.045708,0.177595,-0.389611,0.042603,0.172333
1,0.008000,-0.016459,-0.004586,-0.001446,0.999853,-0.285308,0.047208,0.178699,-0.113585,0.053357,0.186166,-0.352935,0.045520,0.177534,-0.389404,0.042746,0.172398,-0.021263,0.003102,-0.001002,0.999769,-0.279101,0.046176,0.051902,-0.110321,0.051434,0.058925,-0.349067,0.044089,0.049605,-0.377916,0.043006,0.047176,0.029673,0.011419,-0.002317,0.999492,-0.281271,0.048008,0.117402,-0.112519,0.052191,0.123870,-0.350813,0.047238,0.116005,-0.380481,0.044596,0.112330,0.001019,0.003381,0.000158,0.999994,-0.275224,0.044896,-0.017240,-0.107746,0.050980,-0.011314,-0.341345,0.042262,-0.019543,-0.376581,0.041446,-0.020863,0.313407,-0.006191,-0.039782,0.948765,-0.235651,0.097488,0.177348,-0.233762,0.134499,0.163177,-0.270091,0.080968,0.186208,-0.203102,0.076997,0.182658,0.018654,0.996585,0.047589,0.064846,-0.216199,0.105038,-0.010190,-0.230820,0.141796,0.024140,-0.188856,0.078602,-0.026360,-0.228923,0.094715,-0.028349,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.230783,0.141450,0.023765,-0.189389,0.078850,-0.026349,-0.228544,0.094854,-0.028000,-0.233737,0.134248,0.163271,-0.269656,0.081044,0.186147,-0.203964,0.077365,0.182584,-0.107026,0.051014,-0.011278,-0.341281,0.042201,-0.019617,-0.377161,0.041466,-0.020835,-0.110371,0.052526,0.124140,-0.351794,0.046245,0.115295,-0.380310,0.045399,0.112893,-0.109288,0.051363,0.058881,-0.349150,0.044760,0.050183,-0.378552,0.042397,0.046641,-0.113619,0.053340,0.186163,-0.352600,0.045714,0.177603,-0.389623,0.042615,0.172349
2,0.017000,-0.026700,-0.005038,-0.001759,0.999629,-0.285286,0.047241,0.178713,-0.113566,0.053422,0.186206,-0.352914,0.045577,0.177522,-0.389380,0.042724,0.172412,-0.039223,0.002568,-0.002031,0.999225,-0.279097,0.046140,0.051901,-0.110315,0.051325,0.058917,-0.349065,0.044105,0.049603,-0.377913,0.042990,0.047183,0.055121,0.012230,-0.001100,0.998404,-0.281272,0.047984,0.117401,-0.112519,0.052158,0.123837,-0.350814,0.047152,0.116065,-0.380483,0.044643,0.112302,0.002013,0.003538,0.000239,0.999992,-0.275224,0.044917,-0.017218,-0.107745,0.051016,-0.011332,-0.341346,0.042277,-0.019505,-0.376581,0.041458,-0.020816,0.313206,-0.006114,-0.039656,0.948837,-0.235641,0.097533,0.177391,-0.233763,0.134539,0.163205,-0.270075,0.081006,0.186261,-0.203085,0.077054,0.182707,0.018663,0.996578,0.047744,0.064836,-0.216205,0.105056,-0.010208,-0.230825,0.141803,0.024133,-0.188862,0.078625,-0.026387,-0.228929,0.094739,-0.028370,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.230786,0.141454,0.023756,-0.189431,0.078891,-0.026374,-0.228528,0.094876,-0.028011,-0.233733,0.134268,0.163305,-0.269670,0.081086,0.186201,-0.203904,0.077442,0.182622,-0.106998,0.051048,-0.011293,-0.341277,0.042237,-0.019596,-0.377181,0.041465,-0.020777,-0.110396,0.052472,0.124121,-0.351781,0.046229,0.115304,-0.380316,0.045389,0.112908,-0.109313,0.051257,0.058872,-0.349149,0.044746,0.050176,-0.378523,0.042410,0.046652,-0.113604,0.053410,0.186201,-0.352587,0.045708,0.177608,-0.389595,0.042633,0.172351
3,0.025000,-0.036123,-0.005328,-0.002147,0.999331,-0.285295,0.047242,0.178706,-0.113573,0.053418,0.186180,-0.352923,0.045613,0.177507,-0.389389,0.042696,0.172431,-0.062258,0.001871,-0.003081,0.998054,-0.279096,0.046137,0.051888,-0.110313,0.051320,0.058897,-0.349064,0.044131,0.049587,-0.377911,0.042961,0.047180,0.087735,0.013201,0.000582,0.996056,-0.281264,0.047988,0.117379,-0.112511,0.052190,0.123795,-0.350806,0.047056,0.116106,-0.380475,0.044718,0.112236,0.003366,0.003608,0.000282,0.999988,-0.275197,0.044920,-0.017216,-0.107718,0.051015,-0.011337,-0.341319,0.042281,-0.019501,-0.376555,0.041463,-0.020809,0.313421,-0.006194,-0.039824,0.948759,-0.235643,0.097501,0.177364,-0.233750,0.134512,0.163195,-0.270083,0.080983,0.186225,-0.203095,0.077007,0.182673,0.018636,0.996590,0.047602,0.064770,-0.216210,0.105050,-0.010190,-0.230827,0.141807,0.024143,-0.188868,0.078616,-0.026365,-0.228936,0.094728,-0.028347,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.230786,0.141462,0.023771,-0.189405,0.078871,-0.026347,-0.228561,0.094862,-0.028004,-0.233722,0.134255,0.163290,-0.269657,0.081058,0.186164,-0.203962,0.077389,0.182594,-0.107001,0.051042,-0.011300,-0.341241,0.042273,-0.019586,-0.377169,0.041448,-0.020771,-0.110373,0.052484,0.124101,-0.351774,0.046213,0.115278,-0.380308,0.045397,0.112897,-0.109299,0.051255,0.058852,-0.349147,0.044756,0.050167,-0.378534,0.042392,0.046643,-0.113625,0.053411,0.186173,-0.352587,0.045693,0.177603,-0.389590,0.042642,0.172366
4,0.033000,-0.043874,-0.005623,-0.002464,0.999018,-0.285297,0.047243,0.178717,-0.113575,0.053415,0.186195,-0.352925,0.045642,0.177503,-0.389390,0.042671,0.172451,-0.087584,0.001009,-0.004231,0.996148,-0.279110,0.046127,0.051897,-0.110328,0.051312,0.058930,-0.349078,0.044151,0.049578,-0.377923,0.042919,0.047183,0.124252,0.014253,0.002548,0.992145,-0.281282,0.047979,0.117383,-0.112530,0.052241,0.123791,-0.350823,0.046920,0.116169,-0.380493,0.044777,0.112190,0.004940,0.003667,0.000297,0.999981,-0.275218,0.044886,-0.017223,-0.107738,0.050967,-0.011345,-0.341340,0.042253,-0.019509,-0.376576,0.041439,-0.020815,0.313455,-0.006142,-0.039807,0.948749,-0.235642,0.097509,0.177375,-0.233753,0.134521,0.163208,-0.270081,0.080988,0.186237,-0.203092,0.077017,0.182680,0.018716,0.996587,0.047747,0.064684,-0.216204,0.105043,-0.010207,-0.230810,0.141791,0.024139,-0.188868,0.078610,-0.026395,-0.228934,0.094727,-0.028365,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.230774,0.141446,0.023765,-0.189408,0.078860,-0.026385,-0.228550,0.094866,-0.028013,-0.233723,0.134262,0.163304,-0.269664,0.081063,0.186177,-0.203947,0.077403,0.182598,-0.106990,0.050997,-0.011308,-0.341274,0.042228,-0.019585,-0.377170,0.041436,-0.020785,-0.110389,0.052503,0.124113,-0.351789,0.046189,0.115289,-0.380324,0.045364,0.112895,-0.109289,0.051253,0.058881,-0.349161,0.044721,0.050164,-0.378535,0.042399,0.046641,-0.113606,0.053410,0.186187,-0.352588,0.045706,0.177617,-0.389633,0.042624,0.172367
5,0.042000,-0.049241,-0.005881,-0.002644,0.998766,-0.285293,0.047261,0.178710,-0.113573,0.053444,0.186209,-0.352922,0.045674,0.177480,-0.389385,0.042663,0.172441,-0.113222,0.000283,-0.005547,0.993554,-0.279107,0.046114,0.051885,-0.110322,0.051245,0.058898,-0.349076,0.044191,0.049565,-0.377921,0.042908,0.047193,0.161481,0.015268,0.004465,0.986748,-0.281279,0.048017,0.117390,-0.112527,0.052306,0.123802,-0.350819,0.046837,0.116222,-0.380490,0.044908,0.112146,0.006648,0.003667,0.000333,0.999971,-0.275233,0.044904,-0.017228,-0.107753,0.050974,-0.011330,-0.341355,0.042275,-0.019523,-0.376591,0.041463,-0.020832,0.312871,-0.006171,-0.039683,0.948946,-0.235646,0.097520,0.177383,-0.233764,0.134515,0.163171,-0.270082,0.081002,0.186263,-0.203092,0.077042,0.182716,0.018813,0.996561,0.047802,0.065017,-0.216188,0.105026,-0.010210,-0.230809,0.141774,0.024131,-0.188848,0.078589,-0.026383,-0.228909,0.094715,-0.028378,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.230769,0.141432,0.023762,-0.189387,0.078844,-0.026367,-0.228532,0.094849,-0.028035,-0.233734,0.134259,0.163266,-0.269673,0.081075,0.186204,-0.203927,0.077421,0.182635,-0.107047,0.051001,-0.011295,-0.341291,0.042259,-0.019593,-0.377165,0.041455,-0.020806,-0.110362,0.052533,0.124143,-0.351786,0.046235,0.115295,-0.380318,0.045388,0.112890,-0.109263,0.051191,0.058845,-0.349159,0.044719,0.050164,-0.378533,0.042424,0.046639,-0.113607,0.053441,0.186200,-0.352610,0.045722,0.177602,-0.389600,0.042629,0.172352
