Format Version,1.23,Take Name,30mm_0.12,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-07-15 05.21.20.969 PM,Capture Start Frame,20298058,Total Frames in Take,2229,Total Exported Frames,2229,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,pvc4,pvc4,pvc4,pvc4,pvc4,pvc4,pvc4,pvc4:Marker1,pvc4:Marker1,pvc4:Marker1,pvc4:Marker2,pvc4:Marker2,pvc4:Marker2,pvc4:Marker3,pvc4:Marker3,pvc4:Marker3,pvc3,pvc3,pvc3,pvc3,pvc3,pvc3,pvc3,pvc3:Marker1,pvc3:Marker1,pvc3:Marker1,pvc3:Marker2,pvc3:Marker2,pvc3:Marker2,pvc3:Marker3,pvc3:Marker3,pvc3:Marker3,pvc2,pvc2,pvc2,pvc2,pvc2,pvc2,pvc2,pvc2:Marker1,pvc2:Marker1,pvc2:Marker1,pvc2:Marker2,pvc2:Marker2,pvc2:Marker2,pvc2:Marker3,pvc2:Marker3,pvc2:Marker3,pvc1,pvc1,pvc1,pvc1,pvc1,pvc1,pvc1,pvc1:Marker1,pvc1:Marker1,pvc1:Marker1,pvc1:Marker2,pvc1:Marker2,pvc1:Marker2,pvc1:Marker3,pvc1:Marker3,pvc1:Marker3,FrontMod,FrontMod,FrontMod,FrontMod,FrontMod,FrontMod,FrontMod,FrontMod:Marker1,FrontMod:Marker1,FrontMod:Marker1,FrontMod:Marker2,FrontMod:Marker2,FrontMod:Marker2,FrontMod:Marker3,FrontMod:Marker3,FrontMod:Marker3,BackMod2,BackMod2,BackMod2,BackMod2,BackMod2,BackMod2,BackMod2,BackMod2:Marker1,BackMod2:Marker1,BackMod2:Marker1,BackMod2:Marker2,BackMod2:Marker2,BackMod2:Marker2,BackMod2:Marker3,BackMod2:Marker3,BackMod2:Marker3,Niramay,Niramay,Niramay,Niramay,Niramay,Niramay,Niramay,Niramay:Marker1,Niramay:Marker1,Niramay:Marker1,Niramay:Marker2,Niramay:Marker2,Niramay:Marker2,Niramay:Marker3,Niramay:Marker3,Niramay:Marker3,BackMod2:Marker1,BackMod2:Marker1,BackMod2:Marker1,BackMod2:Marker2,BackMod2:Marker2,BackMod2:Marker2,BackMod2:Marker3,BackMod2:Marker3,BackMod2:Marker3,FrontMod:Marker1,FrontMod:Marker1,FrontMod:Marker1,FrontMod:Marker2,FrontMod:Marker2,FrontMod:Marker2,FrontMod:Marker3,FrontMod:Marker3,FrontMod:Marker3,Unlabeled 3419,Unlabeled 3419,Unlabeled 3419,Unlabeled 3420,Unlabeled 3420,Unlabeled 3420,Unlabeled 3424,Unlabeled 3424,Unlabeled 3424,Unlabeled 3425,Unlabeled 3425,Unlabeled 3425,Unlabeled 3426,Unlabeled 3426,Unlabeled 3426,Unlabeled 3427,Unlabeled 3427,Unlabeled 3427,Unlabeled 3428,Unlabeled 3428,Unlabeled 3428,Unlabeled 3429,Unlabeled 3429,Unlabeled 3429,Unlabeled 3430,Unlabeled 3430,Unlabeled 3430,Unlabeled 3431,Unlabeled 3431,Unlabeled 3431,Unlabeled 3432,Unlabeled 3432,Unlabeled 3432,Unlabeled 3433,Unlabeled 3433,Unlabeled 3433,Unlabeled 3434,Unlabeled 3434,Unlabeled 3434,Unlabeled 3439,Unlabeled 3439,Unlabeled 3439,Unlabeled 3440,Unlabeled 3440,Unlabeled 3440,Unlabeled 3442,Unlabeled 3442,Unlabeled 3442,Unlabeled 3443,Unlabeled 3443,Unlabeled 3443,Unlabeled 3447,Unlabeled 3447,Unlabeled 3447,Unlabeled 3448,Unlabeled 3448,Unlabeled 3448,Unlabeled 3449,Unlabeled 3449,Unlabeled 3449,Unlabeled 3450,Unlabeled 3450,Unlabeled 3450,pvc1:Marker1,pvc1:Marker1,pvc1:Marker1,pvc1:Marker2,pvc1:Marker2,pvc1:Marker2,pvc1:Marker3,pvc1:Marker3,pvc1:Marker3,pvc2:Marker1,pvc2:Marker1,pvc2:Marker1,pvc2:Marker2,pvc2:Marker2,pvc2:Marker2,pvc2:Marker3,pvc2:Marker3,pvc2:Marker3,pvc3:Marker1,pvc3:Marker1,pvc3:Marker1,pvc3:Marker2,pvc3:Marker2,pvc3:Marker2,pvc3:Marker3,pvc3:Marker3,pvc3:Marker3,pvc4:Marker1,pvc4:Marker1,pvc4:Marker1,pvc4:Marker2,pvc4:Marker2,pvc4:Marker2,pvc4:Marker3,pvc4:Marker3,pvc4:Marker3
,ID,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,"44A5F15880AC11F11571DA7D1A00929B","44A5F15880AC11F11571DA7D1A00929B","44A5F15880AC11F11571DA7D1A00929B","44A5F15580AC11F11571DA7D1A00929B","44A5F15580AC11F11571DA7D1A00929B","44A5F15580AC11F11571DA7D1A00929B","44A5F15480AC11F11571DA7D1A00929B","44A5F15480AC11F11571DA7D1A00929B","44A5F15480AC11F11571DA7D1A00929B","44A5F15E80AC11F11571DA7D1A00929B","44A5F15E80AC11F11571DA7D1A00929B","44A5F15E80AC11F11571DA7D1A00929B","44A5F15D80AC11F11571DA7D1A00929B","44A5F15D80AC11F11571DA7D1A00929B","44A5F15D80AC11F11571DA7D1A00929B","44A5F15C80AC11F11571DA7D1A00929B","44A5F15C80AC11F11571DA7D1A00929B","44A5F15C80AC11F11571DA7D1A00929B","B12BA9F46437F2111F1","B12BA9F46437F2111F1","B12BA9F46437F2111F1","B16BA9F46437F2111F1","B16BA9F46437F2111F1","B16BA9F46437F2111F1","B13BA9F46437F2111F1","B13BA9F46437F2111F1","B13BA9F46437F2111F1","B14BA9F46437F2111F1","B14BA9F46437F2111F1","B14BA9F46437F2111F1","B15BA9F46437F2111F1","B15BA9F46437F2111F1","B15BA9F46437F2111F1","AACBA9F46437F2111F1","AACBA9F46437F2111F1","AACBA9F46437F2111F1","AB2BA9F46437F2111F1","AB2BA9F46437F2111F1","AB2BA9F46437F2111F1","B06BA9F46437F2111F1","B06BA9F46437F2111F1","B06BA9F46437F2111F1","B1ABA9F46437F2111F1","B1ABA9F46437F2111F1","B1ABA9F46437F2111F1","B1BBA9F46437F2111F1","B1BBA9F46437F2111F1","B1BBA9F46437F2111F1","B1CBA9F46437F2111F1","B1CBA9F46437F2111F1","B1CBA9F46437F2111F1","B1FBA9F46437F2111F1","B1FBA9F46437F2111F1","B1FBA9F46437F2111F1","B20BA9F46437F2111F1","B20BA9F46437F2111F1","B20BA9F46437F2111F1","B29BA9F46437F2111F1","B29BA9F46437F2111F1","B29BA9F46437F2111F1","B1EBA9F46437F2111F1","B1EBA9F46437F2111F1","B1EBA9F46437F2111F1","B2EBA9F46437F2111F1","B2EBA9F46437F2111F1","B2EBA9F46437F2111F1","B2FBA9F46437F2111F1","B2FBA9F46437F2111F1","B2FBA9F46437F2111F1","B35BA9F46437F2111F1","B35BA9F46437F2111F1","B35BA9F46437F2111F1","B30BA9F46437F2111F1","B30BA9F46437F2111F1","B30BA9F46437F2111F1","B36BA9F46437F2111F1","B36BA9F46437F2111F1","B36BA9F46437F2111F1","B37BA9F46437F2111F1","B37BA9F46437F2111F1","B37BA9F46437F2111F1","44A5F15680AC11F11571DA7D1A00929B","44A5F15680AC11F11571DA7D1A00929B","44A5F15680AC11F11571DA7D1A00929B","44A5F15280AC11F11571DA7D1A00929B","44A5F15280AC11F11571DA7D1A00929B","44A5F15280AC11F11571DA7D1A00929B","44A5F15180AC11F11571DA7D1A00929B","44A5F15180AC11F11571DA7D1A00929B","44A5F15180AC11F11571DA7D1A00929B","44A5F15780AC11F11571DA7D1A00929B","44A5F15780AC11F11571DA7D1A00929B","44A5F15780AC11F11571DA7D1A00929B","44A5F15380AC11F11571DA7D1A00929B","44A5F15380AC11F11571DA7D1A00929B","44A5F15380AC11F11571DA7D1A00929B","44A5F15080AC11F11571DA7D1A00929B","44A5F15080AC11F11571DA7D1A00929B","44A5F15080AC11F11571DA7D1A00929B","44A5F15980AC11F11571DA7D1A00929B","44A5F15980AC11F11571DA7D1A00929B","44A5F15980AC11F11571DA7D1A00929B","44A5F15A80AC11F11571DA7D1A00929B","44A5F15A80AC11F11571DA7D1A00929B","44A5F15A80AC11F11571DA7D1A00929B","44A5F15B80AC11F11571DA7D1A00929B","44A5F15B80AC11F11571DA7D1A00929B","44A5F15B80AC11F11571DA7D1A00929B","44A5F16180AC11F11571DA7D1A00929B","44A5F16180AC11F11571DA7D1A00929B","44A5F16180AC11F11571DA7D1A00929B","44A5F16080AC11F11571DA7D1A00929B","44A5F16080AC11F11571DA7D1A00929B","44A5F16080AC11F11571DA7D1A00929B","44A5F15F80AC11F11571DA7D1A00929B","44A5F15F80AC11F11571DA7D1A00929B","44A5F15F80AC11F11571DA7D1A00929B"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.171767,0.006423,0.006098,-0.067630,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,0.001719,0.002855,-0.001500,0.999993,-0.254697,0.047105,0.060346,-0.085916,0.051842,0.067693,-0.324664,0.045205,0.057918,-0.353513,0.044268,0.055426,0.013996,-0.001519,0.000437,0.999901,-0.250710,0.044064,-0.022146,-0.082206,0.049375,-0.011447,-0.320187,0.042867,-0.025317,-0.349738,0.039948,-0.029673,0.001370,-0.000747,0.000371,0.999999,-0.247745,0.042906,-0.104572,-0.080324,0.049055,-0.097259,-0.313844,0.040246,-0.107423,-0.349067,0.039417,-0.109034,0.101187,-0.005593,-0.013378,0.994762,-0.228671,0.111218,0.085205,-0.228532,0.138850,0.056733,-0.262308,0.098278,0.100653,-0.195174,0.096525,0.098229,0.012686,0.986898,0.150578,0.056556,-0.213998,0.111400,-0.072376,-0.229049,0.139959,-0.031129,-0.186237,0.089567,-0.093840,-0.226708,0.104673,-0.092160,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.229002,0.139690,-0.031576,-0.186363,0.089630,-0.093806,-0.226579,0.104808,-0.091839,-0.228463,0.138874,0.056714,-0.262131,0.098226,0.100705,-0.196460,0.096672,0.098057,-0.363167,0.042941,0.125939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.079080,0.049100,-0.097157,-0.313827,0.040246,-0.107615,-0.349798,0.039391,-0.108885,-0.081745,0.049450,-0.011396,-0.320544,0.042355,-0.025531,-0.349797,0.040368,-0.029515,-0.084606,0.051919,0.067663,-0.324792,0.045060,0.058222,-0.353774,0.044339,0.055242,,,,,,,,,
1,0.008000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.171767,0.006423,0.006098,-0.067630,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,0.003110,0.002879,-0.001313,0.999990,-0.254714,0.047106,0.060358,-0.085933,0.051884,0.067712,-0.324680,0.045187,0.057928,-0.353528,0.044246,0.055435,0.025920,-0.001165,0.001249,0.999663,-0.250697,0.044059,-0.022148,-0.082193,0.049397,-0.011439,-0.320174,0.042822,-0.025300,-0.349723,0.039959,-0.029705,0.002807,-0.000738,0.000431,0.999996,-0.247750,0.042905,-0.104563,-0.080330,0.049054,-0.097235,-0.313849,0.040245,-0.107420,-0.349072,0.039416,-0.109033,0.101305,-0.005481,-0.014447,0.994735,-0.228806,0.111215,0.085178,-0.228621,0.138855,0.056713,-0.262463,0.098342,0.100637,-0.195334,0.096449,0.098183,0.013109,0.986827,0.150844,0.056973,-0.213988,0.111401,-0.072385,-0.229042,0.139950,-0.031132,-0.186232,0.089556,-0.093841,-0.226691,0.104698,-0.092181,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.229005,0.139691,-0.031569,-0.186333,0.089603,-0.093819,-0.226586,0.104833,-0.091876,-0.228483,0.138870,0.056688,-0.262132,0.098239,0.100722,-0.196472,0.096663,0.098036,-0.363158,0.042922,0.125931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.079086,0.049101,-0.097130,-0.313833,0.040235,-0.107622,-0.349800,0.039401,-0.108875,-0.081755,0.049463,-0.011387,-0.320548,0.042355,-0.025543,-0.349763,0.040338,-0.029523,-0.084606,0.051960,0.067679,-0.324822,0.045060,0.058220,-0.353764,0.044308,0.055256,,,,,,,,,
2,0.017000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.171767,0.006423,0.006098,-0.067630,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,0.005453,0.002994,-0.001203,0.999980,-0.254704,0.047107,0.060340,-0.085923,0.051886,0.067678,-0.324670,0.045185,0.057916,-0.353519,0.044249,0.055426,0.045203,-0.000521,0.002381,0.998975,-0.250687,0.044069,-0.022153,-0.082183,0.049388,-0.011454,-0.320166,0.042790,-0.025265,-0.349713,0.040028,-0.029741,0.005346,-0.000704,0.000514,0.999985,-0.247747,0.042910,-0.104564,-0.080327,0.049050,-0.097217,-0.313845,0.040254,-0.107430,-0.349068,0.039427,-0.109044,0.101028,-0.005511,-0.014342,0.994765,-0.228818,0.111227,0.085176,-0.228636,0.138851,0.056696,-0.262473,0.098356,0.100640,-0.195344,0.096475,0.098192,0.012879,0.986773,0.151189,0.057059,-0.213990,0.111381,-0.072387,-0.229068,0.139896,-0.031118,-0.186218,0.089563,-0.093851,-0.226685,0.104685,-0.092191,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.229030,0.139630,-0.031567,-0.186323,0.089613,-0.093828,-0.226576,0.104822,-0.091880,-0.228518,0.138869,0.056669,-0.262133,0.098263,0.100714,-0.196453,0.096655,0.098080,-0.363185,0.042921,0.125926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.079094,0.049094,-0.097114,-0.313825,0.040255,-0.107625,-0.349805,0.039400,-0.108891,-0.081754,0.049448,-0.011398,-0.320554,0.042362,-0.025558,-0.349742,0.040371,-0.029520,-0.084604,0.051954,0.067640,-0.324809,0.045080,0.058229,-0.353758,0.044300,0.055236,,,,,,,,,
3,0.025000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.171767,0.006423,0.006098,-0.067630,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,0.008721,0.003098,-0.001107,0.999957,-0.254689,0.047097,0.060326,-0.085907,0.051857,0.067662,-0.324655,0.045179,0.057904,-0.353504,0.044255,0.055413,0.066647,0.000157,0.003851,0.997769,-0.250680,0.044034,-0.022166,-0.082178,0.049404,-0.011459,-0.320159,0.042678,-0.025242,-0.349704,0.040020,-0.029795,0.008710,-0.000515,0.000669,0.999962,-0.247747,0.042893,-0.104573,-0.080327,0.049036,-0.097248,-0.313845,0.040235,-0.107432,-0.349069,0.039408,-0.109039,0.101547,-0.005383,-0.014703,0.994708,-0.228801,0.111204,0.085171,-0.228610,0.138857,0.056720,-0.262461,0.098340,0.100632,-0.195334,0.096415,0.098161,0.012826,0.986784,0.151214,0.056813,-0.213995,0.111419,-0.072408,-0.229058,0.139929,-0.031131,-0.186229,0.089607,-0.093886,-0.226698,0.104722,-0.092206,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.229026,0.139664,-0.031582,-0.186321,0.089648,-0.093869,-0.226601,0.104862,-0.091897,-0.228474,0.138885,0.056681,-0.262124,0.098231,0.100722,-0.196476,0.096610,0.098035,-0.363159,0.042914,0.125930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.079107,0.049081,-0.097149,-0.313819,0.040231,-0.107617,-0.349814,0.039386,-0.108895,-0.081748,0.049455,-0.011398,-0.320530,0.042331,-0.025573,-0.349737,0.040298,-0.029541,-0.084572,0.051932,0.067628,-0.324796,0.045052,0.058204,-0.353746,0.044317,0.055230,,,,,,,,,
