Format Version,1.23,Take Name,20mm_0.75,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-07-15 06.43.19.773 PM,Capture Start Frame,20888313,Total Frames in Take,1368,Total Exported Frames,1368,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,pvc4,pvc4,pvc4,pvc4,pvc4,pvc4,pvc4,pvc4:Marker1,pvc4:Marker1,pvc4:Marker1,pvc4:Marker2,pvc4:Marker2,pvc4:Marker2,pvc4:Marker3,pvc4:Marker3,pvc4:Marker3,pvc3,pvc3,pvc3,pvc3,pvc3,pvc3,pvc3,pvc3:Marker1,pvc3:Marker1,pvc3:Marker1,pvc3:Marker2,pvc3:Marker2,pvc3:Marker2,pvc3:Marker3,pvc3:Marker3,pvc3:Marker3,pvc2,pvc2,pvc2,pvc2,pvc2,pvc2,pvc2,pvc2:Marker1,pvc2:Marker1,pvc2:Marker1,pvc2:Marker2,pvc2:Marker2,pvc2:Marker2,pvc2:Marker3,pvc2:Marker3,pvc2:Marker3,pvc1,pvc1,pvc1,pvc1,pvc1,pvc1,pvc1,pvc1:Marker1,pvc1:Marker1,pvc1:Marker1,pvc1:Marker2,pvc1:Marker2,pvc1:Marker2,pvc1:Marker3,pvc1:Marker3,pvc1:Marker3,FrontMod,FrontMod,FrontMod,FrontMod,FrontMod,FrontMod,FrontMod,FrontMod:Marker1,FrontMod:Marker1,FrontMod:Marker1,FrontMod:Marker2,FrontMod:Marker2,FrontMod:Marker2,FrontMod:Marker3,FrontMod:Marker3,FrontMod:Marker3,BackMod2,BackMod2,BackMod2,BackMod2,BackMod2,BackMod2,BackMod2,BackMod2:Marker1,BackMod2:Marker1,BackMod2:Marker1,BackMod2:Marker2,BackMod2:Marker2,BackMod2:Marker2,BackMod2:Marker3,BackMod2:Marker3,BackMod2:Marker3,Niramay,Niramay,Niramay,Niramay,Niramay,Niramay,Niramay,Niramay:Marker1,Niramay:Marker1,Niramay:Marker1,Niramay:Marker2,Niramay:Marker2,Niramay:Marker2,Niramay:Marker3,Niramay:Marker3,Niramay:Marker3,BackMod2:Marker1,BackMod2:Marker1,BackMod2:Marker1,BackMod2:Marker2,BackMod2:Marker2,BackMod2:Marker2,BackMod2:Marker3,BackMod2:Marker3,BackMod2:Marker3,FrontMod:Marker1,FrontMod:Marker1,FrontMod:Marker1,FrontMod:Marker2,FrontMod:Marker2,FrontMod:Marker2,FrontMod:Marker3,FrontMod:Marker3,FrontMod:Marker3,pvc1:Marker1,pvc1:Marker1,pvc1:Marker1,pvc1:Marker2,pvc1:Marker2,pvc1:Marker2,pvc1:Marker3,pvc1:Marker3,pvc1:Marker3,pvc2:Marker1,pvc2:Marker1,pvc2:Marker1,pvc2:Marker2,pvc2:Marker2,pvc2:Marker2,pvc2:Marker3,pvc2:Marker3,pvc2:Marker3,pvc3:Marker1,pvc3:Marker1,pvc3:Marker1,pvc3:Marker2,pvc3:Marker2,pvc3:Marker2,pvc3:Marker3,pvc3:Marker3,pvc3:Marker3,pvc4:Marker1,pvc4:Marker1,pvc4:Marker1,pvc4:Marker2,pvc4:Marker2,pvc4:Marker2,pvc4:Marker3,pvc4:Marker3,pvc4:Marker3
,ID,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,"B87C10EF80B711F11571DA7D1A00929B","B87C10EF80B711F11571DA7D1A00929B","B87C10EF80B711F11571DA7D1A00929B","B87C10F180B711F11571DA7D1A00929B","B87C10F180B711F11571DA7D1A00929B","B87C10F180B711F11571DA7D1A00929B","B87C10F080B711F11571DA7D1A00929B","B87C10F080B711F11571DA7D1A00929B","B87C10F080B711F11571DA7D1A00929B","B87C10EE80B711F11571DA7D1A00929B","B87C10EE80B711F11571DA7D1A00929B","B87C10EE80B711F11571DA7D1A00929B","B87C10ED80B711F11571DA7D1A00929B","B87C10ED80B711F11571DA7D1A00929B","B87C10ED80B711F11571DA7D1A00929B","B87C10EA80B711F11571DA7D1A00929B","B87C10EA80B711F11571DA7D1A00929B","B87C10EA80B711F11571DA7D1A00929B","B87C10F280B711F11571DA7D1A00929B","B87C10F280B711F11571DA7D1A00929B","B87C10F280B711F11571DA7D1A00929B","B87C10E980B711F11571DA7D1A00929B","B87C10E980B711F11571DA7D1A00929B","B87C10E980B711F11571DA7D1A00929B","B87C10E380B711F11571DA7D1A00929B","B87C10E380B711F11571DA7D1A00929B","B87C10E380B711F11571DA7D1A00929B","B87C10EC80B711F11571DA7D1A00929B","B87C10EC80B711F11571DA7D1A00929B","B87C10EC80B711F11571DA7D1A00929B","B87C10E780B711F11571DA7D1A00929B","B87C10E780B711F11571DA7D1A00929B","B87C10E780B711F11571DA7D1A00929B","B87C10E680B711F11571DA7D1A00929B","B87C10E680B711F11571DA7D1A00929B","B87C10E680B711F11571DA7D1A00929B","B87C10F380B711F11571DA7D1A00929B","B87C10F380B711F11571DA7D1A00929B","B87C10F380B711F11571DA7D1A00929B","B87C10E880B711F11571DA7D1A00929B","B87C10E880B711F11571DA7D1A00929B","B87C10E880B711F11571DA7D1A00929B","B87C10E580B711F11571DA7D1A00929B","B87C10E580B711F11571DA7D1A00929B","B87C10E580B711F11571DA7D1A00929B","B87C10EB80B711F11571DA7D1A00929B","B87C10EB80B711F11571DA7D1A00929B","B87C10EB80B711F11571DA7D1A00929B","B87C10E280B711F11571DA7D1A00929B","B87C10E280B711F11571DA7D1A00929B","B87C10E280B711F11571DA7D1A00929B","B87C10E480B711F11571DA7D1A00929B","B87C10E480B711F11571DA7D1A00929B","B87C10E480B711F11571DA7D1A00929B"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.002864,-0.004752,-0.000802,0.999984,-0.285304,0.047516,0.183096,-0.113592,0.053703,0.190790,-0.352928,0.045765,0.181860,-0.389391,0.043080,0.176637,-0.006325,0.001294,-0.001440,0.999978,-0.278761,0.046254,0.057070,-0.110004,0.051140,0.064863,-0.348720,0.044303,0.054456,-0.377560,0.043320,0.051891,0.017541,0.011079,-0.002019,0.999783,-0.281003,0.047974,0.122113,-0.112259,0.052457,0.128586,-0.350543,0.047110,0.120691,-0.380207,0.044354,0.117062,0.001037,0.002408,0.000351,0.999997,-0.274924,0.045030,-0.012810,-0.107460,0.051179,-0.006558,-0.341040,0.042371,-0.015242,-0.376272,0.041542,-0.016631,0.349876,0.008466,-0.037795,0.935995,-0.210295,0.122025,0.171857,-0.209170,0.160051,0.160593,-0.244321,0.104406,0.180185,-0.177395,0.101617,0.174794,0.017607,0.984845,-0.161721,0.060144,-0.202948,0.083463,-0.026132,-0.216079,0.131396,-0.009595,-0.176509,0.051989,-0.030413,-0.216256,0.067005,-0.038388,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.216095,0.130481,-0.010009,-0.176845,0.052104,-0.030486,-0.215660,0.067688,-0.037863,-0.209139,0.160027,0.160628,-0.244301,0.104404,0.180212,-0.178629,0.102264,0.173294,-0.106550,0.051231,-0.006486,-0.341083,0.042286,-0.015405,-0.376755,0.041599,-0.016504,-0.110137,0.052727,0.128794,-0.351634,0.046006,0.119981,-0.380273,0.045236,0.117612,-0.108692,0.051055,0.064779,-0.348645,0.044749,0.054993,-0.378147,0.042910,0.051390,-0.113817,0.053690,0.190789,-0.352265,0.045869,0.181819,-0.389543,0.043035,0.176660
1,0.008000,-0.005346,-0.004819,-0.000861,0.999974,-0.285272,0.047530,0.183100,-0.113561,0.053731,0.190786,-0.352897,0.045782,0.181864,-0.389360,0.043077,0.176651,-0.012744,0.001081,-0.001798,0.999917,-0.278735,0.046263,0.057087,-0.109978,0.051131,0.064887,-0.348694,0.044326,0.054469,-0.377534,0.043330,0.051905,0.035374,0.011686,-0.001073,0.999305,-0.280996,0.047988,0.122098,-0.112252,0.052497,0.128543,-0.350536,0.047069,0.120722,-0.380200,0.044399,0.117030,0.002097,0.002515,0.000378,0.999995,-0.274899,0.045031,-0.012832,-0.107434,0.051174,-0.006602,-0.341014,0.042373,-0.015255,-0.376247,0.041545,-0.016638,0.352756,0.018042,-0.043573,0.934526,-0.210428,0.122243,0.171506,-0.209383,0.160344,0.160487,-0.244341,0.104709,0.180450,-0.177561,0.101677,0.173583,0.017736,0.984962,-0.160217,0.062179,-0.203250,0.083413,-0.025888,-0.216477,0.131289,-0.009264,-0.176775,0.051966,-0.030154,-0.216498,0.066983,-0.038247,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.216491,0.130277,-0.009725,-0.177115,0.052084,-0.030228,-0.215903,0.067682,-0.037709,-0.209218,0.160247,0.160497,-0.244290,0.104609,0.180474,-0.178588,0.102616,0.173413,-0.106536,0.051224,-0.006532,-0.341062,0.042300,-0.015411,-0.376715,0.041592,-0.016518,-0.110098,0.052776,0.128769,-0.351592,0.045973,0.119963,-0.380270,0.045276,0.117621,-0.108649,0.051040,0.064800,-0.348624,0.044787,0.055009,-0.378112,0.042909,0.051403,-0.113793,0.053719,0.190785,-0.352260,0.045858,0.181824,-0.389504,0.043045,0.176675
2,0.017000,-0.009762,-0.004998,-0.001095,0.999939,-0.285265,0.047542,0.183090,-0.113554,0.053723,0.190782,-0.352890,0.045817,0.181846,-0.389353,0.043085,0.176643,-0.024139,0.000616,-0.002187,0.999706,-0.278727,0.046303,0.057146,-0.109973,0.051224,0.064986,-0.348685,0.044358,0.054510,-0.377524,0.043325,0.051943,0.065790,0.012558,0.000519,0.997754,-0.280984,0.048007,0.122114,-0.112241,0.052550,0.128564,-0.350524,0.046994,0.120790,-0.380188,0.044477,0.116987,0.003969,0.002572,0.000479,0.999989,-0.274888,0.045045,-0.012824,-0.107424,0.051197,-0.006591,-0.341004,0.042384,-0.015250,-0.376237,0.041554,-0.016631,0.348179,0.019482,-0.043427,0.936219,-0.210559,0.122573,0.171596,-0.209608,0.160567,0.160208,-0.244417,0.105071,0.180807,-0.177653,0.102080,0.173774,0.017035,0.985459,-0.157202,0.062197,-0.203551,0.083225,-0.025570,-0.216861,0.130977,-0.008656,-0.177021,0.051852,-0.030028,-0.216772,0.066846,-0.038025,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.216816,0.129942,-0.009114,-0.177374,0.052030,-0.030079,-0.216211,0.067644,-0.037449,-0.209397,0.160503,0.160201,-0.244370,0.104915,0.180847,-0.178678,0.102959,0.173641,-0.106526,0.051241,-0.006522,-0.341050,0.042333,-0.015402,-0.376711,0.041581,-0.016514,-0.110107,0.052807,0.128799,-0.351571,0.046005,0.119988,-0.380255,0.045266,0.117615,-0.108691,0.051135,0.064906,-0.348616,0.044818,0.055034,-0.378094,0.042904,0.051455,-0.113775,0.053711,0.190780,-0.352239,0.045903,0.181818,-0.389505,0.043048,0.176660
3,0.025000,-0.014735,-0.005197,-0.001213,0.999877,-0.285270,0.047524,0.183094,-0.113559,0.053733,0.190791,-0.352895,0.045806,0.181840,-0.389356,0.043032,0.176650,-0.038802,0.000304,-0.003220,0.999242,-0.278711,0.046262,0.057126,-0.109952,0.051069,0.064926,-0.348672,0.044383,0.054503,-0.377511,0.043333,0.051949,0.104628,0.013658,0.002464,0.994415,-0.280979,0.048013,0.122108,-0.112236,0.052568,0.128565,-0.350518,0.046889,0.120844,-0.380182,0.044583,0.116915,0.006423,0.002630,0.000552,0.999976,-0.274883,0.045045,-0.012815,-0.107419,0.051190,-0.006572,-0.340999,0.042387,-0.015246,-0.376232,0.041559,-0.016628,0.343652,0.021180,-0.044095,0.937822,-0.210771,0.122882,0.171633,-0.209875,0.160768,0.159881,-0.244588,0.105461,0.181143,-0.177851,0.102418,0.173873,0.016573,0.985756,-0.155172,0.062700,-0.203739,0.083293,-0.025298,-0.217127,0.130959,-0.008204,-0.177163,0.051974,-0.029858,-0.216927,0.066947,-0.037830,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.217087,0.129859,-0.008699,-0.177471,0.052123,-0.029905,-0.216454,0.067713,-0.037297,-0.209650,0.160729,0.159865,-0.244541,0.105280,0.181193,-0.178859,0.103232,0.173747,-0.106516,0.051230,-0.006504,-0.341044,0.042353,-0.015390,-0.376708,0.041571,-0.016518,-0.110149,0.052796,0.128807,-0.351574,0.046010,0.119973,-0.380245,0.045280,0.117598,-0.108609,0.050981,0.064837,-0.348604,0.044825,0.055040,-0.378080,0.042928,0.051450,-0.113762,0.053725,0.190789,-0.352250,0.045868,0.181827,-0.389517,0.043007,0.176660
4,0.033000,-0.018389,-0.005306,-0.001473,0.999816,-0.285260,0.047540,0.183099,-0.113548,0.053710,0.190788,-0.352886,0.045851,0.181843,-0.389347,0.043059,0.176665,-0.055933,-0.000193,-0.003910,0.998427,-0.278702,0.046287,0.057119,-0.109944,0.051136,0.064912,-0.348663,0.044411,0.054496,-0.377501,0.043313,0.051951,0.148258,0.014908,0.004778,0.988825,-0.280981,0.048021,0.122110,-0.112240,0.052632,0.128570,-0.350519,0.046747,0.120906,-0.380185,0.044683,0.116854,0.009482,0.002713,0.000649,0.999951,-0.274896,0.045011,-0.012821,-0.107432,0.051146,-0.006568,-0.341012,0.042356,-0.015258,-0.376245,0.041530,-0.016638,0.338983,0.021896,-0.044052,0.939505,-0.211011,0.123176,0.171777,-0.210170,0.160945,0.159652,-0.244796,0.105819,0.181515,-0.178068,0.102765,0.174165,0.014357,0.985899,-0.156692,0.056962,-0.203885,0.083410,-0.024862,-0.217181,0.131096,-0.007753,-0.177290,0.052140,-0.029649,-0.217184,0.066994,-0.037185,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.217248,0.129898,-0.008327,-0.177641,0.052212,-0.029742,-0.216739,0.067675,-0.036713,-0.209951,0.160933,0.159628,-0.244724,0.105630,0.181566,-0.179132,0.103497,0.174065,-0.106506,0.051207,-0.006493,-0.341075,0.042244,-0.015422,-0.376680,0.041611,-0.016512,-0.110179,0.052834,0.128825,-0.351562,0.045997,0.119972,-0.380247,0.045275,0.117589,-0.108639,0.051053,0.064825,-0.348586,0.044864,0.055060,-0.378100,0.042896,0.051426,-0.113736,0.053707,0.190785,-0.352249,0.045849,0.181843,-0.389516,0.043063,0.176668
5,0.042000,-0.021910,-0.005461,-0.001489,0.999744,-0.285271,0.047517,0.183113,-0.113561,0.053730,0.190811,-0.352896,0.045823,0.181849,-0.389356,0.042997,0.176680,-0.073708,-0.000720,-0.004726,0.997268,-0.278719,0.046289,0.057105,-0.109961,0.051149,0.064894,-0.348680,0.044431,0.054478,-0.377517,0.043288,0.051944,0.193541,0.016245,0.006889,0.980933,-0.280989,0.047985,0.122120,-0.112246,0.052559,0.128549,-0.350526,0.046590,0.120980,-0.380196,0.044805,0.116830,0.012844,0.002817,0.000815,0.999913,-0.274885,0.045045,-0.012784,-0.107421,0.051191,-0.006524,-0.341000,0.042385,-0.015224,-0.376233,0.041558,-0.016603,0.334535,0.022292,-0.045333,0.941028,-0.211047,0.123441,0.171909,-0.210161,0.161092,0.159427,-0.244843,0.106238,0.181875,-0.178136,0.102994,0.174425,0.013081,0.986245,-0.156338,0.052046,-0.204015,0.083505,-0.024441,-0.217186,0.131164,-0.007159,-0.177438,0.052267,-0.029522,-0.217421,0.067086,-0.036642,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.217191,0.129980,-0.007704,-0.177791,0.052398,-0.029585,-0.217029,0.067682,-0.036233,-0.209936,0.161095,0.159397,-0.244760,0.106036,0.181931,-0.179296,0.103743,0.174327,-0.106532,0.051237,-0.006460,-0.341045,0.042324,-0.015358,-0.376706,0.041594,-0.016501,-0.110142,0.052736,0.128819,-0.351580,0.045977,0.119989,-0.380253,0.045284,0.117613,-0.108612,0.051075,0.064804,-0.348607,0.044827,0.055024,-0.378099,0.042922,0.051435,-0.113758,0.053723,0.190807,-0.352261,0.045863,0.181863,-0.389519,0.042982,0.176676
