Format Version,1.23,Take Name,30mm_0.45,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-07-15 05.42.42.242 PM,Capture Start Frame,20451810,Total Frames in Take,1494,Total Exported Frames,1494,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,pvc4,pvc4,pvc4,pvc4,pvc4,pvc4,pvc4,pvc4:Marker1,pvc4:Marker1,pvc4:Marker1,pvc4:Marker2,pvc4:Marker2,pvc4:Marker2,pvc4:Marker3,pvc4:Marker3,pvc4:Marker3,pvc3,pvc3,pvc3,pvc3,pvc3,pvc3,pvc3,pvc3:Marker1,pvc3:Marker1,pvc3:Marker1,pvc3:Marker2,pvc3:Marker2,pvc3:Marker2,pvc3:Marker3,pvc3:Marker3,pvc3:Marker3,pvc2,pvc2,pvc2,pvc2,pvc2,pvc2,pvc2,pvc2:Marker1,pvc2:Marker1,pvc2:Marker1,pvc2:Marker2,pvc2:Marker2,pvc2:Marker2,pvc2:Marker3,pvc2:Marker3,pvc2:Marker3,pvc1,pvc1,pvc1,pvc1,pvc1,pvc1,pvc1,pvc1:Marker1,pvc1:Marker1,pvc1:Marker1,pvc1:Marker2,pvc1:Marker2,pvc1:Marker2,pvc1:Marker3,pvc1:Marker3,pvc1:Marker3,FrontMod,FrontMod,FrontMod,FrontMod,FrontMod,FrontMod,FrontMod,FrontMod:Marker1,FrontMod:Marker1,FrontMod:Marker1,FrontMod:Marker2,FrontMod:Marker2,FrontMod:Marker2,FrontMod:Marker3,FrontMod:Marker3,FrontMod:Marker3,BackMod2,BackMod2,BackMod2,BackMod2,BackMod2,BackMod2,BackMod2,BackMod2:Marker1,BackMod2:Marker1,BackMod2:Marker1,BackMod2:Marker2,BackMod2:Marker2,BackMod2:Marker2,BackMod2:Marker3,BackMod2:Marker3,BackMod2:Marker3,Niramay,Niramay,Niramay,Niramay,Niramay,Niramay,Niramay,Niramay:Marker1,Niramay:Marker1,Niramay:Marker1,Niramay:Marker2,Niramay:Marker2,Niramay:Marker2,Niramay:Marker3,Niramay:Marker3,Niramay:Marker3,BackMod2:Marker1,BackMod2:Marker1,BackMod2:Marker1,BackMod2:Marker2,BackMod2:Marker2,BackMod2:Marker2,BackMod2:Marker3,BackMod2:Marker3,BackMod2:Marker3,FrontMod:Marker1,FrontMod:Marker1,FrontMod:Marker1,FrontMod:Marker2,FrontMod:Marker2,FrontMod:Marker2,FrontMod:Marker3,FrontMod:Marker3,FrontMod:Marker3,pvc1:Marker1,pvc1:Marker1,pvc1:Marker1,pvc1:Marker2,pvc1:Marker2,pvc1:Marker2,pvc1:Marker3,pvc1:Marker3,pvc1:Marker3,pvc2:Marker1,pvc2:Marker1,pvc2:Marker1,pvc2:Marker2,pvc2:Marker2,pvc2:Marker2,pvc2:Marker3,pvc2:Marker3,pvc2:Marker3,pvc3:Marker1,pvc3:Marker1,pvc3:Marker1,pvc3:Marker2,pvc3:Marker2,pvc3:Marker2,pvc3:Marker3,pvc3:Marker3,pvc3:Marker3,pvc4:Marker1,pvc4:Marker1,pvc4:Marker1,pvc4:Marker2,pvc4:Marker2,pvc4:Marker2,pvc4:Marker3,pvc4:Marker3,pvc4:Marker3
,ID,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,25C8FF927FE711F11571DA7D1A00929B,"3C5D9C4280AF11F11571DA7D1A00929B","3C5D9C4280AF11F11571DA7D1A00929B","3C5D9C4280AF11F11571DA7D1A00929B","3C5D9C4580AF11F11571DA7D1A00929B","3C5D9C4580AF11F11571DA7D1A00929B","3C5D9C4580AF11F11571DA7D1A00929B","3C5D9C4680AF11F11571DA7D1A00929B","3C5D9C4680AF11F11571DA7D1A00929B","3C5D9C4680AF11F11571DA7D1A00929B","3C5D9C4B80AF11F11571DA7D1A00929B","3C5D9C4B80AF11F11571DA7D1A00929B","3C5D9C4B80AF11F11571DA7D1A00929B","3C5D9C4C80AF11F11571DA7D1A00929B","3C5D9C4C80AF11F11571DA7D1A00929B","3C5D9C4C80AF11F11571DA7D1A00929B","3C5D9C4A80AF11F11571DA7D1A00929B","3C5D9C4A80AF11F11571DA7D1A00929B","3C5D9C4A80AF11F11571DA7D1A00929B","3C5D9C4480AF11F11571DA7D1A00929B","3C5D9C4480AF11F11571DA7D1A00929B","3C5D9C4480AF11F11571DA7D1A00929B","3C5D9C4380AF11F11571DA7D1A00929B","3C5D9C4380AF11F11571DA7D1A00929B","3C5D9C4380AF11F11571DA7D1A00929B","3C5D9C3C80AF11F11571DA7D1A00929B","3C5D9C3C80AF11F11571DA7D1A00929B","3C5D9C3C80AF11F11571DA7D1A00929B","3C5D9C4880AF11F11571DA7D1A00929B","3C5D9C4880AF11F11571DA7D1A00929B","3C5D9C4880AF11F11571DA7D1A00929B","3C5D9C3D80AF11F11571DA7D1A00929B","3C5D9C3D80AF11F11571DA7D1A00929B","3C5D9C3D80AF11F11571DA7D1A00929B","3C5D9C3E80AF11F11571DA7D1A00929B","3C5D9C3E80AF11F11571DA7D1A00929B","3C5D9C3E80AF11F11571DA7D1A00929B","3C5D9C4780AF11F11571DA7D1A00929B","3C5D9C4780AF11F11571DA7D1A00929B","3C5D9C4780AF11F11571DA7D1A00929B","3C5D9C4180AF11F11571DA7D1A00929B","3C5D9C4180AF11F11571DA7D1A00929B","3C5D9C4180AF11F11571DA7D1A00929B","3C5D9C3B80AF11F11571DA7D1A00929B","3C5D9C3B80AF11F11571DA7D1A00929B","3C5D9C3B80AF11F11571DA7D1A00929B","3C5D9C4980AF11F11571DA7D1A00929B","3C5D9C4980AF11F11571DA7D1A00929B","3C5D9C4980AF11F11571DA7D1A00929B","3C5D9C4080AF11F11571DA7D1A00929B","3C5D9C4080AF11F11571DA7D1A00929B","3C5D9C4080AF11F11571DA7D1A00929B","3C5D9C3F80AF11F11571DA7D1A00929B","3C5D9C3F80AF11F11571DA7D1A00929B","3C5D9C3F80AF11F11571DA7D1A00929B"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,0.002213,-0.011598,0.000256,0.999930,-0.262232,0.047204,0.127855,-0.090657,0.053679,0.137964,-0.329829,0.045321,0.125675,-0.366211,0.042612,0.119926,-0.015166,-0.013989,-0.000764,0.999787,-0.252253,0.043653,-0.027139,-0.083819,0.048986,-0.014288,-0.322096,0.041527,-0.031851,-0.350844,0.040446,-0.035277,0.012824,-0.000660,-0.000740,0.999917,-0.257457,0.046332,0.054222,-0.088922,0.051275,0.064614,-0.326943,0.045291,0.051175,-0.356507,0.042431,0.046877,0.001511,-0.007169,-0.000294,0.999973,-0.248520,0.042779,-0.109146,-0.081199,0.048701,-0.099682,-0.314580,0.040210,-0.112847,-0.349781,0.039428,-0.114910,-0.207725,0.458970,0.735199,-0.453519,-0.192703,0.089108,-0.027847,-0.157973,0.070013,-0.026004,-0.194153,0.128117,-0.031551,-0.225983,0.069195,-0.025987,0.120326,-0.086156,0.019304,0.988801,-0.222192,0.092425,0.171557,-0.207624,0.138728,0.151878,-0.249206,0.061622,0.176986,-0.209747,0.076924,0.185807,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.207494,0.139062,0.151747,-0.249056,0.061477,0.177133,-0.210068,0.076681,0.185802,-0.158897,0.069916,-0.025992,-0.194169,0.128134,-0.031552,-0.224385,0.069237,-0.025999,-0.079920,0.048741,-0.099548,-0.314640,0.040221,-0.113058,-0.350314,0.039398,-0.114756,-0.086643,0.051647,0.064972,-0.327844,0.044331,0.050435,-0.356368,0.043209,0.047456,-0.084167,0.048916,-0.014348,-0.321592,0.042291,-0.031373,-0.350868,0.039849,-0.035631,-0.091269,0.053662,0.137925,-0.329505,0.045310,0.125725,-0.366147,0.042634,0.119902
1,0.008000,0.002212,-0.011620,0.000195,0.999930,-0.262248,0.047191,0.127844,-0.090672,0.053644,0.137960,-0.329845,0.045316,0.125660,-0.366227,0.042611,0.119910,-0.028275,-0.014459,-0.001554,0.999494,-0.252203,0.043692,-0.027126,-0.083771,0.049036,-0.014255,-0.322046,0.041577,-0.031849,-0.350792,0.040461,-0.035274,0.024937,-0.000192,-0.000218,0.999689,-0.257453,0.046314,0.054205,-0.088913,0.051186,0.064563,-0.326939,0.045272,0.051195,-0.356505,0.042485,0.046855,0.002859,-0.007089,-0.000316,0.999971,-0.248523,0.042777,-0.109147,-0.081200,0.048668,-0.099694,-0.314584,0.040218,-0.112844,-0.349785,0.039443,-0.114904,-0.207884,0.458885,0.735820,-0.452525,-0.192822,0.089105,-0.027879,-0.158129,0.069944,-0.026032,-0.194197,0.128121,-0.031535,-0.226140,0.069251,-0.026071,0.120204,-0.085997,0.019311,0.988829,-0.222211,0.092420,0.171551,-0.207651,0.138719,0.151856,-0.249222,0.061618,0.176996,-0.209761,0.076924,0.185801,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.207520,0.139046,0.151729,-0.249083,0.061470,0.177142,-0.210065,0.076702,0.185793,-0.158864,0.069856,-0.026025,-0.194213,0.128144,-0.031537,-0.224377,0.069273,-0.026071,-0.079939,0.048711,-0.099559,-0.314649,0.040219,-0.113069,-0.350313,0.039422,-0.114739,-0.086635,0.051547,0.064927,-0.327836,0.044350,0.050438,-0.356367,0.043233,0.047449,-0.084214,0.048927,-0.014343,-0.321582,0.042323,-0.031387,-0.350880,0.039865,-0.035628,-0.091281,0.053620,0.137921,-0.329518,0.045340,0.125711,-0.366165,0.042603,0.119886
2,0.017000,0.003159,-0.011578,0.000224,0.999928,-0.262260,0.047165,0.127835,-0.090684,0.053613,0.137949,-0.329857,0.045289,0.125654,-0.366240,0.042592,0.119901,-0.050985,-0.015213,-0.002940,0.998579,-0.252214,0.043667,-0.027128,-0.083784,0.049026,-0.014241,-0.322057,0.041574,-0.031863,-0.350802,0.040401,-0.035280,0.045566,0.000516,0.001068,0.998961,-0.257438,0.046286,0.054203,-0.088898,0.051172,0.064537,-0.326926,0.045185,0.051243,-0.356490,0.042501,0.046830,0.005246,-0.007020,-0.000102,0.999962,-0.248525,0.042771,-0.109155,-0.081204,0.048695,-0.099696,-0.314585,0.040199,-0.112855,-0.349786,0.039418,-0.114914,-0.207861,0.459067,0.735428,-0.452987,-0.192727,0.089080,-0.027872,-0.158016,0.069952,-0.026013,-0.194140,0.128091,-0.031561,-0.226026,0.069196,-0.026043,0.120404,-0.085630,0.019161,0.988839,-0.222186,0.092424,0.171552,-0.207633,0.138728,0.151865,-0.249198,0.061624,0.177006,-0.209728,0.076920,0.185786,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.207513,0.139044,0.151739,-0.249048,0.061490,0.177148,-0.210042,0.076675,0.185785,-0.158862,0.069885,-0.026008,-0.194150,0.128104,-0.031562,-0.224401,0.069226,-0.026043,-0.079950,0.048733,-0.099565,-0.314641,0.040215,-0.113072,-0.350340,0.039383,-0.114756,-0.086606,0.051508,0.064912,-0.327861,0.044313,0.050428,-0.356341,0.043206,0.047469,-0.084214,0.048922,-0.014327,-0.321587,0.042297,-0.031392,-0.350898,0.039827,-0.035640,-0.091316,0.053591,0.137906,-0.329522,0.045297,0.125714,-0.366175,0.042598,0.119870
3,0.025000,0.004938,-0.011452,0.000281,0.999922,-0.262242,0.047193,0.127845,-0.090664,0.053632,0.137939,-0.329839,0.045314,0.125675,-0.366223,0.042632,0.119922,-0.079625,-0.015972,-0.004888,0.996685,-0.252162,0.043654,-0.027124,-0.083727,0.048960,-0.014272,-0.322007,0.041618,-0.031853,-0.350752,0.040384,-0.035247,0.070792,0.001340,0.002673,0.997487,-0.257452,0.046295,0.054194,-0.088911,0.051208,0.064514,-0.326941,0.045116,0.051285,-0.356503,0.042561,0.046785,0.008469,-0.006899,0.000113,0.999940,-0.248490,0.042746,-0.109157,-0.081169,0.048688,-0.099699,-0.314550,0.040167,-0.112857,-0.349751,0.039382,-0.114913,-0.208150,0.459232,0.735628,-0.452362,-0.192762,0.089094,-0.027899,-0.158070,0.069934,-0.026012,-0.194135,0.128108,-0.031571,-0.226081,0.069239,-0.026115,0.120338,-0.086042,0.019270,0.988810,-0.222205,0.092401,0.171550,-0.207640,0.138704,0.151869,-0.249218,0.061599,0.176984,-0.209757,0.076900,0.185796,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.207511,0.139040,0.151736,-0.249076,0.061457,0.177128,-0.210064,0.076660,0.185796,-0.158883,0.069858,-0.026007,-0.194147,0.128126,-0.031573,-0.224389,0.069258,-0.026112,-0.079953,0.048730,-0.099576,-0.314591,0.040168,-0.113063,-0.350334,0.039359,-0.114763,-0.086585,0.051528,0.064920,-0.327834,0.044340,0.050427,-0.356365,0.043188,0.047463,-0.084166,0.048857,-0.014363,-0.321565,0.042300,-0.031377,-0.350833,0.039838,-0.035614,-0.091292,0.053612,0.137899,-0.329506,0.045317,0.125724,-0.366159,0.042643,0.119898
4,0.033000,0.006672,-0.011432,0.000404,0.999912,-0.262256,0.047181,0.127847,-0.090680,0.053634,0.137957,-0.329853,0.045291,0.125673,-0.366236,0.042618,0.119912,-0.110609,-0.017109,-0.007164,0.993691,-0.252220,0.043450,-0.027185,-0.083788,0.048653,-0.014252,-0.322064,0.041494,-0.031959,-0.350807,0.040204,-0.035345,0.099225,0.002309,0.004426,0.995053,-0.257465,0.046287,0.054186,-0.088923,0.051214,0.064475,-0.326955,0.045024,0.051334,-0.356517,0.042623,0.046748,0.012360,-0.006742,0.000229,0.999901,-0.248540,0.042760,-0.109170,-0.081218,0.048678,-0.099719,-0.314600,0.040191,-0.112870,-0.349801,0.039412,-0.114921,-0.208131,0.458981,0.735543,-0.452763,-0.192763,0.089100,-0.027884,-0.158056,0.069966,-0.026020,-0.194168,0.128114,-0.031551,-0.226066,0.069220,-0.026082,0.120110,-0.085793,0.019172,0.988861,-0.222190,0.092399,0.171536,-0.207627,0.138691,0.151826,-0.249206,0.061605,0.176999,-0.209738,0.076903,0.185783,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.207499,0.139020,0.151697,-0.249030,0.061460,0.177158,-0.210098,0.076639,0.185773,-0.158886,0.069908,-0.026016,-0.194180,0.128120,-0.031552,-0.224365,0.069285,-0.026085,-0.079959,0.048717,-0.099585,-0.314666,0.040204,-0.113090,-0.350329,0.039380,-0.114760,-0.086570,0.051513,0.064893,-0.327866,0.044311,0.050442,-0.356372,0.043198,0.047455,-0.084045,0.048576,-0.014318,-0.321601,0.042294,-0.031378,-0.350895,0.039779,-0.035645,-0.091305,0.053612,0.137919,-0.329522,0.045305,0.125714,-0.366171,0.042619,0.119896
5,0.042000,0.007896,-0.011379,0.000473,0.999904,-0.262246,0.047201,0.127850,-0.090669,0.053658,0.137957,-0.329843,0.045305,0.125678,-0.366226,0.042640,0.119915,-0.144058,-0.017907,-0.008948,0.989367,-0.252253,0.043649,-0.027140,-0.083818,0.048950,-0.014283,-0.322098,0.041692,-0.031898,-0.350842,0.040307,-0.035240,0.127221,0.003142,0.006242,0.991850,-0.257451,0.046348,0.054208,-0.088911,0.051315,0.064513,-0.326940,0.044989,0.051391,-0.356501,0.042740,0.046720,0.016768,-0.006567,0.000352,0.999838,-0.248537,0.042761,-0.109157,-0.081213,0.048647,-0.099712,-0.314598,0.040204,-0.112857,-0.349800,0.039432,-0.114902,-0.207886,0.458938,0.735528,-0.452944,-0.192748,0.089105,-0.027898,-0.158038,0.069974,-0.026048,-0.194157,0.128118,-0.031574,-0.226048,0.069223,-0.026073,0.120429,-0.085172,0.018678,0.988885,-0.222179,0.092435,0.171556,-0.207607,0.138729,0.151858,-0.249212,0.061657,0.177034,-0.209719,0.076919,0.185775,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.207493,0.139033,0.151736,-0.249041,0.061533,0.177179,-0.210070,0.076649,0.185773,-0.158887,0.069917,-0.026044,-0.194169,0.128124,-0.031575,-0.224379,0.069282,-0.026076,-0.079947,0.048688,-0.099580,-0.314660,0.040212,-0.113071,-0.350342,0.039404,-0.114746,-0.086598,0.051574,0.064948,-0.327819,0.044399,0.050456,-0.356367,0.043214,0.047464,-0.084157,0.048891,-0.014348,-0.321596,0.042327,-0.031356,-0.350877,0.039817,-0.035640,-0.091292,0.053634,0.137921,-0.329512,0.045325,0.125709,-0.366162,0.042636,0.119907
