Format Version,1.23,Take Name,30mm_0.11,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-07-15 05.23.14.343 PM,Capture Start Frame,20311662,Total Frames in Take,1687,Total Exported Frames,1687,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
177,1.475000,-0.034903,-0.011667,-0.001815,0.999321,-0.262174,0.047270,0.131667,-0.090568,0.053619,0.141328,-0.329779,0.045569,0.129609,-0.366175,0.042622,0.124065,0.005438,-0.001275,-0.001627,0.999983,-0.257359,0.047323,0.059692,-0.088643,0.051952,0.068470,-0.327304,0.045464,0.056671,-0.356131,0.044554,0.053934,0.062838,-0.004292,0.005334,0.998000,-0.252667,0.044311,-0.023186,-0.084282,0.050166,-0.010989,-0.322111,0.042764,-0.026884,-0.351608,0.040002,-0.031685,0.239363,0.002884,0.010511,0.970869,-0.249044,0.043025,-0.105113,-0.081688,0.048750,-0.096159,-0.315113,0.040542,-0.108723,-0.350332,0.039783,-0.110456,0.769285,0.022275,-0.014952,0.638342,-0.196760,0.108378,-0.041563,-0.196669,0.137313,-0.014415,-0.230302,0.091906,-0.053440,-0.163307,0.095916,-0.056833,-0.169948,-0.038403,0.010609,0.984647,-0.211677,0.115683,0.114308,-0.197752,0.142427,0.071479,-0.238917,0.095048,0.137551,-0.198363,0.109575,0.133895,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.197740,0.142911,0.070561,-0.238511,0.095192,0.137517,-0.199127,0.108664,0.135181,-0.197176,0.137564,-0.014125,-0.228968,0.092331,-0.053183,-0.163559,0.095365,-0.057324,,,,,,,,,,-0.079960,0.048752,-0.096061,-0.315349,0.040652,-0.108748,-0.350610,0.039672,-0.110460,-0.084497,0.050173,-0.010988,-0.322177,0.042673,-0.026991,-0.351400,0.040091,-0.031574,-0.087106,0.051995,0.068528,-0.327671,0.045449,0.056716,-0.356323,0.044553,0.053868,-0.090929,0.053595,0.141286,-0.329443,0.045664,0.129797,-0.366187,0.042556,0.123928
178,1.483000,-0.035585,-0.011694,-0.001783,0.999297,-0.262195,0.047260,0.131675,-0.090590,0.053632,0.141336,-0.329800,0.045553,0.129616,-0.366195,0.042597,0.124073,0.005249,-0.001270,-0.001593,0.999984,-0.257370,0.047331,0.059694,-0.088654,0.051974,0.068469,-0.327315,0.045466,0.056675,-0.356142,0.044553,0.053939,0.063825,-0.004220,0.005329,0.997938,-0.252700,0.044302,-0.023192,-0.084313,0.050134,-0.011009,-0.322145,0.042762,-0.026883,-0.351642,0.040009,-0.031685,0.240212,0.002918,0.010489,0.970659,-0.249041,0.043034,-0.105102,-0.081684,0.048739,-0.096155,-0.315110,0.040560,-0.108710,-0.350330,0.039804,-0.110441,0.769427,0.022529,-0.014883,0.638164,-0.196742,0.108385,-0.041578,-0.196659,0.137306,-0.014417,-0.230279,0.091902,-0.053455,-0.163287,0.095945,-0.056861,-0.170469,-0.038538,0.010985,0.984548,-0.211665,0.115724,0.114288,-0.197753,0.142431,0.071432,-0.238893,0.095094,0.137549,-0.198350,0.109647,0.133883,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.197739,0.142912,0.070521,-0.238485,0.095237,0.137518,-0.199127,0.108733,0.135170,-0.197172,0.137559,-0.014124,-0.228967,0.092328,-0.053196,-0.163534,0.095371,-0.057375,,,,,,,,,,-0.079967,0.048736,-0.096065,-0.315351,0.040677,-0.108717,-0.350588,0.039688,-0.110460,-0.084515,0.050134,-0.011014,-0.322171,0.042698,-0.026973,-0.351426,0.040076,-0.031587,-0.087079,0.052013,0.068528,-0.327683,0.045468,0.056721,-0.356336,0.044537,0.053872,-0.090946,0.053609,0.141293,-0.329481,0.045635,0.129804,-0.366201,0.042539,0.123935
179,1.492000,-0.035941,-0.011721,-0.001899,0.999283,-0.262155,0.047286,0.131677,-0.090549,0.053623,0.141343,-0.329761,0.045593,0.129614,-0.366156,0.042642,0.124072,0.005364,-0.001264,-0.001620,0.999984,-0.257355,0.047337,0.059689,-0.088638,0.051969,0.068463,-0.327299,0.045476,0.056670,-0.356127,0.044565,0.053934,0.065031,-0.004154,0.005441,0.997860,-0.252670,0.044316,-0.023197,-0.084283,0.050160,-0.011022,-0.322115,0.042768,-0.026882,-0.351612,0.040019,-0.031687,0.241048,0.002924,0.010468,0.970452,-0.249023,0.043025,-0.105104,-0.081665,0.048707,-0.096153,-0.315092,0.040559,-0.108713,-0.350311,0.039808,-0.110445,0.769509,0.022426,-0.014928,0.638067,-0.196759,0.108396,-0.041584,-0.196671,0.137311,-0.014416,-0.230300,0.091924,-0.053468,-0.163306,0.095953,-0.056869,-0.170511,-0.038767,0.010913,0.984532,-0.211649,0.115697,0.114310,-0.197714,0.142400,0.071459,-0.238889,0.095070,0.137560,-0.198343,0.109620,0.133912,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.197697,0.142889,0.070532,-0.238476,0.095214,0.137531,-0.199120,0.108714,0.135185,-0.197194,0.137564,-0.014122,-0.228969,0.092363,-0.053198,-0.163547,0.095380,-0.057382,,,,,,,,,,-0.079960,0.048708,-0.096060,-0.315345,0.040669,-0.108730,-0.350559,0.039697,-0.110455,-0.084529,0.050165,-0.011022,-0.322164,0.042689,-0.026991,-0.351411,0.040098,-0.031575,-0.087085,0.052016,0.068525,-0.327698,0.045450,0.056704,-0.356310,0.044574,0.053877,-0.090920,0.053599,0.141300,-0.329443,0.045675,0.129794,-0.366156,0.042583,0.123940
180,1.500000,-0.036607,-0.011758,-0.001908,0.999259,-0.262165,0.047262,0.131673,-0.090559,0.053607,0.141344,-0.329770,0.045568,0.129608,-0.366165,0.042611,0.124067,0.005510,-0.001280,-0.001520,0.999983,-0.257358,0.047346,0.059684,-0.088642,0.052009,0.068465,-0.327302,0.045472,0.056663,-0.356129,0.044556,0.053925,0.065490,-0.004203,0.005536,0.997829,-0.252692,0.044306,-0.023183,-0.084308,0.050171,-0.010984,-0.322136,0.042749,-0.026876,-0.351632,0.039999,-0.031687,0.241932,0.002955,0.010522,0.970232,-0.249019,0.043005,-0.105118,-0.081661,0.048691,-0.096166,-0.315088,0.040538,-0.108728,-0.350307,0.039786,-0.110459,0.769469,0.022295,-0.015082,0.638117,-0.196760,0.108388,-0.041569,-0.196659,0.137306,-0.014404,-0.230308,0.091927,-0.053447,-0.163313,0.095929,-0.056854,-0.170179,-0.038275,0.010498,0.984614,-0.211656,0.115730,0.114283,-0.197731,0.142450,0.071439,-0.238896,0.095114,0.137541,-0.198339,0.109627,0.133869,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.197721,0.142920,0.070547,-0.238494,0.095256,0.137506,-0.199131,0.108689,0.135194,-0.197176,0.137562,-0.014109,-0.228967,0.092359,-0.053186,-0.163566,0.095357,-0.057365,,,,,,,,,,-0.079941,0.048696,-0.096063,-0.315340,0.040640,-0.108766,-0.350563,0.039682,-0.110452,-0.084485,0.050169,-0.010988,-0.322157,0.042701,-0.026967,-0.351443,0.040049,-0.031590,-0.087070,0.052052,0.068525,-0.327673,0.045462,0.056705,-0.356325,0.044550,0.053861,-0.090897,0.053583,0.141304,-0.329449,0.045662,0.129789,-0.366179,0.042544,0.123935
181,1.508000,-0.036920,-0.011740,-0.001910,0.999247,-0.262155,0.047261,0.131677,-0.090549,0.053609,0.141338,-0.329760,0.045566,0.129616,-0.366156,0.042606,0.124078,0.005630,-0.001274,-0.001539,0.999982,-0.257355,0.047358,0.059697,-0.088639,0.052012,0.068477,-0.327299,0.045487,0.056676,-0.356126,0.044573,0.053939,0.065669,-0.004110,0.005411,0.997818,-0.252693,0.044287,-0.023214,-0.084304,0.050108,-0.011048,-0.322138,0.042748,-0.026894,-0.351636,0.040006,-0.031700,0.242838,0.003028,0.010565,0.970005,-0.249010,0.043019,-0.105116,-0.081652,0.048708,-0.096177,-0.315080,0.040551,-0.108721,-0.350299,0.039797,-0.110448,0.769443,0.022231,-0.014961,0.638153,-0.196755,0.108390,-0.041562,-0.196663,0.137311,-0.014400,-0.230298,0.091927,-0.053448,-0.163303,0.095932,-0.056837,-0.170127,-0.038309,0.010524,0.984621,-0.211648,0.115704,0.114311,-0.197723,0.142429,0.071470,-0.238888,0.095083,0.137565,-0.198332,0.109600,0.133897,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.197709,0.142911,0.070558,-0.238482,0.095226,0.137533,-0.199101,0.108693,0.135175,-0.197182,0.137561,-0.014109,-0.228963,0.092366,-0.053178,-0.163542,0.095377,-0.057333,,,,,,,,,,-0.079923,0.048714,-0.096076,-0.315337,0.040652,-0.108754,-0.350554,0.039694,-0.110446,-0.084514,0.050107,-0.011052,-0.322162,0.042685,-0.026998,-0.351413,0.040072,-0.031588,-0.087044,0.052054,0.068536,-0.327667,0.045484,0.056723,-0.356323,0.044562,0.053870,-0.090888,0.053588,0.141299,-0.329424,0.045647,0.129790,-0.366179,0.042551,0.123953
182,1.517000,-0.037398,-0.011765,-0.001987,0.999229,-0.262172,0.047255,0.131664,-0.090565,0.053584,0.141328,-0.329778,0.045570,0.129601,-0.366173,0.042610,0.124064,0.006208,-0.001245,-0.001604,0.999979,-0.257371,0.047316,0.059689,-0.088654,0.051939,0.068464,-0.327316,0.045458,0.056669,-0.356143,0.044550,0.053933,0.065116,-0.004410,0.004654,0.997857,-0.252624,0.044173,-0.023173,-0.084233,0.049745,-0.010928,-0.322070,0.042738,-0.026886,-0.351569,0.040037,-0.031704,0.243719,0.003005,0.010758,0.969782,-0.249031,0.043025,-0.105107,-0.081676,0.048759,-0.096138,-0.315099,0.040540,-0.108725,-0.350318,0.039777,-0.110457,0.769464,0.022283,-0.015175,0.638120,-0.196766,0.108375,-0.041579,-0.196657,0.137294,-0.014416,-0.230317,0.091919,-0.053454,-0.163323,0.095912,-0.056869,-0.170003,-0.037794,0.009868,0.984669,-0.211643,0.115726,0.114289,-0.197713,0.142444,0.071446,-0.238895,0.095138,0.137559,-0.198321,0.109596,0.133863,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.197701,0.142919,0.070545,-0.238489,0.095280,0.137526,-0.199121,0.108656,0.135189,-0.197173,0.137546,-0.014124,-0.228981,0.092352,-0.053190,-0.163569,0.095353,-0.057368,,,,,,,,,,-0.079934,0.048759,-0.096043,-0.315343,0.040654,-0.108741,-0.350581,0.039663,-0.110469,-0.084261,0.049750,-0.010916,-0.322163,0.042694,-0.026988,-0.351428,0.040088,-0.031585,-0.087082,0.051993,0.068527,-0.327692,0.045414,0.056705,-0.356335,0.044575,0.053875,-0.090907,0.053560,0.141286,-0.329466,0.045665,0.129790,-0.366179,0.042542,0.123924
183,1.525000,-0.037697,-0.011754,-0.002004,0.999218,-0.262160,0.047281,0.131669,-0.090552,0.053609,0.141325,-0.329765,0.045597,0.129608,-0.366161,0.042636,0.124073,0.006903,-0.001250,-0.001546,0.999974,-0.257372,0.047312,0.059683,-0.088656,0.051943,0.068467,-0.327317,0.045450,0.056660,-0.356144,0.044543,0.053922,0.064248,-0.004273,0.005363,0.997910,-0.252662,0.044295,-0.023180,-0.084277,0.050128,-0.010975,-0.322106,0.042754,-0.026879,-0.351602,0.040003,-0.031687,0.244581,0.003074,0.010819,0.969564,-0.249016,0.043037,-0.105113,-0.081661,0.048780,-0.096155,-0.315084,0.040548,-0.108728,-0.350303,0.039783,-0.110457,0.769431,0.022282,-0.015015,0.638165,-0.196764,0.108372,-0.041563,-0.196668,0.137294,-0.014402,-0.230309,0.091908,-0.053444,-0.163314,0.095914,-0.056843,-0.170466,-0.038182,0.010501,0.984568,-0.211655,0.115724,0.114290,-0.197737,0.142419,0.071428,-0.238892,0.095122,0.137565,-0.198336,0.109632,0.133878,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.197727,0.142883,0.070545,-0.238493,0.095264,0.137531,-0.199129,0.108695,0.135201,-0.197186,0.137546,-0.014110,-0.228987,0.092341,-0.053178,-0.163556,0.095345,-0.057351,,,,,,,,,,-0.079947,0.048781,-0.096062,-0.315324,0.040659,-0.108743,-0.350568,0.039671,-0.110470,-0.084460,0.050129,-0.010974,-0.322164,0.042700,-0.026975,-0.351423,0.040058,-0.031589,-0.087092,0.051990,0.068527,-0.327691,0.045426,0.056704,-0.356336,0.044550,0.053857,-0.090913,0.053586,0.141284,-0.329441,0.045680,0.129782,-0.366169,0.042578,0.123946
184,1.533000,-0.037046,-0.011750,-0.001936,0.999243,-0.262148,0.047275,0.131671,-0.090541,0.053617,0.141333,-0.329753,0.045584,0.129609,-0.366149,0.042624,0.124070,0.007453,-0.001183,-0.001516,0.999970,-0.257359,0.047350,0.059703,-0.088642,0.051982,0.068470,-0.327304,0.045487,0.056687,-0.356131,0.044582,0.053952,0.063960,-0.004170,0.005303,0.997930,-0.252685,0.044310,-0.023187,-0.084297,0.050132,-0.011020,-0.322131,0.042774,-0.026871,-0.351628,0.040023,-0.031670,0.245454,0.003107,0.010799,0.969343,-0.249015,0.043046,-0.105097,-0.081659,0.048769,-0.096145,-0.315083,0.040565,-0.108710,-0.350303,0.039804,-0.110438,0.769247,0.021983,-0.015053,0.638396,-0.196757,0.108375,-0.041549,-0.196656,0.137313,-0.014406,-0.230306,0.091921,-0.053431,-0.163308,0.095892,-0.056811,-0.170173,-0.037955,0.010185,0.984630,-0.211654,0.115695,0.114316,-0.197733,0.142407,0.071466,-0.238897,0.095097,0.137588,-0.198332,0.109582,0.133895,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.197720,0.142888,0.070553,-0.238489,0.095241,0.137555,-0.199120,0.108653,0.135206,-0.197169,0.137570,-0.014110,-0.228959,0.092348,-0.053173,-0.163568,0.095320,-0.057319,,,,,,,,,,-0.079959,0.048755,-0.096053,-0.315308,0.040700,-0.108723,-0.350561,0.039672,-0.110451,-0.084464,0.050133,-0.011022,-0.322167,0.042700,-0.026973,-0.351423,0.040099,-0.031561,-0.087063,0.052023,0.068528,-0.327687,0.045484,0.056737,-0.356316,0.044571,0.053881,-0.090903,0.053595,0.141291,-0.329423,0.045656,0.129793,-0.366159,0.042575,0.123936
185,1.542000,-0.035690,-0.011690,-0.001861,0.999293,-0.262139,0.047286,0.131676,-0.090532,0.053632,0.141335,-0.329744,0.045588,0.129618,-0.366140,0.042637,0.124076,0.008035,-0.001218,-0.001442,0.999966,-0.257370,0.047324,0.059699,-0.088655,0.051970,0.068483,-0.327314,0.045454,0.056676,-0.356141,0.044547,0.053937,0.063903,-0.004206,0.005424,0.997933,-0.252681,0.044304,-0.023192,-0.084295,0.050167,-0.011011,-0.322126,0.042751,-0.026881,-0.351622,0.039993,-0.031683,0.246303,0.003121,0.010793,0.969128,-0.248994,0.043042,-0.105108,-0.081638,0.048749,-0.096153,-0.315063,0.040568,-0.108721,-0.350282,0.039810,-0.110449,0.769298,0.021759,-0.014960,0.638344,-0.196751,0.108380,-0.041543,-0.196655,0.137314,-0.014396,-0.230299,0.091935,-0.053442,-0.163299,0.095891,-0.056792,-0.170448,-0.038941,0.011171,0.984534,-0.211670,0.115675,0.114323,-0.197740,0.142390,0.071478,-0.238904,0.095030,0.137563,-0.198366,0.109603,0.133928,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.197731,0.142873,0.070559,-0.238502,0.095175,0.137527,-0.199114,0.108701,0.135209,-0.197169,0.137567,-0.014104,-0.228957,0.092365,-0.053179,-0.163549,0.095333,-0.057289,,,,,,,,,,-0.079927,0.048765,-0.096057,-0.315328,0.040651,-0.108746,-0.350543,0.039722,-0.110454,-0.084493,0.050170,-0.011010,-0.322182,0.042685,-0.026979,-0.351438,0.040060,-0.031583,-0.087099,0.052015,0.068538,-0.327679,0.045439,0.056731,-0.356330,0.044547,0.053863,-0.090876,0.053612,0.141296,-0.329430,0.045653,0.129784,-0.366149,0.042594,0.123955
186,1.550000,-0.034202,-0.011637,-0.001853,0.999346,-0.262164,0.047272,0.131671,-0.090557,0.053598,0.141331,-0.329770,0.045578,0.129614,-0.366166,0.042641,0.124067,0.008518,-0.001160,-0.001385,0.999962,-0.257355,0.047359,0.059697,-0.088639,0.052016,0.068467,-0.327299,0.045484,0.056680,-0.356126,0.044576,0.053944,0.064454,-0.004218,0.005419,0.997897,-0.252678,0.044332,-0.023166,-0.084293,0.050181,-0.010975,-0.322123,0.042784,-0.026858,-0.351619,0.040031,-0.031664,0.247138,0.003156,0.010723,0.968916,-0.249009,0.043039,-0.105103,-0.081651,0.048710,-0.096159,-0.315079,0.040578,-0.108713,-0.350298,0.039828,-0.110438,0.769224,0.021605,-0.015270,0.638431,-0.196763,0.108375,-0.041543,-0.196641,0.137316,-0.014403,-0.230325,0.091948,-0.053429,-0.163323,0.095862,-0.056798,-0.170447,-0.037861,0.010573,0.984582,-0.211658,0.115710,0.114285,-0.197769,0.142406,0.071415,-0.238879,0.095106,0.137577,-0.198325,0.109618,0.133864,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.197761,0.142853,0.070563,-0.238485,0.095247,0.137541,-0.199145,0.108647,0.135236,-0.197164,0.137573,-0.014107,-0.228954,0.092388,-0.053160,-0.163575,0.095300,-0.057299,,,,,,,,,,-0.079941,0.048714,-0.096066,-0.315330,0.040683,-0.108730,-0.350555,0.039722,-0.110448,-0.084505,0.050185,-0.010976,-0.322187,0.042710,-0.026954,-0.351415,0.040106,-0.031563,-0.087073,0.052058,0.068525,-0.327676,0.045478,0.056729,-0.356314,0.044567,0.053875,-0.090906,0.053577,0.141292,-0.329442,0.045652,0.129784,-0.366181,0.042591,0.123944
187,1.558000,-0.032767,-0.011595,-0.001716,0.999394,-0.262163,0.047266,0.131679,-0.090557,0.053616,0.141342,-0.329769,0.045557,0.129623,-0.366164,0.042625,0.124071,0.008955,-0.001185,-0.001418,0.999958,-0.257361,0.047335,0.059692,-0.088645,0.051974,0.068475,-0.327305,0.045467,0.056670,-0.356132,0.044564,0.053932,0.065040,-0.004140,0.005498,0.997859,-0.252671,0.044314,-0.023194,-0.084285,0.050178,-0.011023,-0.322116,0.042759,-0.026878,-0.351613,0.040007,-0.031682,0.248000,0.003175,0.010880,0.968694,-0.249018,0.043033,-0.105105,-0.081661,0.048740,-0.096147,-0.315086,0.040558,-0.108720,-0.350306,0.039800,-0.110447,0.769290,0.021764,-0.015085,0.638351,-0.196753,0.108366,-0.041552,-0.196647,0.137301,-0.014405,-0.230306,0.091926,-0.053444,-0.163306,0.095871,-0.056807,-0.170219,-0.038274,0.010346,0.984608,-0.211650,0.115705,0.114319,-0.197716,0.142418,0.071473,-0.238898,0.095098,0.137576,-0.198337,0.109600,0.133906,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.197705,0.142891,0.070574,-0.238496,0.095241,0.137542,-0.199121,0.108668,0.135223,-0.197170,0.137553,-0.014113,-0.228947,0.092369,-0.053171,-0.163548,0.095321,-0.057299,,,,,,,,,,-0.079934,0.048739,-0.096049,-0.315315,0.040675,-0.108745,-0.350588,0.039683,-0.110451,-0.084462,0.050178,-0.011026,-0.322159,0.042695,-0.026973,-0.351389,0.040074,-0.031578,-0.087054,0.052017,0.068532,-0.327679,0.045460,0.056725,-0.356321,0.044556,0.053857,-0.090901,0.053593,0.141300,-0.329449,0.045642,0.129812,-0.366174,0.042566,0.123932
188,1.567000,-0.031779,-0.011568,-0.001700,0.999427,-0.262133,0.047304,0.131680,-0.090527,0.053644,0.141347,-0.329738,0.045595,0.129624,-0.366134,0.042673,0.124069,0.008791,-0.001176,-0.001461,0.999960,-0.257357,0.047392,0.059714,-0.088641,0.052019,0.068491,-0.327302,0.045529,0.056693,-0.356129,0.044628,0.053956,0.065294,-0.004120,0.005451,0.997843,-0.252673,0.044311,-0.023190,-0.084286,0.050153,-0.011023,-0.322118,0.042763,-0.026871,-0.351616,0.040016,-0.031675,0.248858,0.003268,0.010860,0.968474,-0.249012,0.043038,-0.105098,-0.081654,0.048731,-0.096165,-0.315082,0.040569,-0.108704,-0.350301,0.039813,-0.110424,0.769400,0.022141,-0.015269,0.638201,-0.196766,0.108373,-0.041555,-0.196649,0.137298,-0.014398,-0.230322,0.091926,-0.053427,-0.163326,0.095895,-0.056841,-0.170111,-0.038249,0.010366,0.984628,-0.211673,0.115666,0.114347,-0.197743,0.142389,0.071506,-0.238919,0.095053,0.137602,-0.198359,0.109557,0.133932,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.197725,0.142890,0.070559,-0.238500,0.095198,0.137573,-0.199137,0.108647,0.135210,-0.197179,0.137548,-0.014106,-0.228934,0.092383,-0.053146,-0.163564,0.095361,-0.057318,,,,,,,,,,-0.079901,0.048732,-0.096070,-0.315326,0.040681,-0.108720,-0.350566,0.039701,-0.110435,-0.084455,0.050154,-0.011025,-0.322144,0.042702,-0.026973,-0.351425,0.040079,-0.031568,-0.087085,0.052044,0.068546,-0.327640,0.045570,0.056749,-0.356319,0.044578,0.053882,-0.090876,0.053622,0.141307,-0.329416,0.045677,0.129791,-0.366146,0.042616,0.123947
189,1.575000,-0.030855,-0.011511,-0.001627,0.999456,-0.262147,0.047312,0.131694,-0.090540,0.053662,0.141353,-0.329752,0.045596,0.129643,-0.366148,0.042678,0.124086,0.008749,-0.001157,-0.001460,0.999960,-0.257351,0.047340,0.059691,-0.088634,0.051968,0.068462,-0.327295,0.045477,0.056674,-0.356123,0.044575,0.053938,0.065247,-0.004114,0.005339,0.997846,-0.252678,0.044314,-0.023195,-0.084289,0.050120,-0.011033,-0.322124,0.042782,-0.026874,-0.351622,0.040041,-0.031678,0.249722,0.003281,0.010867,0.968251,-0.249009,0.043050,-0.105097,-0.081650,0.048731,-0.096161,-0.315078,0.040587,-0.108705,-0.350298,0.039833,-0.110425,0.769412,0.022157,-0.015239,0.638186,-0.196751,0.108385,-0.041564,-0.196637,0.137308,-0.014405,-0.230306,0.091936,-0.053438,-0.163310,0.095910,-0.056849,-0.170489,-0.037894,0.010556,0.984574,-0.211647,0.115702,0.114289,-0.197754,0.142394,0.071417,-0.238870,0.095101,0.137580,-0.198316,0.109611,0.133869,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.197743,0.142860,0.070532,-0.238467,0.095243,0.137547,-0.199124,0.108662,0.135207,-0.197165,0.137560,-0.014112,-0.228957,0.092383,-0.053161,-0.163547,0.095350,-0.057350,,,,,,,,,,-0.079909,0.048731,-0.096065,-0.315317,0.040700,-0.108724,-0.350568,0.039720,-0.110433,-0.084455,0.050120,-0.011036,-0.322167,0.042726,-0.026970,-0.351408,0.040101,-0.031574,-0.087076,0.052012,0.068526,-0.327669,0.045463,0.056703,-0.356323,0.044572,0.053885,-0.090903,0.053640,0.141311,-0.329435,0.045676,0.129819,-0.366151,0.042622,0.123957
