Format Version,1.23,Take Name,20mm_0.88_000,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-07-15 06.49.36.118 PM,Capture Start Frame,20933474,Total Frames in Take,1593,Total Exported Frames,1593,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
242,2.017000,0.013108,0.004891,-0.000377,0.999902,-0.287873,0.047454,0.180915,-0.116049,0.053607,0.185497,-0.355507,0.045658,0.180925,-0.392062,0.043096,0.176322,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168722,0.005270,0.008294,-0.069946,-0.002119,-0.002821,-0.098776,-0.003152,-0.005473,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,0.129124,0.014387,0.004175,0.991515,-0.280686,0.045013,-0.016078,-0.113145,0.051061,-0.012318,-0.346831,0.042392,-0.017587,-0.382084,0.041587,-0.018330,0.081436,-0.008540,-0.000927,0.996642,-0.236485,0.119226,0.151698,-0.236768,0.145699,0.122147,-0.269931,0.106102,0.167403,-0.202756,0.105876,0.165545,-0.009758,0.993085,0.101608,0.057993,-0.220961,0.109479,-0.008191,-0.237482,0.141444,0.029871,-0.192184,0.086689,-0.027179,-0.233216,0.100304,-0.027265,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.237514,0.141313,0.029666,-0.192511,0.086736,-0.027267,-0.232876,0.100421,-0.026934,-0.236439,0.145780,0.122045,-0.269692,0.105864,0.167662,-0.203741,0.106147,0.165274,-0.383468,0.042302,0.050367,-0.383948,0.045644,0.116760,-0.355066,0.046549,0.119013,-0.353797,0.044644,0.053572,1.421519,-0.186435,-0.804292,-0.112563,0.051096,-0.012306,-0.346869,0.042319,-0.017583,-0.382438,0.041639,-0.018343,,,,,,,,,,,,,,,,,,,-0.116284,0.053607,0.185517,-0.355339,0.045621,0.180787,-0.392049,0.043133,0.176442
243,2.025000,0.013970,0.004845,-0.000250,0.999891,-0.287840,0.047457,0.180905,-0.116018,0.053644,0.185515,-0.355474,0.045645,0.180906,-0.392029,0.043081,0.176295,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168722,0.005270,0.008294,-0.069946,-0.002119,-0.002821,-0.098776,-0.003152,-0.005473,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,0.129081,0.014328,0.004227,0.991522,-0.280704,0.045004,-0.016076,-0.113163,0.051067,-0.012294,-0.346848,0.042377,-0.017593,-0.382101,0.041568,-0.018341,0.081856,-0.008409,-0.001152,0.996608,-0.236485,0.119231,0.151704,-0.236765,0.145729,0.122175,-0.269931,0.106109,0.167408,-0.202758,0.105856,0.165529,-0.009719,0.993105,0.101597,0.057680,-0.220992,0.109470,-0.008190,-0.237489,0.141436,0.029881,-0.192229,0.086678,-0.027196,-0.233260,0.100294,-0.027257,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.237510,0.141291,0.029663,-0.192525,0.086740,-0.027249,-0.232898,0.100395,-0.026939,-0.236430,0.145831,0.122051,-0.269665,0.105853,0.167685,-0.203750,0.106105,0.165284,-0.383494,0.042279,0.050344,-0.383965,0.045637,0.116755,-0.355116,0.046559,0.119014,-0.353847,0.044584,0.053548,1.421487,-0.186485,-0.804284,-0.112588,0.051102,-0.012280,-0.346898,0.042305,-0.017597,-0.382432,0.041619,-0.018345,,,,,,,,,,,,,,,,,,,-0.116265,0.053650,0.185538,-0.355337,0.045579,0.180772,-0.392008,0.043141,0.176412
244,2.033000,0.014098,0.004922,-0.000352,0.999889,-0.287836,0.047474,0.180916,-0.116012,0.053625,0.185500,-0.355471,0.045675,0.180926,-0.392026,0.043121,0.176320,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168722,0.005270,0.008294,-0.069946,-0.002119,-0.002821,-0.098776,-0.003152,-0.005473,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,0.129069,0.014343,0.004149,0.991523,-0.280693,0.045020,-0.016085,-0.113151,0.051058,-0.012312,-0.346838,0.042403,-0.017599,-0.382091,0.041600,-0.018345,0.081509,-0.008245,-0.001306,0.996638,-0.236466,0.119245,0.151696,-0.236749,0.145722,0.122149,-0.269911,0.106143,0.167421,-0.202738,0.105870,0.165519,-0.009777,0.993122,0.101536,0.057483,-0.220996,0.109477,-0.008209,-0.237483,0.141446,0.029865,-0.192236,0.086687,-0.027222,-0.233269,0.100297,-0.027269,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.237515,0.141320,0.029668,-0.192509,0.086731,-0.027290,-0.232893,0.100403,-0.026937,-0.236434,0.145811,0.122040,-0.269653,0.105908,0.167674,-0.203734,0.106122,0.165270,-0.383484,0.042339,0.050358,-0.383995,0.045628,0.116742,-0.355096,0.046593,0.119012,-0.353810,0.044642,0.053544,1.421405,-0.186447,-0.804347,-0.112555,0.051094,-0.012297,-0.346882,0.042333,-0.017610,-0.382442,0.041648,-0.018344,,,,,,,,,,,,,,,,,,,-0.116264,0.053624,0.185525,-0.355336,0.045645,0.180787,-0.392002,0.043152,0.176442
245,2.042000,0.013999,0.004878,-0.000314,0.999890,-0.287874,0.047447,0.180909,-0.116051,0.053612,0.185508,-0.355508,0.045644,0.180914,-0.392063,0.043086,0.176306,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168722,0.005270,0.008294,-0.069946,-0.002119,-0.002821,-0.098776,-0.003152,-0.005473,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,0.129111,0.014355,0.004150,0.991518,-0.280702,0.044976,-0.016084,-0.113160,0.051014,-0.012314,-0.346847,0.042358,-0.017596,-0.382099,0.041555,-0.018342,0.081798,-0.008386,-0.001020,0.996613,-0.236476,0.119249,0.151694,-0.236764,0.145744,0.122162,-0.269919,0.106120,0.167400,-0.202745,0.105885,0.165520,-0.009985,0.993107,0.101596,0.057585,-0.220983,0.109478,-0.008200,-0.237492,0.141437,0.029873,-0.192209,0.086702,-0.027209,-0.233247,0.100296,-0.027264,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.237519,0.141306,0.029671,-0.192502,0.086756,-0.027270,-0.232861,0.100394,-0.026938,-0.236431,0.145835,0.122050,-0.269669,0.105873,0.167667,-0.203734,0.106147,0.165260,-0.383486,0.042310,0.050370,-0.383986,0.045608,0.116751,-0.355083,0.046525,0.119001,-0.353810,0.044592,0.053562,1.421420,-0.186446,-0.804355,-0.112586,0.051048,-0.012298,-0.346893,0.042287,-0.017613,-0.382436,0.041606,-0.018336,,,,,,,,,,,,,,,,,,,-0.116252,0.053613,0.185527,-0.355358,0.045606,0.180779,-0.392053,0.043123,0.176424
246,2.050000,0.013774,0.004926,-0.000199,0.999893,-0.287852,0.047469,0.180912,-0.116030,0.053677,0.185492,-0.355486,0.045650,0.180924,-0.392040,0.043081,0.176320,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168722,0.005270,0.008294,-0.069946,-0.002119,-0.002821,-0.098776,-0.003152,-0.005473,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,0.129146,0.014305,0.004204,0.991514,-0.280691,0.045027,-0.016070,-0.113150,0.051081,-0.012281,-0.346835,0.042403,-0.017590,-0.382088,0.041597,-0.018339,0.082051,-0.008239,-0.000947,0.996594,-0.236471,0.119244,0.151710,-0.236772,0.145753,0.122192,-0.269907,0.106100,0.167419,-0.202734,0.105878,0.165520,-0.010249,0.993149,0.101395,0.057179,-0.220991,0.109487,-0.008183,-0.237490,0.141454,0.029888,-0.192218,0.086719,-0.027203,-0.233265,0.100289,-0.027234,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.237512,0.141298,0.029654,-0.192526,0.086782,-0.027260,-0.232887,0.100401,-0.026894,-0.236457,0.145839,0.122086,-0.269652,0.105868,0.167670,-0.203733,0.106134,0.165268,-0.383479,0.042282,0.050362,-0.383974,0.045619,0.116763,-0.355098,0.046524,0.119018,-0.353819,0.044656,0.053580,1.421443,-0.186379,-0.804316,-0.112593,0.051117,-0.012266,-0.346877,0.042322,-0.017599,-0.382423,0.041657,-0.018339,,,,,,,,,,,,,,,,,,,-0.116255,0.053678,0.185514,-0.355347,0.045610,0.180788,-0.392022,0.043120,0.176440
247,2.058000,0.013878,0.004934,-0.000232,0.999892,-0.287842,0.047467,0.180902,-0.116020,0.053662,0.185480,-0.355476,0.045652,0.180915,-0.392031,0.043087,0.176311,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168722,0.005270,0.008294,-0.069946,-0.002119,-0.002821,-0.098776,-0.003152,-0.005473,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,0.129167,0.014375,0.004178,0.991510,-0.280689,0.045030,-0.016075,-0.113147,0.051077,-0.012310,-0.346834,0.042408,-0.017585,-0.382086,0.041603,-0.018330,0.081854,-0.008167,-0.001085,0.996610,-0.236480,0.119245,0.151697,-0.236779,0.145742,0.122168,-0.269917,0.106116,0.167417,-0.202744,0.105875,0.165507,-0.010226,0.993165,0.101388,0.056915,-0.220988,0.109474,-0.008225,-0.237467,0.141441,0.029854,-0.192225,0.086706,-0.027260,-0.233272,0.100276,-0.027269,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.237500,0.141312,0.029652,-0.192507,0.086751,-0.027329,-0.232882,0.100384,-0.026928,-0.236455,0.145835,0.122054,-0.269659,0.105873,0.167679,-0.203739,0.106128,0.165257,-0.383466,0.042330,0.050372,-0.383956,0.045611,0.116735,-0.355063,0.046611,0.119037,-0.353801,0.044645,0.053577,1.421445,-0.186407,-0.804308,-0.112577,0.051114,-0.012296,-0.346893,0.042325,-0.017594,-0.382399,0.041664,-0.018330,,,,,,,,,,,,,,,,,,,-0.116284,0.053663,0.185502,-0.355320,0.045603,0.180779,-0.392008,0.043134,0.176430
248,2.067000,0.013270,0.004854,-0.000322,0.999900,-0.287870,0.047451,0.180907,-0.116047,0.053621,0.185505,-0.355504,0.045648,0.180912,-0.392059,0.043084,0.176305,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168722,0.005270,0.008294,-0.069946,-0.002119,-0.002821,-0.098776,-0.003152,-0.005473,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,0.129202,0.014342,0.004211,0.991506,-0.280699,0.045006,-0.016091,-0.113158,0.051063,-0.012314,-0.346844,0.042381,-0.017606,-0.382096,0.041574,-0.018354,0.081839,-0.008360,-0.001219,0.996610,-0.236493,0.119218,0.151697,-0.236774,0.145715,0.122167,-0.269940,0.106099,0.167405,-0.202767,0.105839,0.165519,-0.009666,0.993097,0.101693,0.057656,-0.220998,0.109489,-0.008202,-0.237489,0.141450,0.029877,-0.192237,0.086699,-0.027214,-0.233267,0.100319,-0.027269,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.237520,0.141320,0.029676,-0.192531,0.086751,-0.027280,-0.232866,0.100420,-0.026931,-0.236445,0.145807,0.122054,-0.269690,0.105854,0.167671,-0.203736,0.106092,0.165268,-0.383488,0.042341,0.050361,-0.383943,0.045651,0.116735,-0.355099,0.046640,0.119040,-0.353809,0.044618,0.053546,1.421355,-0.186412,-0.804389,-0.112526,0.051103,-0.012297,-0.346902,0.042298,-0.017619,-0.382439,0.041634,-0.018352,,,,,,,,,,,,,,,,,,,-0.116292,0.053618,0.185522,-0.355322,0.045623,0.180783,-0.392047,0.043111,0.176418
249,2.075000,0.012974,0.004891,-0.000328,0.999904,-0.287851,0.047468,0.180913,-0.116027,0.053640,0.185494,-0.355485,0.045666,0.180924,-0.392040,0.043099,0.176322,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168722,0.005270,0.008294,-0.069946,-0.002119,-0.002821,-0.098776,-0.003152,-0.005473,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,0.129171,0.014341,0.004191,0.991510,-0.280691,0.045005,-0.016085,-0.113150,0.051055,-0.012308,-0.346836,0.042382,-0.017600,-0.382088,0.041577,-0.018347,0.081935,-0.008218,-0.001360,0.996603,-0.236466,0.119248,0.151707,-0.236749,0.145751,0.122182,-0.269912,0.106135,0.167422,-0.202739,0.105858,0.165516,-0.010127,0.993166,0.101305,0.057063,-0.220996,0.109484,-0.008197,-0.237478,0.141461,0.029873,-0.192234,0.086706,-0.027220,-0.233277,0.100286,-0.027243,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.237502,0.141310,0.029645,-0.192543,0.086769,-0.027278,-0.232890,0.100394,-0.026903,-0.236424,0.145846,0.122066,-0.269652,0.105890,0.167687,-0.203726,0.106107,0.165270,-0.383489,0.042304,0.050356,-0.383991,0.045604,0.116734,-0.355091,0.046573,0.119002,-0.353823,0.044697,0.053582,1.421374,-0.186397,-0.804362,-0.112566,0.051094,-0.012295,-0.346886,0.042293,-0.017601,-0.382423,0.041643,-0.018355,,,,,,,,,,,,,,,,,,,-0.116283,0.053642,0.185518,-0.355337,0.045617,0.180783,-0.392019,0.043146,0.176445
250,2.083000,0.013668,0.004912,-0.000283,0.999894,-0.287854,0.047460,0.180906,-0.116031,0.053640,0.185489,-0.355488,0.045652,0.180917,-0.392043,0.043089,0.176313,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168722,0.005270,0.008294,-0.069946,-0.002119,-0.002821,-0.098776,-0.003152,-0.005473,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,0.129117,0.014370,0.004102,0.991517,-0.280693,0.044963,-0.016102,-0.113150,0.050986,-0.012339,-0.346838,0.042352,-0.017611,-0.382090,0.041552,-0.018355,0.081434,-0.008204,-0.001154,0.996644,-0.236461,0.119206,0.151684,-0.236754,0.145679,0.122132,-0.269901,0.106095,0.167413,-0.202728,0.105843,0.165507,-0.010009,0.993157,0.101409,0.057052,-0.220988,0.109473,-0.008225,-0.237461,0.141445,0.029853,-0.192231,0.086693,-0.027255,-0.233272,0.100281,-0.027273,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.237492,0.141307,0.029641,-0.192524,0.086744,-0.027321,-0.232879,0.100391,-0.026928,-0.236422,0.145765,0.122025,-0.269653,0.105852,0.167676,-0.203735,0.106113,0.165238,-0.383481,0.042279,0.050350,-0.383951,0.045610,0.116742,-0.355090,0.046543,0.119003,-0.353815,0.044646,0.053571,1.421390,-0.186356,-0.804377,-0.112524,0.051029,-0.012324,-0.346902,0.042255,-0.017617,-0.382419,0.041624,-0.018358,,,,,,,,,,,,,,,,,,,-0.116268,0.053644,0.185511,-0.355312,0.045586,0.180765,-0.392035,0.043150,0.176444
251,2.092000,0.013638,0.004899,-0.000313,0.999895,-0.287866,0.047462,0.180914,-0.116043,0.053632,0.185501,-0.355500,0.045659,0.180923,-0.392056,0.043097,0.176318,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168722,0.005270,0.008294,-0.069946,-0.002119,-0.002821,-0.098776,-0.003152,-0.005473,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,0.129107,0.014326,0.004071,0.991519,-0.280699,0.044989,-0.016095,-0.113157,0.051000,-0.012319,-0.346844,0.042382,-0.017609,-0.382097,0.041585,-0.018356,0.081504,-0.008312,-0.001301,0.996637,-0.236483,0.119220,0.151693,-0.236762,0.145697,0.122145,-0.269930,0.106118,0.167413,-0.202757,0.105845,0.165520,-0.009971,0.993151,0.101375,0.057229,-0.220997,0.109471,-0.008221,-0.237479,0.141447,0.029849,-0.192236,0.086687,-0.027240,-0.233275,0.100279,-0.027273,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.237509,0.141306,0.029633,-0.192522,0.086736,-0.027305,-0.232899,0.100392,-0.026932,-0.236431,0.145785,0.122036,-0.269684,0.105874,0.167677,-0.203741,0.106109,0.165257,-0.383482,0.042346,0.050373,-0.383969,0.045615,0.116750,-0.355087,0.046589,0.119030,-0.353854,0.044643,0.053556,1.421400,-0.186347,-0.804383,-0.112576,0.051040,-0.012303,-0.346900,0.042288,-0.017625,-0.382420,0.041656,-0.018351,,,,,,,,,,,,,,,,,,,-0.116293,0.053629,0.185519,-0.355337,0.045632,0.180796,-0.392035,0.043125,0.176430
252,2.100000,0.014024,0.004934,-0.000304,0.999889,-0.287865,0.047481,0.180898,-0.116042,0.053650,0.185477,-0.355499,0.045676,0.180911,-0.392055,0.043118,0.176306,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168722,0.005270,0.008294,-0.069946,-0.002119,-0.002821,-0.098776,-0.003152,-0.005473,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,0.129016,0.014299,0.004182,0.991531,-0.280700,0.045007,-0.016085,-0.113158,0.051055,-0.012296,-0.346844,0.042386,-0.017605,-0.382097,0.041581,-0.018355,0.081856,-0.008228,-0.001410,0.996609,-0.236494,0.119225,0.151699,-0.236773,0.145723,0.122170,-0.269941,0.106118,0.167416,-0.202768,0.105833,0.165510,-0.009868,0.993111,0.101478,0.057747,-0.220964,0.109462,-0.008212,-0.237476,0.141433,0.029849,-0.192191,0.086673,-0.027207,-0.233226,0.100278,-0.027278,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.237511,0.141296,0.029635,-0.192536,0.086722,-0.027302,-0.232858,0.100404,-0.026921,-0.236441,0.145817,0.122054,-0.269689,0.105869,0.167685,-0.203741,0.106088,0.165259,-0.383479,0.042324,0.050336,-0.383988,0.045642,0.116739,-0.355113,0.046583,0.119016,-0.353836,0.044691,0.053556,1.421517,-0.186420,-0.804328,-0.112572,0.051088,-0.012284,-0.346894,0.042325,-0.017600,-0.382433,0.041622,-0.018368,,,,,,,,,,,,,,,,,,,-0.116268,0.053655,0.185504,-0.355373,0.045621,0.180766,-0.392037,0.043169,0.176432
253,2.108000,0.012477,0.004852,-0.000313,0.999910,-0.287884,0.047437,0.180903,-0.116061,0.053618,0.185492,-0.355518,0.045632,0.180911,-0.392072,0.043059,0.176308,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168722,0.005270,0.008294,-0.069946,-0.002119,-0.002821,-0.098776,-0.003152,-0.005473,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,0.128891,0.014340,0.004173,0.991546,-0.280688,0.044982,-0.016085,-0.113146,0.051029,-0.012312,-0.346832,0.042360,-0.017599,-0.382085,0.041555,-0.018345,0.081691,-0.008151,-0.001143,0.996624,-0.236464,0.119216,0.151691,-0.236761,0.145704,0.122154,-0.269902,0.106097,0.167417,-0.202729,0.105848,0.165504,-0.010031,0.993163,0.101312,0.057114,-0.221002,0.109468,-0.008239,-0.237480,0.141447,0.029830,-0.192242,0.086685,-0.027261,-0.233283,0.100273,-0.027287,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.237512,0.141315,0.029626,-0.192525,0.086732,-0.027328,-0.232900,0.100380,-0.026950,-0.236432,0.145800,0.122036,-0.269641,0.105849,0.167685,-0.203726,0.106101,0.165254,-0.383470,0.042297,0.050356,-0.383965,0.045631,0.116744,-0.355118,0.046549,0.119029,-0.353853,0.044624,0.053547,1.421442,-0.186441,-0.804357,-0.112555,0.051066,-0.012299,-0.346884,0.042281,-0.017600,-0.382419,0.041612,-0.018353,,,,,,,,,,,,,,,,,,,-0.116294,0.053611,0.185508,-0.355346,0.045633,0.180790,-0.392058,0.043064,0.176414
254,2.117000,0.011455,0.004851,-0.000317,0.999923,-0.287853,0.047471,0.180917,-0.116031,0.053663,0.185493,-0.355487,0.045667,0.180928,-0.392042,0.043085,0.176330,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168722,0.005270,0.008294,-0.069946,-0.002119,-0.002821,-0.098776,-0.003152,-0.005473,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,0.128780,0.014357,0.004104,0.991561,-0.280673,0.044986,-0.016093,-0.113130,0.051013,-0.012329,-0.346818,0.042373,-0.017603,-0.382070,0.041572,-0.018347,0.081720,-0.008149,-0.001409,0.996621,-0.236458,0.119213,0.151687,-0.236743,0.145703,0.122151,-0.269903,0.106110,0.167413,-0.202730,0.105826,0.165497,-0.010314,0.993145,0.101303,0.057400,-0.220989,0.109449,-0.008182,-0.237507,0.141421,0.029875,-0.192206,0.086679,-0.027185,-0.233253,0.100246,-0.027237,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.237540,0.141272,0.029647,-0.192519,0.086720,-0.027275,-0.232935,0.100382,-0.026891,-0.236424,0.145790,0.122044,-0.269648,0.105875,0.167667,-0.203735,0.106085,0.165241,-0.383460,0.042316,0.050356,-0.383954,0.045633,0.116753,-0.355051,0.046603,0.119020,-0.353831,0.044646,0.053586,1.421381,-0.186433,-0.804405,-0.112554,0.051054,-0.012315,-0.346876,0.042270,-0.017612,-0.382386,0.041650,-0.018347,,,,,,,,,,,,,,,,,,,-0.116263,0.053665,0.185515,-0.355338,0.045617,0.180787,-0.392026,0.043132,0.176453
