Format Version,1.23,Take Name,20mm_0.61,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-07-14 04.07.54.879 PM,Capture Start Frame,9401344,Total Frames in Take,2159,Total Exported Frames,2159,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,pvc4,pvc4,pvc4,pvc4,pvc4,pvc4,pvc4,pvc4:Marker1,pvc4:Marker1,pvc4:Marker1,pvc4:Marker2,pvc4:Marker2,pvc4:Marker2,pvc4:Marker3,pvc4:Marker3,pvc4:Marker3,pvc3,pvc3,pvc3,pvc3,pvc3,pvc3,pvc3,pvc3:Marker1,pvc3:Marker1,pvc3:Marker1,pvc3:Marker2,pvc3:Marker2,pvc3:Marker2,pvc3:Marker3,pvc3:Marker3,pvc3:Marker3,pvc2,pvc2,pvc2,pvc2,pvc2,pvc2,pvc2,pvc2:Marker1,pvc2:Marker1,pvc2:Marker1,pvc2:Marker2,pvc2:Marker2,pvc2:Marker2,pvc2:Marker3,pvc2:Marker3,pvc2:Marker3,pvc1,pvc1,pvc1,pvc1,pvc1,pvc1,pvc1,pvc1:Marker1,pvc1:Marker1,pvc1:Marker1,pvc1:Marker2,pvc1:Marker2,pvc1:Marker2,pvc1:Marker3,pvc1:Marker3,pvc1:Marker3,FrontMod,FrontMod,FrontMod,FrontMod,FrontMod,FrontMod,FrontMod,FrontMod:Marker1,FrontMod:Marker1,FrontMod:Marker1,FrontMod:Marker2,FrontMod:Marker2,FrontMod:Marker2,FrontMod:Marker3,FrontMod:Marker3,FrontMod:Marker3,BackMod2,BackMod2,BackMod2,BackMod2,BackMod2,BackMod2,BackMod2,BackMod2:Marker1,BackMod2:Marker1,BackMod2:Marker1,BackMod2:Marker2,BackMod2:Marker2,BackMod2:Marker2,BackMod2:Marker3,BackMod2:Marker3,BackMod2:Marker3,BackMod2:Marker1,BackMod2:Marker1,BackMod2:Marker1,BackMod2:Marker2,BackMod2:Marker2,BackMod2:Marker2,BackMod2:Marker3,BackMod2:Marker3,BackMod2:Marker3,FrontMod:Marker1,FrontMod:Marker1,FrontMod:Marker1,FrontMod:Marker2,FrontMod:Marker2,FrontMod:Marker2,FrontMod:Marker3,FrontMod:Marker3,FrontMod:Marker3,Unlabeled 2913,Unlabeled 2913,Unlabeled 2913,Unlabeled 2914,Unlabeled 2914,Unlabeled 2914,Unlabeled 2915,Unlabeled 2915,Unlabeled 2915,pvc2:Marker1,pvc2:Marker1,pvc2:Marker1,pvc2:Marker2,pvc2:Marker2,pvc2:Marker2,pvc2:Marker3,pvc2:Marker3,pvc2:Marker3,pvc3:Marker1,pvc3:Marker1,pvc3:Marker1,pvc3:Marker2,pvc3:Marker2,pvc3:Marker2,pvc3:Marker3,pvc3:Marker3,pvc3:Marker3,pvc4:Marker1,pvc4:Marker1,pvc4:Marker1,pvc4:Marker2,pvc4:Marker2,pvc4:Marker2,pvc4:Marker3,pvc4:Marker3,pvc4:Marker3
,ID,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,1C1AB6E07FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,22F538A57FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,29C7D8597FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,2FDA86B77FA111F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,21CA72B67FA211F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,ED3DC5D97FC711F11571DA7D1A00929B,"D80048ED7FD811F11571DA7D1A00929B","D80048ED7FD811F11571DA7D1A00929B","D80048ED7FD811F11571DA7D1A00929B","D80048EE7FD811F11571DA7D1A00929B","D80048EE7FD811F11571DA7D1A00929B","D80048EE7FD811F11571DA7D1A00929B","D80048EF7FD811F11571DA7D1A00929B","D80048EF7FD811F11571DA7D1A00929B","D80048EF7FD811F11571DA7D1A00929B","D80048F07FD811F11571DA7D1A00929B","D80048F07FD811F11571DA7D1A00929B","D80048F07FD811F11571DA7D1A00929B","D80048F17FD811F11571DA7D1A00929B","D80048F17FD811F11571DA7D1A00929B","D80048F17FD811F11571DA7D1A00929B","D80048F27FD811F11571DA7D1A00929B","D80048F27FD811F11571DA7D1A00929B","D80048F27FD811F11571DA7D1A00929B","622BA9F46437F2111F1","622BA9F46437F2111F1","622BA9F46437F2111F1","718BA9F46437F2111F1","718BA9F46437F2111F1","718BA9F46437F2111F1","736BA9F46437F2111F1","736BA9F46437F2111F1","736BA9F46437F2111F1","D80048F57FD811F11571DA7D1A00929B","D80048F57FD811F11571DA7D1A00929B","D80048F57FD811F11571DA7D1A00929B","D80048E97FD811F11571DA7D1A00929B","D80048E97FD811F11571DA7D1A00929B","D80048E97FD811F11571DA7D1A00929B","D80048E87FD811F11571DA7D1A00929B","D80048E87FD811F11571DA7D1A00929B","D80048E87FD811F11571DA7D1A00929B","D80048F47FD811F11571DA7D1A00929B","D80048F47FD811F11571DA7D1A00929B","D80048F47FD811F11571DA7D1A00929B","D80048EC7FD811F11571DA7D1A00929B","D80048EC7FD811F11571DA7D1A00929B","D80048EC7FD811F11571DA7D1A00929B","D80048E77FD811F11571DA7D1A00929B","D80048E77FD811F11571DA7D1A00929B","D80048E77FD811F11571DA7D1A00929B","D80048F37FD811F11571DA7D1A00929B","D80048F37FD811F11571DA7D1A00929B","D80048F37FD811F11571DA7D1A00929B","D80048EB7FD811F11571DA7D1A00929B","D80048EB7FD811F11571DA7D1A00929B","D80048EB7FD811F11571DA7D1A00929B","D80048EA7FD811F11571DA7D1A00929B","D80048EA7FD811F11571DA7D1A00929B","D80048EA7FD811F11571DA7D1A00929B"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.006836,0.024732,0.001903,0.999669,-0.282443,0.049407,0.204461,-0.110612,0.056508,0.201965,-0.350012,0.047310,0.207229,-0.386704,0.044402,0.204187,-0.001284,0.028452,-0.002699,0.999591,-0.282663,0.048432,0.129969,-0.113717,0.052799,0.128639,-0.352666,0.046689,0.131137,-0.381606,0.045807,0.130131,0.002896,0.032526,-0.000355,0.999467,-0.284423,0.046652,0.073119,-0.115582,0.051960,0.072206,-0.353955,0.045485,0.074709,-0.383733,0.042512,0.072440,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,-0.017316,0.877229,-0.476077,-0.059324,-0.238341,0.086121,0.004590,-0.236403,0.125749,0.004769,-0.206150,0.064330,-0.000548,-0.272470,0.068283,0.009550,-0.009861,-0.021305,-0.017627,0.999569,-0.239827,0.110565,0.203262,-0.225365,0.148915,0.170649,-0.267653,0.084826,0.219732,-0.226464,0.097955,0.219405,-0.225269,0.148868,0.170723,-0.267367,0.084764,0.219876,-0.227085,0.098139,0.219044,-0.236428,0.125337,0.004767,-0.206335,0.064635,-0.000516,-0.272070,0.068812,0.009496,-0.388066,0.041772,-0.004897,-0.352257,0.042060,-0.005668,-0.115849,0.051226,-0.010520,-0.114839,0.052036,0.072220,-0.354273,0.045272,0.074628,-0.383724,0.042689,0.072514,-0.113291,0.052807,0.128658,-0.352849,0.046704,0.130994,-0.381722,0.045787,0.130262,-0.111467,0.056459,0.202005,-0.349425,0.047416,0.207112,-0.386718,0.044335,0.204270
1,0.008000,-0.012200,0.024584,0.001745,0.999622,-0.282437,0.049404,0.204464,-0.110605,0.056470,0.201948,-0.350007,0.047340,0.207233,-0.386699,0.044402,0.204211,-0.001326,0.028354,-0.002530,0.999594,-0.282664,0.048487,0.129973,-0.113719,0.052912,0.128676,-0.352666,0.046720,0.131127,-0.381606,0.045829,0.130116,0.006961,0.032693,-0.000303,0.999441,-0.284427,0.046644,0.073110,-0.115584,0.051932,0.072185,-0.353958,0.045474,0.074714,-0.383737,0.042524,0.072430,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,-0.017512,0.877154,-0.476195,-0.059430,-0.238347,0.086125,0.004593,-0.236420,0.125754,0.004760,-0.206152,0.064341,-0.000552,-0.272469,0.068280,0.009570,-0.009342,-0.020522,-0.018112,0.999582,-0.239815,0.110623,0.203282,-0.225366,0.148994,0.170689,-0.267640,0.084893,0.219767,-0.226439,0.097982,0.219391,-0.225271,0.148954,0.170755,-0.267334,0.084837,0.219911,-0.227074,0.098142,0.219049,-0.236447,0.125356,0.004759,-0.206326,0.064631,-0.000522,-0.272081,0.068802,0.009517,-0.388053,0.041793,-0.004892,-0.352205,0.042096,-0.005655,-0.115839,0.051295,-0.010499,-0.114830,0.052009,0.072202,-0.354274,0.045260,0.074624,-0.383732,0.042701,0.072511,-0.113240,0.052927,0.128705,-0.352836,0.046702,0.130975,-0.381684,0.045839,0.130251,-0.111480,0.056422,0.201989,-0.349402,0.047437,0.207112,-0.386719,0.044343,0.204296
2,0.017000,-0.019175,0.024282,0.001834,0.999520,-0.282448,0.049389,0.204454,-0.110619,0.056510,0.201945,-0.350019,0.047328,0.207210,-0.386707,0.044328,0.204207,-0.001996,0.028364,-0.002458,0.999593,-0.282671,0.048489,0.129978,-0.113727,0.052942,0.128671,-0.352674,0.046711,0.131137,-0.381613,0.045813,0.130127,0.012834,0.032814,0.000021,0.999379,-0.284415,0.046654,0.073124,-0.115574,0.051998,0.072221,-0.353945,0.045447,0.074731,-0.383724,0.042517,0.072419,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,-0.017586,0.877207,-0.476074,-0.059604,-0.238339,0.086117,0.004588,-0.236410,0.125745,0.004765,-0.206148,0.064333,-0.000575,-0.272460,0.068272,0.009573,-0.009828,-0.020389,-0.018159,0.999579,-0.239809,0.110605,0.203276,-0.225364,0.148943,0.170641,-0.267632,0.084894,0.219794,-0.226430,0.097978,0.219394,-0.225264,0.148913,0.170699,-0.267344,0.084827,0.219943,-0.227074,0.098140,0.219047,-0.236432,0.125329,0.004764,-0.206325,0.064636,-0.000544,-0.272085,0.068784,0.009522,-0.388038,0.041805,-0.004891,-0.352228,0.042104,-0.005662,-0.115870,0.051253,-0.010510,-0.114826,0.052064,0.072241,-0.354264,0.045272,0.074629,-0.383716,0.042660,0.072510,-0.113224,0.052948,0.128700,-0.352832,0.046740,0.131001,-0.381696,0.045782,0.130248,-0.111451,0.056475,0.201983,-0.349417,0.047368,0.207098,-0.386737,0.044313,0.204284
3,0.025000,-0.026166,0.023960,0.001498,0.999369,-0.282435,0.049374,0.204468,-0.110602,0.056406,0.201976,-0.350008,0.047373,0.207207,-0.386695,0.044343,0.204221,-0.002763,0.028403,-0.002645,0.999589,-0.282660,0.048465,0.129967,-0.113714,0.052861,0.128640,-0.352662,0.046712,0.131134,-0.381602,0.045822,0.130128,0.019897,0.033112,0.000112,0.999254,-0.284423,0.046653,0.073117,-0.115582,0.051964,0.072188,-0.353954,0.045442,0.074749,-0.383735,0.042553,0.072414,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,-0.017393,0.877237,-0.476047,-0.059425,-0.238344,0.086148,0.004581,-0.236407,0.125777,0.004762,-0.206153,0.064359,-0.000566,-0.272471,0.068309,0.009548,-0.009600,-0.020492,-0.018179,0.999579,-0.239828,0.110579,0.203284,-0.225376,0.148932,0.170670,-0.267656,0.084861,0.219784,-0.226454,0.097945,0.219399,-0.225274,0.148896,0.170735,-0.267383,0.084788,0.219936,-0.227083,0.098131,0.219034,-0.236437,0.125392,0.004762,-0.206318,0.064634,-0.000538,-0.272088,0.068828,0.009497,-0.388085,0.041800,-0.004877,-0.352234,0.042096,-0.005672,-0.115866,0.051261,-0.010510,-0.114831,0.052028,0.072210,-0.354280,0.045271,0.074638,-0.383724,0.042692,0.072513,-0.113262,0.052873,0.128667,-0.352835,0.046707,0.130981,-0.381677,0.045821,0.130263,-0.111425,0.056376,0.202010,-0.349405,0.047393,0.207115,-0.386729,0.044344,0.204282
4,0.033000,-0.033960,0.023666,0.001479,0.999142,-0.282418,0.049396,0.204458,-0.110585,0.056450,0.201960,-0.349992,0.047414,0.207187,-0.386676,0.044324,0.204227,-0.003924,0.028309,-0.002547,0.999588,-0.282658,0.048501,0.129979,-0.113714,0.052938,0.128671,-0.352661,0.046732,0.131137,-0.381600,0.045832,0.130128,0.027232,0.033269,0.000508,0.999075,-0.284431,0.046676,0.073119,-0.115591,0.052053,0.072216,-0.353960,0.045419,0.074755,-0.383741,0.042555,0.072387,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,-0.017522,0.877181,-0.476129,-0.059569,-0.238349,0.086115,0.004585,-0.236416,0.125744,0.004757,-0.206158,0.064328,-0.000571,-0.272472,0.068274,0.009568,-0.009905,-0.020540,-0.018239,0.999574,-0.239814,0.110590,0.203275,-0.225354,0.148921,0.170638,-0.267646,0.084886,0.219788,-0.226442,0.097964,0.219398,-0.225260,0.148864,0.170720,-0.267347,0.084830,0.219931,-0.227062,0.098154,0.219032,-0.236439,0.125301,0.004756,-0.206339,0.064644,-0.000540,-0.272092,0.068804,0.009517,-0.388026,0.041819,-0.004888,-0.352213,0.042121,-0.005657,-0.115877,0.051290,-0.010515,-0.114830,0.052115,0.072244,-0.354286,0.045258,0.074625,-0.383731,0.042687,0.072502,-0.113237,0.052945,0.128702,-0.352817,0.046751,0.130991,-0.381679,0.045810,0.130258,-0.111417,0.056415,0.201992,-0.349386,0.047455,0.207107,-0.386709,0.044309,0.204279
5,0.042000,-0.040532,0.023413,0.001407,0.998903,-0.282435,0.049383,0.204452,-0.110603,0.056436,0.201950,-0.350010,0.047424,0.207172,-0.386693,0.044289,0.204234,-0.005570,0.028210,-0.002491,0.999583,-0.282694,0.048453,0.129955,-0.113750,0.052921,0.128665,-0.352697,0.046674,0.131106,-0.381636,0.045764,0.130094,0.033970,0.033538,0.000554,0.998860,-0.284422,0.046658,0.073109,-0.115581,0.051989,0.072185,-0.353950,0.045403,0.074767,-0.383734,0.042581,0.072377,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,-0.017432,0.877249,-0.476021,-0.059440,-0.238351,0.086104,0.004568,-0.236417,0.125732,0.004751,-0.206160,0.064316,-0.000583,-0.272477,0.068263,0.009537,-0.009877,-0.020495,-0.018335,0.999573,-0.239810,0.110601,0.203267,-0.225346,0.148931,0.170631,-0.267646,0.084901,0.219781,-0.226440,0.097971,0.219388,-0.225254,0.148880,0.170707,-0.267333,0.084851,0.219922,-0.227063,0.098138,0.219043,-0.236443,0.125344,0.004750,-0.206332,0.064601,-0.000553,-0.272098,0.068770,0.009485,-0.388054,0.041797,-0.004883,-0.352238,0.042049,-0.005692,-0.115889,0.051279,-0.010536,-0.114828,0.052047,0.072216,-0.354270,0.045259,0.074623,-0.383726,0.042697,0.072504,-0.113240,0.052923,0.128692,-0.352841,0.046713,0.130985,-0.381724,0.045724,0.130202,-0.111454,0.056408,0.201981,-0.349404,0.047427,0.207099,-0.386723,0.044304,0.204280
