Format Version,1.23,Take Name,20mm_0.27,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-07-14 03.45.46.785 PM,Capture Start Frame,9241973,Total Frames in Take,1529,Total Exported Frames,1529,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
44,0.367000,-0.069199,0.030721,-0.001389,0.997129,-0.270410,0.049151,0.202712,-0.098602,0.055147,0.197363,-0.337946,0.047706,0.206502,-0.374681,0.044600,0.204271,-0.190839,0.033454,-0.003038,0.981046,-0.273884,0.046694,0.064590,-0.105024,0.051524,0.059408,-0.343846,0.044984,0.067285,-0.372781,0.043573,0.067078,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,0.835986,-0.423020,0.234896,-0.258855,-0.217542,0.096297,0.194081,-0.250953,0.078352,0.205737,-0.217928,0.133312,0.181150,-0.183745,0.077226,0.195355,0.012114,0.997508,0.065102,0.024344,-0.214118,0.108986,0.005792,-0.226601,0.144222,0.042480,-0.187687,0.083695,-0.013438,-0.228065,0.099039,-0.011665,-0.226686,0.144290,0.042525,-0.187750,0.083586,-0.013593,-0.227933,0.099052,-0.011596,-0.249832,0.078755,0.205416,-0.218383,0.133488,0.181161,-0.184470,0.076180,0.195838,-0.378310,0.041653,-0.003177,-0.369894,0.045633,0.135448,-0.340802,0.047408,0.136170,-0.342553,0.042598,-0.004550,-0.106358,0.051032,-0.011996,,,,,,,,,,-0.103988,0.051494,0.059262,-0.343873,0.045373,0.068032,-0.373465,0.043211,0.066443,-0.098324,0.055151,0.197352,-0.337906,0.047749,0.206531,-0.375042,0.044538,0.204246
45,0.375000,-0.070305,0.030620,-0.001315,0.997055,-0.270432,0.049119,0.202707,-0.098625,0.055143,0.197376,-0.337969,0.047667,0.206487,-0.374702,0.044547,0.204257,-0.191266,0.033490,-0.003017,0.980962,-0.273872,0.046706,0.064588,-0.105013,0.051541,0.059386,-0.343834,0.044995,0.067290,-0.372769,0.043582,0.067087,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,0.836018,-0.423077,0.235157,-0.258421,-0.217545,0.096300,0.194082,-0.250964,0.078380,0.205754,-0.217916,0.133303,0.181116,-0.183756,0.077217,0.195375,0.012390,0.997492,0.065315,0.024276,-0.214127,0.109002,0.005795,-0.226586,0.144230,0.042500,-0.187713,0.083706,-0.013451,-0.228082,0.099071,-0.011664,-0.226669,0.144279,0.042526,-0.187777,0.083604,-0.013599,-0.227947,0.099099,-0.011576,-0.249867,0.078778,0.205438,-0.218375,0.133480,0.181128,-0.184479,0.076157,0.195864,-0.378312,0.041628,-0.003196,-0.369884,0.045635,0.135454,-0.340775,0.047404,0.136179,-0.342668,0.042770,-0.004636,-0.106369,0.051084,-0.011966,,,,,,,,,,-0.104012,0.051508,0.059244,-0.343862,0.045406,0.068032,-0.373444,0.043201,0.066456,-0.098343,0.055153,0.197366,-0.337927,0.047672,0.206507,-0.375067,0.044529,0.204241
46,0.383000,-0.068949,0.030668,-0.001247,0.997148,-0.270440,0.049108,0.202709,-0.098634,0.055154,0.197378,-0.337977,0.047642,0.206493,-0.374710,0.044527,0.204257,-0.191920,0.033476,-0.003003,0.980835,-0.273896,0.046685,0.064574,-0.105037,0.051526,0.059368,-0.343857,0.044972,0.067279,-0.372793,0.043557,0.067076,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,0.836103,-0.423073,0.235136,-0.258172,-0.217523,0.096313,0.194096,-0.250939,0.078399,0.205786,-0.217896,0.133311,0.181114,-0.183734,0.077230,0.195388,0.012310,0.997492,0.065382,0.024157,-0.214125,0.109001,0.005783,-0.226582,0.144221,0.042495,-0.187711,0.083712,-0.013473,-0.228083,0.099070,-0.011674,-0.226673,0.144273,0.042520,-0.187747,0.083602,-0.013619,-0.227957,0.099113,-0.011572,-0.249859,0.078809,0.205468,-0.218367,0.133482,0.181130,-0.184424,0.076164,0.195875,-0.378293,0.041638,-0.003167,-0.369898,0.045649,0.135462,-0.340796,0.047408,0.136173,-0.342576,0.042497,-0.004594,-0.106378,0.051055,-0.011984,,,,,,,,,,-0.103985,0.051492,0.059221,-0.343888,0.045382,0.068010,-0.373468,0.043177,0.066456,-0.098392,0.055164,0.197367,-0.337933,0.047639,0.206533,-0.375051,0.044519,0.204216
47,0.392000,-0.067182,0.030770,-0.001227,0.997265,-0.270420,0.049152,0.202706,-0.098614,0.055203,0.197364,-0.337955,0.047679,0.206497,-0.374690,0.044575,0.204258,-0.192418,0.033452,-0.003126,0.980738,-0.273888,0.046693,0.064574,-0.105028,0.051495,0.059378,-0.343850,0.044997,0.067274,-0.372786,0.043588,0.067071,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,0.836057,-0.423391,0.234619,-0.258270,-0.217504,0.096333,0.194104,-0.250913,0.078418,0.205811,-0.217879,0.133341,0.181151,-0.183719,0.077240,0.195350,0.011988,0.997505,0.065203,0.024246,-0.214132,0.109013,0.005792,-0.226618,0.144239,0.042488,-0.187697,0.083733,-0.013449,-0.228079,0.099066,-0.011665,-0.226706,0.144299,0.042524,-0.187752,0.083615,-0.013611,-0.227948,0.099093,-0.011580,-0.249848,0.078804,0.205503,-0.218346,0.133523,0.181163,-0.184461,0.076149,0.195853,-0.378311,0.041651,-0.003163,-0.369868,0.045690,0.135451,-0.340798,0.047421,0.136179,-0.342581,0.042598,-0.004537,-0.106361,0.051062,-0.011973,,,,,,,,,,-0.103865,0.051460,0.059214,-0.343887,0.045390,0.068013,-0.373456,0.043223,0.066446,-0.098359,0.055211,0.197351,-0.337913,0.047696,0.206540,-0.375038,0.044543,0.204216
48,0.400000,-0.065724,0.030805,-0.001298,0.997361,-0.270408,0.049145,0.202702,-0.098601,0.055171,0.197369,-0.337944,0.047677,0.206493,-0.374679,0.044587,0.204246,-0.192783,0.033346,-0.003136,0.980670,-0.273879,0.046679,0.064595,-0.105019,0.051485,0.059430,-0.343842,0.044981,0.067282,-0.372778,0.043571,0.067074,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,0.836123,-0.423207,0.234660,-0.258318,-0.217492,0.096331,0.194085,-0.250897,0.078405,0.205788,-0.217879,0.133337,0.181130,-0.183700,0.077250,0.195338,0.012562,0.997471,0.065552,0.024432,-0.214129,0.109013,0.005778,-0.226586,0.144227,0.042496,-0.187718,0.083717,-0.013473,-0.228082,0.099095,-0.011690,-0.226677,0.144287,0.042531,-0.187769,0.083595,-0.013639,-0.227950,0.099125,-0.011600,-0.249882,0.078780,0.205492,-0.218352,0.133518,0.181142,-0.184430,0.076140,0.195847,-0.378324,0.041656,-0.003173,-0.369868,0.045727,0.135465,-0.340792,0.047441,0.136174,-0.342562,0.042563,-0.004568,-0.106376,0.051076,-0.011978,,,,,,,,,,-0.103905,0.051451,0.059274,-0.343876,0.045374,0.068020,-0.373451,0.043206,0.066449,-0.098386,0.055178,0.197361,-0.337884,0.047689,0.206511,-0.375044,0.044561,0.204230
49,0.408000,-0.065623,0.030785,-0.001186,0.997369,-0.270418,0.049150,0.202710,-0.098612,0.055214,0.197382,-0.337953,0.047666,0.206498,-0.374688,0.044569,0.204250,-0.193121,0.033368,-0.003050,0.980603,-0.273893,0.046669,0.064590,-0.105034,0.051501,0.059407,-0.343855,0.044960,0.067284,-0.372791,0.043544,0.067080,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,0.836012,-0.422837,0.235303,-0.258699,-0.217515,0.096313,0.194077,-0.250933,0.078375,0.205725,-0.217895,0.133319,0.181120,-0.183718,0.077245,0.195386,0.012212,0.997498,0.065323,0.024098,-0.214129,0.108999,0.005778,-0.226589,0.144221,0.042488,-0.187712,0.083713,-0.013477,-0.228087,0.099063,-0.011676,-0.226677,0.144280,0.042522,-0.187760,0.083597,-0.013635,-0.227960,0.099091,-0.011591,-0.249858,0.078755,0.205419,-0.218342,0.133497,0.181128,-0.184450,0.076202,0.195869,-0.378317,0.041637,-0.003171,-0.369906,0.045632,0.135445,-0.340795,0.047427,0.136185,-0.342566,0.042557,-0.004565,-0.106344,0.051070,-0.012001,,,,,,,,,,-0.103969,0.051469,0.059257,-0.343889,0.045354,0.068013,-0.373456,0.043179,0.066461,-0.098367,0.055220,0.197372,-0.337908,0.047695,0.206524,-0.375040,0.044522,0.204225
50,0.417000,-0.065518,0.030806,-0.001239,0.997375,-0.270410,0.049141,0.202710,-0.098604,0.055187,0.197378,-0.337946,0.047664,0.206501,-0.374681,0.044572,0.204253,-0.193379,0.033412,-0.002977,0.980551,-0.273877,0.046693,0.064580,-0.105019,0.051547,0.059375,-0.343838,0.044976,0.067283,-0.372774,0.043556,0.067083,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,0.835874,-0.423004,0.235171,-0.258991,-0.217539,0.096297,0.194077,-0.250960,0.078357,0.205711,-0.217911,0.133313,0.181147,-0.183746,0.077222,0.195372,0.012325,0.997503,0.065171,0.024259,-0.214120,0.108999,0.005782,-0.226582,0.144235,0.042477,-0.187703,0.083700,-0.013458,-0.228074,0.099061,-0.011674,-0.226674,0.144308,0.042526,-0.187758,0.083575,-0.013628,-0.227941,0.099079,-0.011598,-0.249872,0.078746,0.205401,-0.218363,0.133490,0.181157,-0.184471,0.076176,0.195855,-0.378309,0.041615,-0.003173,-0.369873,0.045646,0.135436,-0.340771,0.047427,0.136170,-0.342558,0.042535,-0.004598,-0.106350,0.051018,-0.011992,,,,,,,,,,-0.103964,0.051516,0.059227,-0.343867,0.045370,0.068018,-0.373456,0.043189,0.066459,-0.098383,0.055194,0.197369,-0.337894,0.047679,0.206525,-0.375029,0.044542,0.204230
51,0.425000,-0.065756,0.030789,-0.001239,0.997360,-0.270396,0.049179,0.202722,-0.098590,0.055226,0.197392,-0.337932,0.047703,0.206510,-0.374667,0.044609,0.204263,-0.193299,0.033407,-0.003034,0.980566,-0.273866,0.046688,0.064589,-0.105008,0.051524,0.059390,-0.343828,0.044979,0.067289,-0.372764,0.043562,0.067088,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,0.836022,-0.422628,0.235350,-0.258966,-0.217507,0.096310,0.194069,-0.250921,0.078353,0.205698,-0.217898,0.133320,0.181122,-0.183701,0.077257,0.195386,0.012554,0.997483,0.065391,0.024371,-0.214132,0.109002,0.005772,-0.226585,0.144228,0.042481,-0.187723,0.083700,-0.013473,-0.228087,0.099078,-0.011691,-0.226677,0.144277,0.042502,-0.187776,0.083591,-0.013625,-0.227945,0.099120,-0.011583,-0.249865,0.078740,0.205394,-0.218364,0.133499,0.181134,-0.184429,0.076174,0.195882,-0.378324,0.041620,-0.003155,-0.369880,0.045680,0.135453,-0.340796,0.047397,0.136187,-0.342548,0.042561,-0.004573,-0.106363,0.051011,-0.011982,,,,,,,,,,-0.103971,0.051494,0.059243,-0.343856,0.045360,0.068033,-0.373442,0.043206,0.066456,-0.098347,0.055231,0.197379,-0.337884,0.047733,0.206554,-0.375027,0.044562,0.204218
52,0.433000,-0.065657,0.030780,-0.001258,0.997367,-0.270433,0.049119,0.202702,-0.098627,0.055159,0.197376,-0.337969,0.047644,0.206489,-0.374704,0.044552,0.204240,-0.193274,0.033426,-0.003130,0.980570,-0.273889,0.046659,0.064577,-0.105029,0.051462,0.059378,-0.343851,0.044963,0.067277,-0.372787,0.043552,0.067076,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,0.835924,-0.423085,0.235306,-0.258576,-0.217543,0.096304,0.194094,-0.250968,0.078384,0.205749,-0.217904,0.133310,0.181135,-0.183756,0.077217,0.195398,0.012192,0.997485,0.065410,0.024446,-0.214118,0.109014,0.005786,-0.226604,0.144230,0.042493,-0.187688,0.083731,-0.013455,-0.228063,0.099081,-0.011680,-0.226687,0.144295,0.042536,-0.187730,0.083620,-0.013604,-0.227947,0.099100,-0.011609,-0.249845,0.078790,0.205427,-0.218356,0.133484,0.181147,-0.184471,0.076182,0.195876,-0.378323,0.041611,-0.003169,-0.369901,0.045591,0.135425,-0.340788,0.047405,0.136179,-0.342569,0.042519,-0.004588,-0.106335,0.051026,-0.011980,,,,,,,,,,-0.103982,0.051430,0.059233,-0.343874,0.045366,0.068022,-0.373491,0.043176,0.066441,-0.098387,0.055167,0.197368,-0.337921,0.047655,0.206511,-0.375061,0.044528,0.204220
53,0.442000,-0.065611,0.030760,-0.001155,0.997370,-0.270406,0.049179,0.202721,-0.098600,0.055255,0.197401,-0.337942,0.047691,0.206506,-0.374676,0.044592,0.204256,-0.193358,0.033364,-0.003067,0.980556,-0.273887,0.046698,0.064601,-0.105027,0.051525,0.059417,-0.343849,0.044992,0.067295,-0.372784,0.043576,0.067091,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,0.836000,-0.423234,0.235005,-0.258361,-0.217524,0.096313,0.194098,-0.250943,0.078399,0.205781,-0.217891,0.133318,0.181137,-0.183739,0.077222,0.195376,0.012311,0.997492,0.065372,0.024200,-0.214140,0.109001,0.005809,-0.226600,0.144222,0.042520,-0.187724,0.083712,-0.013444,-0.228096,0.099070,-0.011649,-0.226689,0.144294,0.042569,-0.187748,0.083591,-0.013597,-0.227988,0.099093,-0.011577,-0.249871,0.078791,0.205471,-0.218349,0.133493,0.181149,-0.184450,0.076171,0.195861,-0.378326,0.041632,-0.003164,-0.369856,0.045690,0.135452,-0.340792,0.047402,0.136208,-0.342686,0.042849,-0.004613,-0.106361,0.051100,-0.011964,,,,,,,,,,-0.104026,0.051492,0.059274,-0.343880,0.045396,0.068035,-0.373445,0.043203,0.066463,-0.098363,0.055263,0.197392,-0.337893,0.047706,0.206529,-0.375032,0.044561,0.204235
54,0.450000,-0.066240,0.030743,-0.001217,0.997329,-0.270428,0.049155,0.202723,-0.098622,0.055210,0.197401,-0.337964,0.047677,0.206507,-0.374698,0.044578,0.204259,-0.193360,0.033467,-0.003021,0.980552,-0.273886,0.046685,0.064583,-0.105028,0.051521,0.059362,-0.343847,0.044976,0.067293,-0.372783,0.043558,0.067095,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,0.836063,-0.423168,0.234905,-0.258355,-0.217500,0.096326,0.194076,-0.250912,0.078405,0.205765,-0.217877,0.133331,0.181116,-0.183710,0.077242,0.195349,0.012837,0.997444,0.065742,0.024885,-0.214131,0.109008,0.005790,-0.226600,0.144216,0.042511,-0.187719,0.083704,-0.013447,-0.228076,0.099105,-0.011693,-0.226687,0.144270,0.042541,-0.187752,0.083592,-0.013593,-0.227958,0.099142,-0.011602,-0.249856,0.078788,0.205460,-0.218338,0.133510,0.181127,-0.184438,0.076171,0.195843,-0.378315,0.041632,-0.003168,-0.369862,0.045691,0.135453,-0.340793,0.047431,0.136177,-0.342579,0.042600,-0.004560,-0.106393,0.051055,-0.011988,,,,,,,,,,-0.104017,0.051490,0.059219,-0.343872,0.045377,0.068048,-0.373471,0.043185,0.066452,-0.098404,0.055216,0.197393,-0.337911,0.047701,0.206530,-0.375049,0.044538,0.204238
55,0.458000,-0.067240,0.030703,-0.001359,0.997263,-0.270415,0.049136,0.202697,-0.098607,0.055143,0.197379,-0.337952,0.047680,0.206478,-0.374687,0.044584,0.204233,-0.192984,0.033440,-0.003081,0.980627,-0.273886,0.046670,0.064576,-0.105027,0.051488,0.059373,-0.343848,0.044968,0.067279,-0.372784,0.043555,0.067077,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,0.836075,-0.423260,0.235003,-0.258078,-0.217549,0.096310,0.194108,-0.250965,0.078406,0.205810,-0.217915,0.133309,0.181128,-0.183765,0.077216,0.195386,0.012717,0.997468,0.065543,0.024496,-0.214153,0.109002,0.005786,-0.226603,0.144220,0.042503,-0.187748,0.083697,-0.013461,-0.228108,0.099088,-0.011683,-0.226687,0.144278,0.042538,-0.187782,0.083584,-0.013608,-0.227996,0.099117,-0.011603,-0.249845,0.078808,0.205487,-0.218364,0.133483,0.181140,-0.184479,0.076190,0.195863,-0.378320,0.041614,-0.003182,-0.369863,0.045678,0.135446,-0.340795,0.047440,0.136169,-0.342580,0.042549,-0.004574,-0.106384,0.051033,-0.011976,,,,,,,,,,-0.103950,0.051460,0.059223,-0.343876,0.045338,0.068013,-0.373469,0.043209,0.066453,-0.098399,0.055148,0.197370,-0.337901,0.047707,0.206511,-0.375019,0.044541,0.204200
56,0.467000,-0.068620,0.030669,-0.001363,0.997171,-0.270403,0.049148,0.202711,-0.098595,0.055155,0.197387,-0.337940,0.047697,0.206492,-0.374674,0.044592,0.204254,-0.192588,0.033412,-0.003089,0.980706,-0.273889,0.046693,0.064574,-0.105030,0.051510,0.059386,-0.343851,0.044991,0.067270,-0.372787,0.043578,0.067066,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,0.836083,-0.423354,0.234831,-0.258052,-0.217529,0.096307,0.194104,-0.250943,0.078403,0.205815,-0.217898,0.133307,0.181129,-0.183747,0.077210,0.195366,0.012576,0.997458,0.065647,0.024685,-0.214129,0.109000,0.005783,-0.226602,0.144208,0.042502,-0.187710,0.083706,-0.013459,-0.228074,0.099086,-0.011694,-0.226682,0.144260,0.042531,-0.187772,0.083607,-0.013602,-0.227946,0.099108,-0.011616,-0.249869,0.078805,0.205500,-0.218365,0.133481,0.181144,-0.184448,0.076144,0.195855,-0.378311,0.041675,-0.003183,-0.369885,0.045661,0.135445,-0.340805,0.047440,0.136178,-0.342566,0.042569,-0.004578,-0.106362,0.051053,-0.011994,,,,,,,,,,-0.103971,0.051478,0.059236,-0.343881,0.045383,0.068014,-0.373467,0.043214,0.066434,-0.098382,0.055159,0.197377,-0.337893,0.047729,0.206533,-0.375001,0.044544,0.204212
57,0.475000,-0.070030,0.030602,-0.001310,0.997075,-0.270403,0.049130,0.202707,-0.098596,0.055156,0.197386,-0.337940,0.047676,0.206484,-0.374673,0.044557,0.204250,-0.192579,0.033404,-0.003023,0.980708,-0.273886,0.046702,0.064584,-0.105027,0.051541,0.059394,-0.343848,0.044990,0.067281,-0.372784,0.043574,0.067076,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,0.836074,-0.423095,0.235025,-0.258330,-0.217507,0.096339,0.194091,-0.250921,0.078418,0.205776,-0.217883,0.133342,0.181123,-0.183717,0.077258,0.195374,0.012972,0.997455,0.065513,0.024973,-0.214123,0.108972,0.005799,-0.226587,0.144200,0.042502,-0.187715,0.083651,-0.013423,-0.228068,0.099065,-0.011683,-0.226675,0.144254,0.042531,-0.187753,0.083539,-0.013572,-0.227946,0.099101,-0.011590,-0.249855,0.078803,0.205469,-0.218347,0.133523,0.181134,-0.184457,0.076176,0.195874,-0.378338,0.041612,-0.003203,-0.369888,0.045630,0.135449,-0.340830,0.047429,0.136154,-0.342555,0.042616,-0.004558,-0.106382,0.051011,-0.011989,,,,,,,,,,-0.103976,0.051508,0.059249,-0.343872,0.045409,0.068027,-0.373493,0.043185,0.066441,-0.098394,0.055160,0.197377,-0.337871,0.047702,0.206516,-0.375047,0.044513,0.204217
58,0.483000,-0.071197,0.030574,-0.001222,0.996993,-0.270402,0.049201,0.202727,-0.098596,0.055257,0.197398,-0.337938,0.047739,0.206505,-0.374671,0.044606,0.204278,-0.192404,0.033421,-0.002958,0.980742,-0.273895,0.046723,0.064588,-0.105037,0.051583,0.059391,-0.343857,0.045003,0.067288,-0.372792,0.043584,0.067085,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,0.836046,-0.422962,0.234996,-0.258663,-0.217522,0.096341,0.194088,-0.250933,0.078401,0.205753,-0.217908,0.133350,0.181140,-0.183725,0.077271,0.195372,0.012611,0.997473,0.065466,0.024551,-0.214123,0.109011,0.005799,-0.226584,0.144233,0.042509,-0.187711,0.083709,-0.013441,-0.228074,0.099092,-0.011670,-0.226666,0.144295,0.042549,-0.187754,0.083602,-0.013586,-0.227958,0.099111,-0.011601,-0.249854,0.078795,0.205441,-0.218374,0.133528,0.181152,-0.184453,0.076192,0.195867,-0.378315,0.041649,-0.003154,-0.369883,0.045611,0.135436,-0.340804,0.047392,0.136186,-0.342552,0.042540,-0.004576,-0.106363,0.051080,-0.011976,,,,,,,,,,-0.104006,0.051552,0.059242,-0.343891,0.045386,0.068026,-0.373443,0.043228,0.066459,-0.098357,0.055263,0.197386,-0.337883,0.047766,0.206549,-0.375051,0.044560,0.204232
