Format Version,1.23,Take Name,20mm_0.28,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-07-14 03.46.26.740 PM,Capture Start Frame,9246768,Total Frames in Take,2407,Total Exported Frames,2407,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
454,3.783000,-0.017852,0.033098,-0.000914,0.999292,-0.271654,0.049358,0.201844,-0.099856,0.055477,0.196339,-0.339177,0.047686,0.205780,-0.375929,0.044909,0.203414,-0.191805,0.025919,-0.003089,0.981086,-0.274470,0.046949,0.073188,-0.105567,0.052252,0.070495,-0.344459,0.045045,0.074851,-0.373385,0.043552,0.074218,0.257884,0.049399,0.002910,0.964908,-0.271960,0.048936,0.128695,-0.103164,0.053914,0.124250,-0.341414,0.047173,0.132085,-0.371300,0.045722,0.129752,0.199451,0.043422,0.000908,0.978945,-0.277166,0.045139,-0.006489,-0.109666,0.051150,-0.011843,-0.343297,0.042538,-0.004432,-0.378535,0.041730,-0.003192,0.843013,-0.402920,0.219861,-0.280438,-0.209986,0.105961,0.191326,-0.242302,0.085722,0.202293,-0.212509,0.143331,0.179725,-0.175149,0.088830,0.191961,-0.026020,0.994179,-0.101299,0.025889,-0.207497,0.079301,-0.005957,-0.222843,0.123707,0.017197,-0.179162,0.050940,-0.015995,-0.220487,0.063257,-0.019074,-0.222915,0.123836,0.017258,-0.179294,0.050858,-0.016079,-0.220295,0.063188,-0.019067,-0.241553,0.085648,0.202212,-0.212603,0.143617,0.179646,-0.176616,0.088119,0.192393,,,,,,,,,,,,,-0.107533,0.051259,-0.011893,-0.343408,0.042395,-0.004500,-0.379203,0.041782,-0.003131,-0.103021,0.053928,0.124295,-0.342324,0.046852,0.130701,-0.371143,0.045815,0.130167,-0.104469,0.052223,0.070350,-0.344262,0.045358,0.075467,-0.374178,0.043239,0.073649,-0.099776,0.055481,0.196344,-0.338961,0.047690,0.205740,-0.376301,0.044899,0.203457
455,3.792000,-0.019172,0.033033,-0.000951,0.999270,-0.271619,0.049344,0.201848,-0.099821,0.055451,0.196349,-0.339143,0.047682,0.205780,-0.375895,0.044898,0.203416,-0.191468,0.025693,-0.003065,0.981158,-0.274452,0.046925,0.073244,-0.105548,0.052249,0.070629,-0.344441,0.045012,0.074874,-0.373366,0.043515,0.074228,0.258637,0.049423,0.002923,0.964705,-0.271966,0.048932,0.128647,-0.103170,0.053911,0.124198,-0.341420,0.047166,0.132038,-0.371307,0.045720,0.129705,0.200166,0.043358,0.000923,0.978802,-0.277162,0.045140,-0.006434,-0.109661,0.051149,-0.011760,-0.343293,0.042540,-0.004389,-0.378531,0.041731,-0.003154,0.842088,-0.405421,0.220372,-0.279209,-0.210056,0.105800,0.191607,-0.242476,0.085758,0.202627,-0.212375,0.143175,0.179976,-0.175318,0.088468,0.192218,-0.026533,0.994103,-0.102169,0.024834,-0.207528,0.079384,-0.005944,-0.222858,0.123820,0.017162,-0.179192,0.051026,-0.015991,-0.220533,0.063306,-0.019003,-0.222928,0.123967,0.017234,-0.179337,0.050954,-0.016071,-0.220316,0.063203,-0.019011,-0.241351,0.085598,0.202519,-0.212447,0.143462,0.179894,-0.176420,0.087991,0.192527,,,,,,,,,,,,,-0.107492,0.051261,-0.011802,-0.343418,0.042393,-0.004492,-0.379183,0.041786,-0.003075,-0.103030,0.053925,0.124243,-0.342311,0.046861,0.130688,-0.371147,0.045810,0.130118,-0.104426,0.052220,0.070482,-0.344244,0.045324,0.075492,-0.374163,0.043203,0.073659,-0.099702,0.055458,0.196353,-0.338972,0.047674,0.205727,-0.376315,0.044898,0.203482
456,3.800000,-0.019240,0.032955,-0.000907,0.999271,-0.271650,0.049326,0.201852,-0.099851,0.055449,0.196378,-0.339174,0.047658,0.205774,-0.375926,0.044871,0.203404,-0.190993,0.025693,-0.003177,0.981250,-0.274449,0.046911,0.073262,-0.105543,0.052196,0.070661,-0.344439,0.045013,0.074887,-0.373364,0.043524,0.074238,0.260341,0.049498,0.002901,0.964243,-0.271974,0.048924,0.128635,-0.103179,0.053890,0.124168,-0.341429,0.047157,0.132034,-0.371316,0.045725,0.129702,0.201078,0.043354,0.000866,0.978615,-0.277178,0.045109,-0.006397,-0.109676,0.051096,-0.011717,-0.343309,0.042518,-0.004354,-0.378548,0.041714,-0.003120,0.841871,-0.405769,0.219838,-0.279778,-0.209868,0.105672,0.191778,-0.242286,0.085618,0.202783,-0.212185,0.143066,0.180211,-0.175133,0.088332,0.192342,-0.026319,0.994173,-0.101438,0.025235,-0.207537,0.079564,-0.005921,-0.222872,0.123969,0.017240,-0.179203,0.051212,-0.015987,-0.220537,0.063509,-0.019015,-0.222949,0.124140,0.017324,-0.179341,0.051127,-0.016074,-0.220329,0.063399,-0.019029,-0.241270,0.085549,0.202660,-0.212293,0.143335,0.180140,-0.176240,0.087774,0.192677,,,,,,,,,,,,,-0.107516,0.051198,-0.011757,-0.343440,0.042410,-0.004465,-0.379196,0.041748,-0.003037,-0.103031,0.053906,0.124213,-0.342295,0.046813,0.130670,-0.371176,0.045824,0.130110,-0.104441,0.052165,0.070516,-0.344233,0.045341,0.075511,-0.374178,0.043196,0.073660,-0.099761,0.055457,0.196384,-0.338971,0.047634,0.205719,-0.376308,0.044890,0.203465
457,3.808000,-0.018118,0.033049,-0.000935,0.999289,-0.271645,0.049341,0.201848,-0.099846,0.055453,0.196357,-0.339168,0.047673,0.205779,-0.375921,0.044896,0.203410,-0.189979,0.025546,-0.003057,0.981451,-0.274475,0.046912,0.073294,-0.105570,0.052243,0.070748,-0.344465,0.044993,0.074897,-0.373389,0.043499,0.074237,0.263130,0.049587,0.003012,0.963481,-0.271993,0.048932,0.128633,-0.103198,0.053922,0.124160,-0.341446,0.047147,0.132036,-0.371334,0.045728,0.129702,0.202195,0.043270,0.000895,0.978389,-0.277188,0.045091,-0.006365,-0.109685,0.051078,-0.011645,-0.343320,0.042500,-0.004338,-0.378559,0.041696,-0.003111,0.840862,-0.405724,0.220999,-0.281953,-0.209767,0.105450,0.191959,-0.242239,0.085375,0.202762,-0.212019,0.142882,0.180504,-0.175042,0.088092,0.192611,-0.025623,0.994312,-0.100193,0.025485,-0.207543,0.079785,-0.005835,-0.222834,0.124151,0.017430,-0.179239,0.051423,-0.015958,-0.220556,0.063781,-0.018978,-0.222900,0.124333,0.017524,-0.179357,0.051355,-0.016030,-0.220383,0.063651,-0.019013,-0.241118,0.085328,0.202621,-0.212138,0.143141,0.180439,-0.176060,0.087557,0.192920,,,,,,,,,,,,,-0.107517,0.051185,-0.011682,-0.343434,0.042371,-0.004465,-0.379227,0.041741,-0.003019,-0.103049,0.053938,0.124205,-0.342320,0.046788,0.130670,-0.371194,0.045831,0.130110,-0.104469,0.052219,0.070604,-0.344270,0.045284,0.075503,-0.374173,0.043208,0.073679,-0.099751,0.055461,0.196361,-0.338962,0.047653,0.205739,-0.376323,0.044911,0.203456
458,3.817000,-0.018261,0.033093,-0.001020,0.999285,-0.271651,0.049353,0.201839,-0.099852,0.055436,0.196331,-0.339174,0.047698,0.205775,-0.375927,0.044926,0.203410,-0.189035,0.025624,-0.003377,0.981630,-0.274467,0.046906,0.073336,-0.105558,0.052123,0.070797,-0.344458,0.045034,0.074936,-0.373384,0.043561,0.074274,0.266634,0.049650,0.003060,0.962513,-0.272020,0.048940,0.128585,-0.103226,0.053926,0.124113,-0.341474,0.047145,0.131991,-0.371362,0.045750,0.129653,0.203484,0.043271,0.001075,0.978121,-0.277179,0.045140,-0.006331,-0.109677,0.051180,-0.011588,-0.343310,0.042528,-0.004314,-0.378549,0.041712,-0.003091,0.839419,-0.406545,0.220977,-0.285073,-0.209729,0.105125,0.192139,-0.242253,0.085018,0.202726,-0.211907,0.142633,0.180919,-0.175025,0.087723,0.192772,-0.025504,0.994424,-0.099167,0.025235,-0.207512,0.080040,-0.005718,-0.222780,0.124362,0.017646,-0.179220,0.051692,-0.015915,-0.220536,0.064066,-0.018887,-0.222837,0.124547,0.017746,-0.179302,0.051633,-0.015972,-0.220411,0.063937,-0.018934,-0.240977,0.085064,0.202539,-0.212063,0.142868,0.180868,-0.175927,0.087182,0.193060,,,,,,,,,,,,,-0.107479,0.051278,-0.011628,-0.343408,0.042443,-0.004432,-0.379250,0.041731,-0.003003,-0.103048,0.053942,0.124157,-0.342346,0.046815,0.130664,-0.371241,0.045846,0.130061,-0.104428,0.052089,0.070646,-0.344273,0.045365,0.075566,-0.374160,0.043235,0.073700,-0.099762,0.055441,0.196335,-0.338964,0.047704,0.205734,-0.376319,0.044913,0.203456
459,3.825000,-0.019001,0.033128,-0.001045,0.999270,-0.271645,0.049331,0.201821,-0.099846,0.055405,0.196291,-0.339168,0.047681,0.205764,-0.375921,0.044906,0.203406,-0.188951,0.025326,-0.003406,0.981654,-0.274462,0.046903,0.073400,-0.105552,0.052129,0.070963,-0.344454,0.045027,0.074958,-0.373379,0.043553,0.074278,0.270986,0.049817,0.003273,0.961288,-0.272018,0.048937,0.128561,-0.103225,0.053976,0.124073,-0.341470,0.047106,0.131974,-0.371359,0.045730,0.129635,0.204928,0.043287,0.001057,0.977819,-0.277181,0.045133,-0.006336,-0.109679,0.051163,-0.011587,-0.343313,0.042525,-0.004322,-0.378552,0.041710,-0.003099,0.837162,-0.408691,0.221729,-0.288041,-0.209850,0.104762,0.192368,-0.242502,0.084735,0.202710,-0.211819,0.142353,0.181390,-0.175228,0.087198,0.193005,-0.025347,0.994528,-0.097990,0.025896,-0.207462,0.080292,-0.005616,-0.222755,0.124559,0.017836,-0.179161,0.051965,-0.015844,-0.220471,0.064351,-0.018839,-0.222794,0.124705,0.017916,-0.179229,0.051927,-0.015885,-0.220372,0.064236,-0.018885,-0.240938,0.084861,0.202464,-0.211966,0.142535,0.181355,-0.175818,0.086799,0.193203,,,,,,,,,,,,,-0.107514,0.051258,-0.011625,-0.343421,0.042447,-0.004442,-0.379235,0.041727,-0.003010,-0.103038,0.053993,0.124118,-0.342348,0.046771,0.130648,-0.371243,0.045828,0.130046,-0.104389,0.052083,0.070809,-0.344282,0.045413,0.075596,-0.374140,0.043181,0.073703,-0.099744,0.055411,0.196295,-0.338972,0.047680,0.205721,-0.376331,0.044899,0.203458
460,3.833000,-0.019484,0.033079,-0.000941,0.999262,-0.271646,0.049339,0.201819,-0.099849,0.055450,0.196300,-0.339169,0.047677,0.205758,-0.375922,0.044891,0.203399,-0.189532,0.025083,-0.003761,0.981547,-0.274423,0.046913,0.073495,-0.105509,0.052039,0.071153,-0.344417,0.045079,0.075014,-0.373343,0.043621,0.074318,0.275654,0.049970,0.003432,0.959951,-0.272017,0.048925,0.128517,-0.103225,0.053996,0.124016,-0.341467,0.047066,0.131938,-0.371357,0.045714,0.129596,0.206426,0.043345,0.000988,0.977501,-0.277190,0.045132,-0.006350,-0.109687,0.051138,-0.011611,-0.343322,0.042533,-0.004332,-0.378561,0.041724,-0.003106,0.835663,-0.408375,0.223115,-0.291747,-0.209848,0.104393,0.192527,-0.242560,0.084302,0.202551,-0.211756,0.142047,0.181755,-0.175228,0.086830,0.193277,-0.024843,0.994549,-0.097650,0.026814,-0.207406,0.080501,-0.005534,-0.222708,0.124763,0.017922,-0.179108,0.052159,-0.015730,-0.220403,0.064580,-0.018794,-0.222743,0.124892,0.017992,-0.179186,0.052129,-0.015768,-0.220293,0.064467,-0.018836,-0.240854,0.084551,0.202261,-0.211894,0.142164,0.181738,-0.175757,0.086516,0.193436,,,,,,,,,,,,,-0.107487,0.051242,-0.011651,-0.343439,0.042421,-0.004446,-0.379232,0.041759,-0.003021,-0.103030,0.054012,0.124061,-0.342340,0.046773,0.130628,-0.371246,0.045801,0.130009,-0.104341,0.051992,0.071000,-0.344250,0.045459,0.075641,-0.374094,0.043255,0.073753,-0.099746,0.055456,0.196302,-0.338980,0.047672,0.205727,-0.376322,0.044889,0.203437
461,3.842000,-0.020765,0.033057,-0.000953,0.999237,-0.271624,0.049371,0.201813,-0.099826,0.055478,0.196285,-0.339147,0.047715,0.205753,-0.375899,0.044920,0.203400,-0.190741,0.024937,-0.003952,0.981316,-0.274390,0.046919,0.073549,-0.105474,0.051995,0.071252,-0.344385,0.045107,0.075049,-0.373311,0.043654,0.074347,0.280213,0.050188,0.003547,0.958619,-0.271989,0.048904,0.128454,-0.103200,0.054001,0.123913,-0.341438,0.047019,0.131894,-0.371330,0.045693,0.129555,0.207935,0.043381,0.000944,0.977180,-0.277159,0.045121,-0.006355,-0.109655,0.051109,-0.011618,-0.343291,0.042529,-0.004338,-0.378530,0.041723,-0.003110,0.834420,-0.409061,0.223215,-0.294257,-0.209759,0.104145,0.192747,-0.242517,0.084038,0.202589,-0.211600,0.141855,0.182163,-0.175160,0.086540,0.193488,-0.024523,0.994591,-0.096984,0.027968,-0.207343,0.080735,-0.005461,-0.222683,0.124970,0.018021,-0.179032,0.052396,-0.015631,-0.220315,0.064838,-0.018774,-0.222692,0.125024,0.018053,-0.179122,0.052411,-0.015645,-0.220219,0.064760,-0.018797,-0.240819,0.084306,0.202302,-0.211700,0.141913,0.182159,-0.175689,0.086334,0.193613,,,,,,,,,,,,,-0.107482,0.051212,-0.011660,-0.343405,0.042420,-0.004442,-0.379203,0.041757,-0.003030,-0.102993,0.054015,0.123958,-0.342321,0.046767,0.130613,-0.371220,0.045768,0.129967,-0.104300,0.051946,0.071098,-0.344214,0.045500,0.075688,-0.374073,0.043276,0.073770,-0.099725,0.055482,0.196287,-0.338954,0.047724,0.205725,-0.376302,0.044902,0.203434
462,3.850000,-0.021094,0.033003,-0.000919,0.999232,-0.271608,0.049349,0.201787,-0.099810,0.055468,0.196273,-0.339131,0.047690,0.205721,-0.375883,0.044890,0.203366,-0.191695,0.024742,-0.004016,0.981134,-0.274436,0.046875,0.073570,-0.105519,0.051946,0.071329,-0.344432,0.045067,0.075046,-0.373358,0.043613,0.074336,0.285444,0.050377,0.003695,0.957063,-0.271946,0.048938,0.128434,-0.103158,0.054063,0.123869,-0.341394,0.047024,0.131885,-0.371286,0.045728,0.129546,0.209382,0.043304,0.000936,0.976874,-0.277170,0.045086,-0.006376,-0.109664,0.051061,-0.011601,-0.343302,0.042501,-0.004375,-0.378542,0.041697,-0.003153,0.833770,-0.409117,0.222263,-0.296734,-0.209566,0.103987,0.192973,-0.242310,0.083795,0.202685,-0.211439,0.141752,0.182589,-0.174950,0.086415,0.193644,-0.024520,0.994574,-0.097233,0.027684,-0.207278,0.080894,-0.005415,-0.222602,0.125142,0.018053,-0.178975,0.052548,-0.015585,-0.220258,0.064991,-0.018712,-0.222606,0.125188,0.018081,-0.179105,0.052582,-0.015598,-0.220138,0.064907,-0.018733,-0.240731,0.084085,0.202409,-0.211508,0.141741,0.182600,-0.175631,0.086286,0.193765,,,,,,,,,,,,,-0.107448,0.051169,-0.011647,-0.343428,0.042380,-0.004464,-0.379205,0.041737,-0.003081,-0.102947,0.054080,0.123913,-0.342320,0.046734,0.130573,-0.371173,0.045812,0.129960,-0.104281,0.051904,0.071164,-0.344287,0.045406,0.075671,-0.374064,0.043290,0.073779,-0.099700,0.055476,0.196275,-0.338960,0.047675,0.205687,-0.376279,0.044899,0.203408
463,3.858000,-0.020610,0.032986,-0.000928,0.999243,-0.271625,0.049362,0.201794,-0.099826,0.055478,0.196292,-0.339148,0.047702,0.205724,-0.375900,0.044906,0.203365,-0.192281,0.024647,-0.003986,0.981022,-0.274417,0.046895,0.073579,-0.105501,0.051984,0.071359,-0.344413,0.045079,0.075045,-0.373339,0.043621,0.074331,0.290524,0.050516,0.003798,0.955526,-0.271981,0.048934,0.128404,-0.103193,0.054070,0.123826,-0.341428,0.046999,0.131863,-0.371322,0.045734,0.129522,0.210797,0.043412,0.000954,0.976565,-0.277145,0.045135,-0.006366,-0.109641,0.051118,-0.011613,-0.343278,0.042546,-0.004356,-0.378517,0.041740,-0.003129,0.833172,-0.409206,0.221745,-0.298668,-0.209385,0.103850,0.193030,-0.242127,0.083602,0.202630,-0.211268,0.141656,0.182797,-0.174760,0.086293,0.193663,-0.023363,0.994705,-0.095931,0.028521,-0.207276,0.081126,-0.005408,-0.222550,0.125342,0.018152,-0.179013,0.052750,-0.015605,-0.220265,0.065287,-0.018772,-0.222562,0.125368,0.018165,-0.179146,0.052767,-0.015629,-0.220150,0.065246,-0.018767,-0.240707,0.083848,0.202388,-0.211318,0.141627,0.182811,-0.175576,0.086196,0.193789,,,,,,,,,,,,,-0.107397,0.051225,-0.011658,-0.343396,0.042429,-0.004452,-0.379195,0.041778,-0.003053,-0.102963,0.054085,0.123871,-0.342353,0.046773,0.130572,-0.371215,0.045801,0.129944,-0.104271,0.051945,0.071197,-0.344260,0.045410,0.075673,-0.374061,0.043304,0.073770,-0.099718,0.055485,0.196294,-0.338975,0.047691,0.205702,-0.376293,0.044910,0.203393
464,3.867000,-0.019337,0.033136,-0.000956,0.999263,-0.271634,0.049354,0.201784,-0.099836,0.055459,0.196248,-0.339157,0.047694,0.205731,-0.375909,0.044910,0.203375,-0.192916,0.024620,-0.004009,0.980898,-0.274407,0.046863,0.073574,-0.105490,0.051948,0.071357,-0.344403,0.045049,0.075039,-0.373328,0.043590,0.074326,0.295608,0.050672,0.003986,0.953956,-0.271998,0.048952,0.128410,-0.103212,0.054128,0.123822,-0.341444,0.046984,0.131875,-0.371338,0.045745,0.129533,0.212241,0.043459,0.000869,0.976250,-0.277186,0.045063,-0.006388,-0.109681,0.051016,-0.011643,-0.343319,0.042486,-0.004375,-0.378558,0.041686,-0.003144,0.832510,-0.408959,0.221942,-0.300701,-0.209257,0.103703,0.193049,-0.242009,0.083400,0.202498,-0.211140,0.141543,0.182945,-0.174622,0.086167,0.193705,-0.023351,0.994750,-0.095512,0.028375,-0.207258,0.081217,-0.005345,-0.222524,0.125414,0.018258,-0.178999,0.052848,-0.015574,-0.220252,0.065390,-0.018718,-0.222516,0.125416,0.018261,-0.179127,0.052904,-0.015573,-0.220172,0.065350,-0.018721,-0.240711,0.083468,0.202325,-0.211172,0.141581,0.182938,-0.175508,0.086023,0.193850,,,,,,,,,,,,,-0.107476,0.051122,-0.011684,-0.343441,0.042366,-0.004484,-0.379222,0.041725,-0.003062,-0.103000,0.054142,0.123867,-0.342340,0.046760,0.130567,-0.371230,0.045811,0.129953,-0.104336,0.051906,0.071204,-0.344237,0.045408,0.075674,-0.374073,0.043245,0.073754,-0.099732,0.055466,0.196250,-0.338974,0.047679,0.205699,-0.376304,0.044919,0.203414
465,3.875000,-0.017328,0.033146,-0.000932,0.999300,-0.271654,0.049342,0.201799,-0.099856,0.055455,0.196285,-0.339177,0.047672,0.205740,-0.375930,0.044900,0.203374,-0.193740,0.024550,-0.004018,0.980737,-0.274411,0.046893,0.073600,-0.105494,0.051983,0.071396,-0.344407,0.045079,0.075059,-0.373333,0.043617,0.074345,0.300268,0.050771,0.003985,0.952495,-0.272004,0.048942,0.128396,-0.103218,0.054094,0.123796,-0.341450,0.046968,0.131868,-0.371346,0.045764,0.129525,0.213718,0.043549,0.000916,0.975924,-0.277154,0.045118,-0.006358,-0.109650,0.051088,-0.011627,-0.343287,0.042535,-0.004342,-0.378526,0.041731,-0.003106,0.832212,-0.408405,0.221785,-0.302391,-0.209150,0.103507,0.193093,-0.241886,0.083127,0.202432,-0.211075,0.141373,0.183094,-0.174489,0.086022,0.193753,-0.023623,0.994761,-0.095456,0.027934,-0.207247,0.081218,-0.005269,-0.222511,0.125406,0.018351,-0.178985,0.052863,-0.015526,-0.220246,0.065385,-0.018631,-0.222499,0.125398,0.018349,-0.179138,0.052935,-0.015521,-0.220158,0.065346,-0.018632,-0.240653,0.083059,0.202306,-0.211097,0.141479,0.183068,-0.175471,0.085812,0.193925,,,,,,,,,,,,,-0.107436,0.051189,-0.011669,-0.343409,0.042435,-0.004449,-0.379194,0.041760,-0.003025,-0.102986,0.054107,0.123841,-0.342354,0.046787,0.130578,-0.371243,0.045817,0.129953,-0.104277,0.051935,0.071233,-0.344254,0.045454,0.075705,-0.374062,0.043260,0.073769,-0.099759,0.055463,0.196289,-0.338982,0.047651,0.205693,-0.376324,0.044917,0.203428
466,3.883000,-0.014501,0.033273,-0.000893,0.999341,-0.271654,0.049334,0.201813,-0.099856,0.055458,0.196290,-0.339175,0.047649,0.205761,-0.375929,0.044895,0.203388,-0.194789,0.024467,-0.004081,0.980532,-0.274427,0.046923,0.073615,-0.105509,0.052001,0.071428,-0.344423,0.045115,0.075066,-0.373348,0.043653,0.074351,0.304560,0.050714,0.004008,0.951134,-0.272022,0.048921,0.128404,-0.103234,0.054044,0.123841,-0.341468,0.046944,0.131862,-0.371365,0.045774,0.129509,0.215228,0.043557,0.001020,0.975592,-0.277187,0.045121,-0.006350,-0.109683,0.051120,-0.011601,-0.343319,0.042527,-0.004341,-0.378558,0.041717,-0.003108,0.832429,-0.407945,0.220527,-0.303333,-0.208959,0.103342,0.193145,-0.241641,0.082871,0.202475,-0.210976,0.141226,0.183234,-0.174261,0.085928,0.193726,-0.023267,0.994815,-0.094993,0.027909,-0.207229,0.081278,-0.005220,-0.222462,0.125454,0.018442,-0.178986,0.052913,-0.015505,-0.220239,0.065467,-0.018597,-0.222459,0.125439,0.018434,-0.179158,0.052971,-0.015514,-0.220135,0.065446,-0.018583,-0.240668,0.082755,0.202391,-0.210997,0.141388,0.183193,-0.175422,0.085618,0.193946,,,,,,,,,,,,,-0.107454,0.051227,-0.011641,-0.343439,0.042411,-0.004454,-0.379231,0.041754,-0.003023,-0.102973,0.054058,0.123889,-0.342370,0.046783,0.130572,-0.371273,0.045824,0.129967,-0.104293,0.051953,0.071266,-0.344266,0.045499,0.075716,-0.374088,0.043287,0.073769,-0.099755,0.055467,0.196296,-0.338984,0.047621,0.205705,-0.376329,0.044919,0.203453
467,3.892000,-0.012046,0.033336,-0.000858,0.999371,-0.271636,0.049359,0.201825,-0.099838,0.055494,0.196312,-0.339157,0.047661,0.205772,-0.375911,0.044922,0.203391,-0.195581,0.024419,-0.004266,0.980374,-0.274403,0.046895,0.073631,-0.105483,0.051918,0.071462,-0.344400,0.045110,0.075075,-0.373325,0.043656,0.074357,0.308487,0.050884,0.004128,0.949858,-0.271991,0.048920,0.128431,-0.103204,0.054072,0.123841,-0.341435,0.046919,0.131901,-0.371333,0.045770,0.129551,0.216772,0.043637,0.001031,0.975246,-0.277177,0.045109,-0.006354,-0.109674,0.051111,-0.011617,-0.343309,0.042514,-0.004341,-0.378548,0.041702,-0.003104,0.832076,-0.408477,0.219754,-0.304146,-0.208899,0.103143,0.193273,-0.241581,0.082661,0.202579,-0.210911,0.141052,0.183456,-0.174207,0.085716,0.193785,-0.023707,0.994824,-0.094938,0.027377,-0.207239,0.081324,-0.005128,-0.222480,0.125486,0.018554,-0.178986,0.052982,-0.015447,-0.220252,0.065504,-0.018491,-0.222473,0.125469,0.018546,-0.179148,0.053045,-0.015450,-0.220156,0.065480,-0.018480,-0.240615,0.082529,0.202500,-0.210932,0.141230,0.183412,-0.175386,0.085385,0.194012,,,,,,,,,,,,,-0.107485,0.051221,-0.011654,-0.343428,0.042377,-0.004463,-0.379213,0.041751,-0.003015,-0.102972,0.054084,0.123887,-0.342363,0.046762,0.130577,-0.371228,0.045814,0.129983,-0.104280,0.051877,0.071305,-0.344236,0.045454,0.075699,-0.374068,0.043325,0.073794,-0.099729,0.055502,0.196316,-0.338978,0.047648,0.205723,-0.376317,0.044930,0.203451
468,3.900000,-0.011501,0.033311,-0.000870,0.999379,-0.271642,0.049345,0.201825,-0.099844,0.055475,0.196327,-0.339164,0.047647,0.205767,-0.375918,0.044912,0.203381,-0.196170,0.024269,-0.004280,0.980260,-0.274412,0.046890,0.073657,-0.105493,0.051920,0.071530,-0.344410,0.045104,0.075083,-0.373335,0.043647,0.074358,0.310391,0.050943,0.004297,0.949233,-0.272000,0.048875,0.128419,-0.103215,0.054074,0.123835,-0.341444,0.046849,0.131887,-0.371342,0.045704,0.129535,0.218354,0.043661,0.001089,0.974892,-0.277169,0.045138,-0.006329,-0.109666,0.051155,-0.011582,-0.343301,0.042537,-0.004321,-0.378539,0.041723,-0.003085,0.832960,-0.406800,0.216477,-0.306317,-0.208572,0.102951,0.193349,-0.241092,0.082212,0.202651,-0.210858,0.140895,0.183729,-0.173767,0.085747,0.193668,-0.023858,0.994821,-0.095067,0.026911,-0.207205,0.081367,-0.005026,-0.222432,0.125533,0.018658,-0.178956,0.053027,-0.015364,-0.220227,0.065540,-0.018373,-0.222434,0.125503,0.018638,-0.179148,0.053078,-0.015383,-0.220105,0.065540,-0.018341,-0.240568,0.082124,0.202611,-0.210889,0.141092,0.183681,-0.175407,0.085114,0.194029,,,,,,,,,,,,,-0.107477,0.051255,-0.011622,-0.343417,0.042444,-0.004433,-0.379213,0.041747,-0.003000,-0.102956,0.054083,0.123883,-0.342349,0.046784,0.130600,-0.371247,0.045720,0.129989,-0.104220,0.051874,0.071358,-0.344269,0.045458,0.075727,-0.374039,0.043311,0.073786,-0.099750,0.055480,0.196332,-0.338968,0.047653,0.205718,-0.376303,0.044897,0.203436
