Format Version,1.23,Take Name,20mm_0.31,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-07-14 03.37.32.961 PM,Capture Start Frame,9182715,Total Frames in Take,1614,Total Exported Frames,1614,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
166,1.383000,-0.026100,0.034504,-0.001088,0.999063,-0.269930,0.049122,0.202162,-0.098149,0.055171,0.196070,-0.337441,0.047508,0.206316,-0.374200,0.044688,0.204100,-0.185857,0.036293,-0.000627,0.981906,-0.274203,0.046761,0.065462,-0.105397,0.052210,0.059251,-0.344140,0.044789,0.068586,-0.373072,0.043284,0.068549,0.199361,0.054312,0.000688,0.978420,-0.270387,0.048944,0.131732,-0.101661,0.053927,0.125174,-0.339801,0.047363,0.135946,-0.369700,0.045541,0.134078,0.154510,0.045541,0.000512,0.986941,-0.276551,0.045231,-0.006468,-0.109096,0.051364,-0.012969,-0.342663,0.042578,-0.003938,-0.377893,0.041752,-0.002498,0.360946,0.054293,-0.031115,0.930485,-0.222811,0.094508,0.194142,-0.224229,0.132831,0.183965,-0.255266,0.075161,0.204622,-0.188938,0.075533,0.193837,-0.003698,0.999398,0.029888,0.017252,-0.221720,0.104841,0.000708,-0.234860,0.142208,0.034980,-0.194743,0.079058,-0.017054,-0.235557,0.093258,-0.015802,-0.234920,0.142199,0.034951,-0.194638,0.078927,-0.017155,-0.235577,0.093368,-0.015695,-0.224327,0.132631,0.184035,-0.254274,0.075671,0.204324,-0.189455,0.075546,0.193917,,,,,,,,,,-0.106972,0.051435,-0.013051,-0.342779,0.042597,-0.003936,-0.378563,0.041715,-0.002471,-0.101613,0.053938,0.125204,-0.340763,0.046971,0.134728,-0.369481,0.045641,0.134390,-0.104012,0.052126,0.058957,-0.344180,0.045175,0.069322,-0.373483,0.042937,0.067930,-0.097780,0.055177,0.196042,-0.337390,0.047557,0.206420,-0.374662,0.044617,0.203994
167,1.392000,-0.028312,0.034405,-0.001013,0.999006,-0.269943,0.049154,0.202173,-0.098163,0.055229,0.196086,-0.337454,0.047538,0.206322,-0.374211,0.044696,0.204112,-0.186422,0.036338,-0.000585,0.981797,-0.274192,0.046779,0.065461,-0.105388,0.052239,0.059225,-0.344129,0.044803,0.068595,-0.373060,0.043295,0.068562,0.198998,0.054423,0.000593,0.978487,-0.270352,0.048962,0.131736,-0.101627,0.053922,0.125132,-0.339765,0.047391,0.135968,-0.369665,0.045571,0.134109,0.154774,0.045546,0.000441,0.986899,-0.276559,0.045226,-0.006471,-0.109103,0.051335,-0.012975,-0.342671,0.042582,-0.003940,-0.377902,0.041761,-0.002500,0.364446,0.050122,-0.026844,0.929487,-0.222824,0.094308,0.193905,-0.224304,0.132699,0.183998,-0.255304,0.074739,0.203885,-0.188864,0.075486,0.193831,-0.004849,0.999412,0.029668,0.016509,-0.221722,0.104860,0.000700,-0.234900,0.142212,0.034972,-0.194710,0.079131,-0.017088,-0.235555,0.093237,-0.015785,-0.234954,0.142209,0.034951,-0.194620,0.079015,-0.017178,-0.235570,0.093330,-0.015694,-0.224320,0.132614,0.184022,-0.254220,0.074955,0.203667,-0.189463,0.075535,0.193907,,,,,,,,,,-0.106983,0.051407,-0.013053,-0.342801,0.042590,-0.003949,-0.378555,0.041730,-0.002466,-0.101551,0.053935,0.125161,-0.340765,0.046950,0.134713,-0.369496,0.045668,0.134392,-0.104019,0.052168,0.058957,-0.344171,0.045199,0.069345,-0.373522,0.042938,0.067934,-0.097758,0.055231,0.196055,-0.337404,0.047624,0.206444,-0.374697,0.044585,0.203990
168,1.400000,-0.030783,0.034313,-0.001033,0.998936,-0.269925,0.049177,0.202171,-0.098145,0.055245,0.196083,-0.337437,0.047572,0.206316,-0.374193,0.044715,0.204113,-0.186945,0.036258,-0.000519,0.981701,-0.274200,0.046789,0.065471,-0.105396,0.052275,0.059250,-0.344137,0.044803,0.068598,-0.373068,0.043288,0.068564,0.198988,0.054361,0.000660,0.978493,-0.270346,0.048984,0.131761,-0.101620,0.053963,0.125181,-0.339760,0.047406,0.135982,-0.369658,0.045583,0.134118,0.155046,0.045503,0.000526,0.986859,-0.276557,0.045232,-0.006457,-0.109102,0.051366,-0.012939,-0.342669,0.042578,-0.003934,-0.377900,0.041751,-0.002499,0.363165,0.051560,-0.027520,0.929890,-0.222747,0.094384,0.193980,-0.224257,0.132748,0.183976,-0.255196,0.074844,0.204116,-0.188789,0.075560,0.193848,-0.004593,0.999405,0.030017,0.016383,-0.221721,0.104862,0.000675,-0.234872,0.142196,0.034977,-0.194727,0.079132,-0.017139,-0.235565,0.093257,-0.015814,-0.234929,0.142200,0.034962,-0.194629,0.079006,-0.017237,-0.235581,0.093349,-0.015724,-0.224313,0.132598,0.184024,-0.254294,0.075165,0.203894,-0.189444,0.075599,0.193937,,,,,,,,,,-0.106965,0.051432,-0.013020,-0.342795,0.042619,-0.003937,-0.378561,0.041702,-0.002469,-0.101544,0.053976,0.125210,-0.340761,0.046959,0.134736,-0.369488,0.045682,0.134401,-0.104043,0.052199,0.058974,-0.344179,0.045194,0.069342,-0.373501,0.042936,0.067941,-0.097755,0.055250,0.196053,-0.337384,0.047639,0.206439,-0.374680,0.044624,0.203986
169,1.408000,-0.031610,0.034279,-0.000973,0.998912,-0.269938,0.049137,0.202162,-0.098158,0.055226,0.196075,-0.337450,0.047527,0.206306,-0.374206,0.044660,0.204105,-0.187210,0.036329,-0.000479,0.981648,-0.274206,0.046787,0.065448,-0.105403,0.052283,0.059198,-0.344142,0.044798,0.068588,-0.373074,0.043282,0.068559,0.198523,0.054329,0.000731,0.978589,-0.270382,0.048907,0.131730,-0.101657,0.053910,0.125163,-0.339796,0.047321,0.135946,-0.369694,0.045491,0.134081,0.155313,0.045482,0.000611,0.986818,-0.276564,0.045189,-0.006476,-0.109109,0.051351,-0.012944,-0.342676,0.042525,-0.003959,-0.377907,0.041693,-0.002526,0.361949,0.053220,-0.029480,0.930210,-0.222796,0.094446,0.194077,-0.224263,0.132788,0.183980,-0.255243,0.075007,0.204412,-0.188881,0.075544,0.193840,-0.004847,0.999399,0.030097,0.016503,-0.221727,0.104857,0.000693,-0.234906,0.142180,0.034997,-0.194716,0.079143,-0.017117,-0.235560,0.093247,-0.015801,-0.234955,0.142151,0.034952,-0.194624,0.079033,-0.017202,-0.235581,0.093366,-0.015685,-0.224339,0.132624,0.184036,-0.254240,0.075415,0.204144,-0.189476,0.075559,0.193930,,,,,,,,,,-0.106996,0.051421,-0.013024,-0.342789,0.042543,-0.003963,-0.378581,0.041656,-0.002495,-0.101587,0.053921,0.125193,-0.340770,0.046922,0.134703,-0.369517,0.045582,0.134371,-0.104040,0.052210,0.058915,-0.344183,0.045179,0.069344,-0.373508,0.042938,0.067925,-0.097767,0.055235,0.196045,-0.337397,0.047567,0.206424,-0.374684,0.044598,0.203985
170,1.417000,-0.031890,0.034252,-0.000943,0.998904,-0.269931,0.049160,0.202164,-0.098152,0.055259,0.196083,-0.337443,0.047546,0.206305,-0.374199,0.044674,0.204105,-0.187254,0.036218,-0.000481,0.981643,-0.274193,0.046794,0.065459,-0.105389,0.052295,0.059245,-0.344129,0.044801,0.068584,-0.373061,0.043284,0.068549,0.198509,0.054381,0.000623,0.978589,-0.270352,0.048930,0.131736,-0.101626,0.053900,0.125145,-0.339765,0.047357,0.135962,-0.369664,0.045532,0.134101,0.155550,0.045551,0.000542,0.986777,-0.276558,0.045199,-0.006481,-0.109103,0.051341,-0.012973,-0.342670,0.042543,-0.003954,-0.377900,0.041715,-0.002516,0.360336,0.055175,-0.031938,0.930641,-0.222815,0.094500,0.194159,-0.224224,0.132811,0.183937,-0.255262,0.075193,0.204738,-0.188958,0.075496,0.193803,-0.004820,0.999411,0.029748,0.016393,-0.221703,0.104840,0.000687,-0.234871,0.142188,0.034968,-0.194696,0.079113,-0.017112,-0.235540,0.093220,-0.015797,-0.234928,0.142173,0.034934,-0.194596,0.078989,-0.017207,-0.235560,0.093333,-0.015687,-0.224322,0.132607,0.184009,-0.254296,0.075700,0.204442,-0.189464,0.075513,0.193881,,,,,,,,,,-0.107005,0.051416,-0.013053,-0.342787,0.042537,-0.003956,-0.378565,0.041691,-0.002486,-0.101552,0.053913,0.125174,-0.340759,0.046897,0.134696,-0.369495,0.045634,0.134387,-0.104031,0.052222,0.058964,-0.344170,0.045174,0.069325,-0.373485,0.042948,0.067927,-0.097749,0.055266,0.196052,-0.337392,0.047597,0.206425,-0.374681,0.044601,0.203984
171,1.425000,-0.030676,0.034297,-0.000898,0.998940,-0.269960,0.049138,0.202148,-0.098181,0.055253,0.196066,-0.337472,0.047514,0.206291,-0.374228,0.044648,0.204087,-0.187062,0.036295,-0.000495,0.981677,-0.274179,0.046789,0.065446,-0.105375,0.052281,0.059210,-0.344115,0.044800,0.068580,-0.373046,0.043285,0.068549,0.198806,0.054360,0.000591,0.978530,-0.270349,0.048927,0.131753,-0.101623,0.053884,0.125168,-0.339763,0.047359,0.135976,-0.369662,0.045538,0.134114,0.155757,0.045586,0.000484,0.986743,-0.276548,0.045223,-0.006475,-0.109093,0.051347,-0.012980,-0.342660,0.042574,-0.003943,-0.377891,0.041749,-0.002502,0.360307,0.055026,-0.031296,0.930684,-0.222773,0.094485,0.194152,-0.224217,0.132794,0.183928,-0.255207,0.075143,0.204708,-0.188895,0.075519,0.193822,-0.004584,0.999421,0.029533,0.016250,-0.221703,0.104849,0.000683,-0.234844,0.142217,0.034952,-0.194714,0.079101,-0.017112,-0.235551,0.093228,-0.015791,-0.234904,0.142215,0.034931,-0.194623,0.078976,-0.017212,-0.235561,0.093327,-0.015693,-0.224300,0.132613,0.183991,-0.254231,0.075585,0.204428,-0.189454,0.075539,0.193907,,,,,,,,,,-0.106993,0.051420,-0.013061,-0.342780,0.042577,-0.003942,-0.378553,0.041721,-0.002475,-0.101542,0.053897,0.125197,-0.340754,0.046905,0.134721,-0.369504,0.045637,0.134393,-0.104064,0.052216,0.058946,-0.344157,0.045166,0.069319,-0.373483,0.042954,0.067929,-0.097734,0.055266,0.196034,-0.337437,0.047543,0.206402,-0.374676,0.044603,0.203984
172,1.433000,-0.030863,0.034297,-0.000938,0.998935,-0.269933,0.049161,0.202168,-0.098154,0.055262,0.196084,-0.337445,0.047543,0.206312,-0.374201,0.044679,0.204108,-0.186940,0.036258,-0.000446,0.981702,-0.274195,0.046777,0.065456,-0.105392,0.052288,0.059231,-0.344131,0.044781,0.068585,-0.373062,0.043262,0.068552,0.199309,0.054382,0.000627,0.978426,-0.270386,0.048931,0.131754,-0.101659,0.053898,0.125168,-0.339799,0.047356,0.135979,-0.369698,0.045537,0.134116,0.156052,0.045581,0.000447,0.986697,-0.276546,0.045226,-0.006475,-0.109091,0.051336,-0.012976,-0.342659,0.042581,-0.003944,-0.377889,0.041760,-0.002503,0.359922,0.055558,-0.032151,0.930772,-0.222784,0.094531,0.194192,-0.224200,0.132833,0.183938,-0.255223,0.075235,0.204816,-0.188928,0.075525,0.193822,-0.004362,0.999404,0.029874,0.016764,-0.221715,0.104852,0.000695,-0.234874,0.142202,0.034977,-0.194720,0.079104,-0.017091,-0.235552,0.093249,-0.015801,-0.234937,0.142212,0.034966,-0.194606,0.078959,-0.017204,-0.235572,0.093350,-0.015704,-0.224297,0.132628,0.184010,-0.254255,0.075743,0.204518,-0.189439,0.075545,0.193901,,,,,,,,,,-0.107001,0.051409,-0.013050,-0.342772,0.042582,-0.003970,-0.378559,0.041733,-0.002461,-0.101595,0.053911,0.125198,-0.340769,0.046902,0.134698,-0.369518,0.045640,0.134413,-0.104013,0.052210,0.058946,-0.344172,0.045174,0.069339,-0.373496,0.042908,0.067920,-0.097747,0.055266,0.196053,-0.337393,0.047617,0.206436,-0.374691,0.044581,0.203984
173,1.442000,-0.030909,0.034284,-0.001009,0.998934,-0.269942,0.049173,0.202165,-0.098162,0.055250,0.196086,-0.337454,0.047565,0.206307,-0.374210,0.044705,0.204102,-0.186736,0.036309,-0.000529,0.981739,-0.274204,0.046783,0.065452,-0.105400,0.052263,0.059218,-0.344141,0.044800,0.068585,-0.373072,0.043287,0.068553,0.199348,0.054350,0.000770,0.978420,-0.270422,0.048967,0.131707,-0.101697,0.053980,0.125141,-0.339836,0.047374,0.135923,-0.369734,0.045547,0.134057,0.156346,0.045585,0.000453,0.986650,-0.276539,0.045235,-0.006462,-0.109083,0.051347,-0.012962,-0.342651,0.042590,-0.003932,-0.377882,0.041768,-0.002492,0.363996,0.050480,-0.027190,0.929634,-0.222795,0.094354,0.193925,-0.224272,0.132736,0.183982,-0.255272,0.074805,0.203954,-0.188842,0.075521,0.193838,-0.005207,0.999412,0.029702,0.016354,-0.221700,0.104864,0.000696,-0.234896,0.142205,0.034974,-0.194675,0.079156,-0.017101,-0.235529,0.093232,-0.015785,-0.234955,0.142193,0.034943,-0.194572,0.079027,-0.017200,-0.235549,0.093343,-0.015676,-0.224286,0.132648,0.184008,-0.254208,0.075021,0.203738,-0.189443,0.075575,0.193913,,,,,,,,,,-0.106985,0.051416,-0.013041,-0.342757,0.042612,-0.003938,-0.378563,0.041729,-0.002460,-0.101648,0.053995,0.125187,-0.340765,0.046988,0.134737,-0.369497,0.045649,0.134372,-0.104058,0.052188,0.058936,-0.344182,0.045176,0.069328,-0.373490,0.042948,0.067930,-0.097766,0.055256,0.196054,-0.337412,0.047622,0.206433,-0.374657,0.044630,0.203980
174,1.450000,-0.030616,0.034295,-0.000992,0.998942,-0.269951,0.049155,0.202166,-0.098171,0.055237,0.196087,-0.337463,0.047543,0.206308,-0.374219,0.044684,0.204103,-0.186432,0.036341,-0.000449,0.981795,-0.274210,0.046790,0.065444,-0.105408,0.052295,0.059198,-0.344146,0.044796,0.068582,-0.373078,0.043280,0.068551,0.199412,0.054391,0.000861,0.978405,-0.270402,0.048962,0.131717,-0.101677,0.054007,0.125144,-0.339815,0.047355,0.135936,-0.369713,0.045523,0.134071,0.156607,0.045557,0.000541,0.986610,-0.276566,0.045204,-0.006477,-0.109111,0.051343,-0.012961,-0.342678,0.042548,-0.003954,-0.377909,0.041720,-0.002516,0.363071,0.051809,-0.027951,0.929900,-0.222772,0.094393,0.193978,-0.224266,0.132756,0.183967,-0.255224,0.074874,0.204144,-0.188825,0.075548,0.193824,-0.005129,0.999414,0.029733,0.016138,-0.221690,0.104843,0.000682,-0.234866,0.142184,0.034968,-0.194677,0.079132,-0.017128,-0.235529,0.093214,-0.015794,-0.234932,0.142174,0.034936,-0.194579,0.078998,-0.017236,-0.235539,0.093328,-0.015679,-0.224328,0.132605,0.184016,-0.254295,0.075217,0.203911,-0.189452,0.075575,0.193912,,,,,,,,,,-0.106979,0.051416,-0.013042,-0.342799,0.042558,-0.003953,-0.378576,0.041689,-0.002488,-0.101620,0.054019,0.125174,-0.340770,0.046935,0.134714,-0.369517,0.045624,0.134370,-0.104094,0.052224,0.058923,-0.344188,0.045172,0.069329,-0.373500,0.042941,0.067925,-0.097780,0.055244,0.196056,-0.337417,0.047595,0.206431,-0.374672,0.044612,0.203982
175,1.458000,-0.031417,0.034293,-0.001071,0.998917,-0.269948,0.049132,0.202160,-0.098167,0.055186,0.196072,-0.337460,0.047534,0.206305,-0.374217,0.044675,0.204104,-0.186127,0.036267,-0.000369,0.981856,-0.274215,0.046794,0.065452,-0.105413,0.052330,0.059231,-0.344151,0.044786,0.068581,-0.373082,0.043265,0.068546,0.200161,0.054360,0.000763,0.978254,-0.270392,0.048932,0.131719,-0.101666,0.053939,0.125154,-0.339805,0.047338,0.135935,-0.369704,0.045518,0.134067,0.156844,0.045576,0.000435,0.986571,-0.276555,0.045204,-0.006473,-0.109099,0.051308,-0.012966,-0.342668,0.042562,-0.003946,-0.377899,0.041741,-0.002507,0.361988,0.053230,-0.029420,0.930197,-0.222780,0.094432,0.194066,-0.224252,0.132774,0.183972,-0.255226,0.074988,0.204398,-0.188864,0.075534,0.193828,-0.004869,0.999413,0.029568,0.016621,-0.221700,0.104831,0.000724,-0.234887,0.142190,0.034986,-0.194684,0.079100,-0.017052,-0.235529,0.093204,-0.015761,-0.234947,0.142183,0.034959,-0.194603,0.078983,-0.017147,-0.235534,0.093302,-0.015662,-0.224331,0.132601,0.184031,-0.254243,0.075412,0.204130,-0.189442,0.075553,0.193914,,,,,,,,,,-0.106976,0.051381,-0.013047,-0.342786,0.042569,-0.003947,-0.378566,0.041711,-0.002478,-0.101613,0.053952,0.125184,-0.340760,0.046876,0.134687,-0.369504,0.045629,0.134373,-0.104076,0.052248,0.058936,-0.344191,0.045165,0.069323,-0.373476,0.042925,0.067922,-0.097778,0.055190,0.196041,-0.337413,0.047607,0.206432,-0.374679,0.044580,0.203978
176,1.467000,-0.031915,0.034230,-0.001000,0.998904,-0.269941,0.049154,0.202166,-0.098161,0.055233,0.196092,-0.337454,0.047548,0.206304,-0.374209,0.044681,0.204102,-0.185903,0.036249,-0.000410,0.981899,-0.274202,0.046812,0.065463,-0.105399,0.052335,0.059252,-0.344138,0.044809,0.068586,-0.373069,0.043291,0.068549,0.201031,0.054364,0.000634,0.978075,-0.270402,0.048932,0.131724,-0.101675,0.053893,0.125154,-0.339815,0.047356,0.135943,-0.369715,0.045548,0.134074,0.157070,0.045552,0.000456,0.986536,-0.276550,0.045207,-0.006465,-0.109094,0.051317,-0.012947,-0.342663,0.042563,-0.003943,-0.377894,0.041742,-0.002505,0.361237,0.054040,-0.030029,0.930423,-0.222762,0.094463,0.194104,-0.224236,0.132790,0.183952,-0.255196,0.075050,0.204530,-0.188855,0.075549,0.193829,-0.004735,0.999416,0.029494,0.016598,-0.221686,0.104841,0.000705,-0.234861,0.142208,0.034962,-0.194677,0.079100,-0.017069,-0.235519,0.093216,-0.015778,-0.234924,0.142202,0.034935,-0.194576,0.078967,-0.017174,-0.235534,0.093324,-0.015671,-0.224312,0.132614,0.184012,-0.254222,0.075464,0.204263,-0.189451,0.075578,0.193916,,,,,,,,,,-0.106970,0.051385,-0.013028,-0.342785,0.042589,-0.003942,-0.378558,0.041702,-0.002477,-0.101631,0.053904,0.125185,-0.340758,0.046924,0.134703,-0.369495,0.045659,0.134393,-0.104063,0.052248,0.058951,-0.344178,0.045193,0.069327,-0.373453,0.042947,0.067927,-0.097750,0.055241,0.196061,-0.337409,0.047602,0.206424,-0.374672,0.044607,0.203985
177,1.475000,-0.030332,0.034276,-0.001000,0.998952,-0.269960,0.049129,0.202150,-0.098179,0.055209,0.196081,-0.337472,0.047518,0.206289,-0.374228,0.044661,0.204081,-0.185666,0.036304,-0.000403,0.981942,-0.274208,0.046789,0.065453,-0.105405,0.052311,0.059227,-0.344144,0.044786,0.068583,-0.373075,0.043269,0.068548,0.201514,0.054402,0.000732,0.977973,-0.270416,0.048911,0.131723,-0.101690,0.053904,0.125151,-0.339829,0.047319,0.135944,-0.369728,0.045509,0.134074,0.157301,0.045515,0.000538,0.986501,-0.276560,0.045187,-0.006480,-0.109103,0.051321,-0.012943,-0.342672,0.042533,-0.003965,-0.377903,0.041706,-0.002531,0.360830,0.054688,-0.030488,0.930528,-0.222774,0.094458,0.194138,-0.224251,0.132777,0.183956,-0.255198,0.075065,0.204631,-0.188873,0.075532,0.193827,-0.004755,0.999405,0.029928,0.016489,-0.221706,0.104857,0.000683,-0.234876,0.142194,0.034976,-0.194700,0.079133,-0.017119,-0.235542,0.093245,-0.015807,-0.234949,0.142192,0.034950,-0.194626,0.079005,-0.017227,-0.235534,0.093346,-0.015700,-0.224332,0.132598,0.184018,-0.254203,0.075504,0.204351,-0.189450,0.075554,0.193914,,,,,,,,,,-0.106973,0.051398,-0.013023,-0.342785,0.042527,-0.003974,-0.378579,0.041683,-0.002498,-0.101640,0.053915,0.125181,-0.340769,0.046913,0.134702,-0.369523,0.045610,0.134386,-0.104110,0.052239,0.058955,-0.344187,0.045167,0.069330,-0.373495,0.042926,0.067921,-0.097767,0.055221,0.196051,-0.337431,0.047541,0.206403,-0.374675,0.044621,0.203971
178,1.483000,-0.029368,0.034351,-0.001067,0.998978,-0.269937,0.049173,0.202166,-0.098157,0.055229,0.196084,-0.337449,0.047567,0.206311,-0.374206,0.044722,0.204103,-0.185180,0.036430,-0.000444,0.982029,-0.274211,0.046806,0.065445,-0.105408,0.052307,0.059187,-0.344146,0.044811,0.068589,-0.373078,0.043299,0.068559,0.202081,0.054373,0.000800,0.977858,-0.270389,0.048955,0.131746,-0.101663,0.053966,0.125192,-0.339802,0.047354,0.135960,-0.369701,0.045545,0.134087,0.157452,0.045650,0.000392,0.986471,-0.276543,0.045214,-0.006477,-0.109087,0.051307,-0.012991,-0.342655,0.042577,-0.003943,-0.377886,0.041759,-0.002498,0.360842,0.054826,-0.030909,0.930501,-0.222774,0.094455,0.194134,-0.224230,0.132775,0.183953,-0.255205,0.075084,0.204645,-0.188886,0.075506,0.193803,-0.004701,0.999403,0.030015,0.016422,-0.221698,0.104851,0.000683,-0.234859,0.142183,0.034984,-0.194697,0.079127,-0.017128,-0.235537,0.093243,-0.015807,-0.234918,0.142185,0.034967,-0.194613,0.079008,-0.017224,-0.235543,0.093333,-0.015716,-0.224314,0.132599,0.184015,-0.254183,0.075532,0.204358,-0.189465,0.075523,0.193893,,,,,,,,,,-0.107006,0.051373,-0.013076,-0.342770,0.042606,-0.003926,-0.378551,0.041717,-0.002479,-0.101609,0.053977,0.125222,-0.340774,0.046925,0.134712,-0.369496,0.045649,0.134393,-0.104126,0.052239,0.058914,-0.344188,0.045173,0.069337,-0.373490,0.042972,0.067932,-0.097747,0.055235,0.196052,-0.337404,0.047629,0.206437,-0.374673,0.044639,0.203979
179,1.492000,-0.029176,0.034376,-0.001101,0.998982,-0.269925,0.049153,0.202164,-0.098144,0.055197,0.196076,-0.337437,0.047551,0.206312,-0.374194,0.044710,0.204104,-0.184755,0.036423,-0.000349,0.982109,-0.274194,0.046825,0.065440,-0.105393,0.052358,0.059184,-0.344130,0.044817,0.068583,-0.373061,0.043299,0.068553,0.202123,0.054521,0.000732,0.977841,-0.270345,0.048924,0.131738,-0.101621,0.053922,0.125131,-0.339757,0.047328,0.135974,-0.369657,0.045521,0.134110,0.157635,0.045630,0.000424,0.986442,-0.276540,0.045224,-0.006469,-0.109084,0.051326,-0.012973,-0.342653,0.042583,-0.003939,-0.377884,0.041763,-0.002496,0.360497,0.054702,-0.031239,0.930631,-0.222804,0.094502,0.194142,-0.224235,0.132815,0.183931,-0.255247,0.075160,0.204669,-0.188929,0.075530,0.193826,-0.005108,0.999410,0.029855,0.016220,-0.221698,0.104835,0.000694,-0.234878,0.142168,0.034987,-0.194683,0.079127,-0.017119,-0.235534,0.093211,-0.015787,-0.234938,0.142164,0.034963,-0.194598,0.079008,-0.017214,-0.235542,0.093307,-0.015690,-0.224333,0.132593,0.184008,-0.254280,0.075690,0.204368,-0.189445,0.075562,0.193901,,,,,,,,,,-0.106969,0.051403,-0.013052,-0.342783,0.042576,-0.003949,-0.378536,0.041742,-0.002462,-0.101520,0.053933,0.125158,-0.340751,0.046943,0.134730,-0.369524,0.045600,0.134377,-0.104103,0.052284,0.058908,-0.344172,0.045204,0.069343,-0.373478,0.042951,0.067915,-0.097757,0.055202,0.196045,-0.337386,0.047617,0.206438,-0.374668,0.044622,0.203977
180,1.500000,-0.029176,0.034351,-0.001046,0.998983,-0.269957,0.049132,0.202163,-0.098176,0.055196,0.196084,-0.337469,0.047523,0.206308,-0.374226,0.044678,0.204098,-0.184382,0.036474,-0.000319,0.982178,-0.274200,0.046802,0.065424,-0.105399,0.052343,0.059154,-0.344134,0.044791,0.068573,-0.373066,0.043273,0.068545,0.201861,0.054401,0.000606,0.977902,-0.270368,0.048948,0.131753,-0.101641,0.053897,0.125174,-0.339782,0.047373,0.135977,-0.369681,0.045573,0.134108,0.157825,0.045560,0.000497,0.986415,-0.276555,0.045200,-0.006477,-0.109098,0.051322,-0.012952,-0.342667,0.042551,-0.003958,-0.377898,0.041727,-0.002521,0.361491,0.053995,-0.030226,0.930320,-0.222789,0.094461,0.194085,-0.224247,0.132794,0.183953,-0.255230,0.075056,0.204503,-0.188889,0.075532,0.193799,-0.004868,0.999411,0.029806,0.016302,-0.221704,0.104832,0.000686,-0.234870,0.142175,0.034974,-0.194698,0.079110,-0.017120,-0.235543,0.093213,-0.015796,-0.234932,0.142177,0.034956,-0.194615,0.078987,-0.017220,-0.235547,0.093305,-0.015702,-0.224329,0.132622,0.184013,-0.254207,0.075496,0.204221,-0.189467,0.075544,0.193887,,,,,,,,,,-0.106976,0.051394,-0.013032,-0.342773,0.042563,-0.003961,-0.378583,0.041694,-0.002490,-0.101571,0.053909,0.125204,-0.340764,0.046968,0.134715,-0.369506,0.045664,0.134398,-0.104087,0.052270,0.058879,-0.344176,0.045171,0.069320,-0.373487,0.042931,0.067918,-0.097754,0.055203,0.196052,-0.337425,0.047581,0.206428,-0.374692,0.044600,0.203982
