Format Version,1.23,Take Name,20mm_0.12,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-07-14 03.47.45.349 PM,Capture Start Frame,9256201,Total Frames in Take,2199,Total Exported Frames,2199,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
543,4.525000,-0.015809,0.033500,-0.000096,0.999314,-0.272229,0.049377,0.202052,-0.100445,0.055774,0.196431,-0.339746,0.047589,0.206037,-0.376496,0.044767,0.203689,-0.041948,0.030361,0.006694,0.998636,-0.275828,0.047223,0.062321,-0.107018,0.054999,0.059805,-0.345775,0.044118,0.063972,-0.374693,0.042553,0.063185,0.312414,0.051380,0.004166,0.948546,-0.272185,0.049156,0.134833,-0.103403,0.054344,0.130103,-0.341626,0.047127,0.138361,-0.371526,0.045997,0.136034,0.075076,0.041950,0.002092,0.996293,-0.277583,0.045427,-0.008182,-0.110133,0.052103,-0.014278,-0.343690,0.042556,-0.005774,-0.378924,0.041621,-0.004494,0.881332,-0.282279,0.374372,0.058467,-0.239822,0.119305,0.071504,-0.272819,0.112434,0.092437,-0.241341,0.137303,0.036701,-0.205307,0.108178,0.085375,0.031070,0.976030,0.214838,0.015642,-0.235585,0.119828,-0.055560,-0.246555,0.142793,-0.009781,-0.210176,0.100743,-0.081983,-0.250023,0.115948,-0.074916,-0.246857,0.143026,-0.009452,-0.210167,0.100618,-0.082269,-0.249866,0.115946,-0.074810,-0.271544,0.112118,0.092765,-0.241342,0.137660,0.036004,-0.206235,0.108085,0.085767,-0.375023,0.042911,0.067321,-0.344858,0.044964,0.069484,,,,,,,,,,-0.108031,0.052342,-0.014345,-0.343829,0.042144,-0.005794,-0.379319,0.041826,-0.004466,-0.103303,0.054358,0.130156,-0.342415,0.046790,0.136778,-0.371421,0.046061,0.136345,,,,,,,,,,-0.100381,0.055778,0.196433,-0.339625,0.047589,0.206017,-0.376710,0.044763,0.203710
544,4.533000,-0.016582,0.033460,-0.000121,0.999303,-0.272241,0.049377,0.202063,-0.100457,0.055767,0.196445,-0.339759,0.047596,0.206045,-0.376509,0.044770,0.203698,-0.041948,0.030361,0.006694,0.998636,-0.275828,0.047223,0.062321,-0.107018,0.054999,0.059805,-0.345775,0.044118,0.063972,-0.374693,0.042553,0.063185,0.304659,0.051024,0.004639,0.951083,-0.272202,0.049047,0.134708,-0.103422,0.054405,0.130111,-0.341644,0.046974,0.138179,-0.371540,0.045763,0.135833,0.074835,0.042075,0.002091,0.996306,-0.277641,0.045597,-0.008204,-0.110194,0.052277,-0.014345,-0.343748,0.042726,-0.005778,-0.378982,0.041790,-0.004490,0.880042,-0.291117,0.372661,0.043602,-0.240209,0.118902,0.074116,-0.273397,0.111513,0.094565,-0.241374,0.138067,0.039928,-0.205857,0.107125,0.087855,0.028345,0.978265,0.204878,0.014792,-0.236072,0.118558,-0.057065,-0.247118,0.142393,-0.011751,-0.210587,0.099077,-0.083124,-0.250510,0.114204,-0.076320,-0.247382,0.142600,-0.011474,-0.210563,0.098984,-0.083314,-0.250426,0.114211,-0.076245,-0.271487,0.110893,0.095265,-0.241263,0.138225,0.039619,-0.206358,0.107133,0.087949,-0.375024,0.042929,0.067324,-0.344904,0.044957,0.069455,,,,,,,,,,-0.108033,0.052428,-0.014409,-0.343976,0.042589,-0.005800,-0.379352,0.041885,-0.004451,-0.103343,0.054411,0.130163,-0.342458,0.046854,0.136796,-0.371243,0.045814,0.136448,,,,,,,,,,-0.100417,0.055767,0.196448,-0.339611,0.047614,0.206028,-0.376707,0.044750,0.203714
545,4.542000,-0.017683,0.033479,-0.000246,0.999283,-0.272259,0.049339,0.202052,-0.100473,0.055685,0.196414,-0.339776,0.047578,0.206040,-0.376527,0.044754,0.203701,-0.041948,0.030361,0.006694,0.998636,-0.275828,0.047223,0.062321,-0.107018,0.054999,0.059805,-0.345775,0.044118,0.063972,-0.374693,0.042553,0.063185,0.300297,0.051229,0.003968,0.952461,-0.272201,0.049216,0.134832,-0.103420,0.054409,0.130083,-0.341643,0.047225,0.138366,-0.371541,0.046015,0.136049,0.074373,0.042013,0.001973,0.996343,-0.277595,0.045638,-0.008099,-0.110146,0.052277,-0.014227,-0.343703,0.042782,-0.005677,-0.378937,0.041855,-0.004392,0.880834,-0.293468,0.369637,0.037107,-0.240000,0.118318,0.075379,-0.273142,0.110593,0.095778,-0.241248,0.137993,0.041484,-0.205611,0.106367,0.088874,0.029395,0.978612,0.203007,0.015548,-0.236185,0.118178,-0.057297,-0.247216,0.142212,-0.012085,-0.210723,0.098537,-0.083257,-0.250616,0.113785,-0.076549,-0.247470,0.142428,-0.011782,-0.210651,0.098418,-0.083468,-0.250573,0.113804,-0.076478,-0.271231,0.110018,0.096373,-0.241151,0.138260,0.041001,-0.206341,0.106341,0.089073,-0.375019,0.042874,0.067328,-0.344815,0.044845,0.069576,,,,,,,,,,-0.108097,0.052386,-0.014334,-0.343929,0.042713,-0.005600,-0.379334,0.041891,-0.004437,-0.103327,0.054424,0.130136,-0.342460,0.046864,0.136776,-0.371423,0.046084,0.136364,,,,,,,,,,-0.100443,0.055687,0.196416,-0.339636,0.047584,0.206020,-0.376705,0.044746,0.203718
546,4.550000,-0.017318,0.033389,-0.000135,0.999292,-0.272260,0.049344,0.202074,-0.100475,0.055729,0.196471,-0.339778,0.047566,0.206049,-0.376528,0.044736,0.203701,-0.041948,0.030361,0.006694,0.998636,-0.275828,0.047223,0.062321,-0.107018,0.054999,0.059805,-0.345775,0.044118,0.063972,-0.374693,0.042553,0.063185,0.300251,0.051027,0.003793,0.952487,-0.272249,0.049295,0.134812,-0.103465,0.054411,0.130109,-0.341693,0.047335,0.138326,-0.371590,0.046137,0.136000,0.073656,0.041784,0.001911,0.996406,-0.277625,0.045638,-0.008062,-0.110172,0.052252,-0.014124,-0.343734,0.042792,-0.005667,-0.378969,0.041870,-0.004397,0.882118,-0.293434,0.366860,0.034320,-0.239702,0.118116,0.075989,-0.272737,0.110168,0.096475,-0.241145,0.138012,0.042231,-0.205225,0.106169,0.089260,0.030240,0.978500,0.203545,0.013887,-0.236198,0.118209,-0.057313,-0.247044,0.142198,-0.012033,-0.210848,0.098575,-0.083388,-0.250702,0.113853,-0.076519,-0.247231,0.142398,-0.011719,-0.210802,0.098487,-0.083549,-0.250660,0.113847,-0.076503,-0.271175,0.109751,0.096864,-0.241109,0.138390,0.041575,-0.206213,0.106080,0.089618,-0.375015,0.042886,0.067431,-0.344846,0.044827,0.069765,,,,,,,,,,-0.108114,0.052345,-0.014238,-0.343953,0.042757,-0.005573,-0.379383,0.041877,-0.004456,-0.103391,0.054429,0.130162,-0.342478,0.046867,0.136780,-0.371459,0.046234,0.136323,,,,,,,,,,-0.100431,0.055734,0.196475,-0.339649,0.047542,0.206017,-0.376713,0.044755,0.203730
547,4.558000,-0.016675,0.033476,-0.000124,0.999300,-0.272244,0.049369,0.202057,-0.100460,0.055757,0.196433,-0.339761,0.047588,0.206041,-0.376511,0.044762,0.203697,-0.041948,0.030361,0.006694,0.998636,-0.275828,0.047223,0.062321,-0.107018,0.054999,0.059805,-0.345775,0.044118,0.063972,-0.374693,0.042553,0.063185,0.302725,0.051154,0.003775,0.951697,-0.272236,0.049274,0.134795,-0.103452,0.054380,0.130059,-0.341678,0.047310,0.138323,-0.371577,0.046131,0.136002,0.072928,0.041265,0.001797,0.996482,-0.277621,0.045597,-0.007991,-0.110160,0.052162,-0.013890,-0.343733,0.042771,-0.005659,-0.378969,0.041859,-0.004424,0.883726,-0.293067,0.363391,0.032964,-0.239408,0.117897,0.076223,-0.272290,0.109783,0.096890,-0.241118,0.137933,0.042560,-0.204817,0.105975,0.089217,0.030721,0.978507,0.203384,0.014667,-0.236185,0.118153,-0.057336,-0.247061,0.142172,-0.012079,-0.210825,0.098478,-0.083370,-0.250669,0.113809,-0.076560,-0.247330,0.142400,-0.011762,-0.210770,0.098393,-0.083519,-0.250643,0.113825,-0.076507,-0.271137,0.109577,0.097000,-0.241229,0.138361,0.041856,-0.206138,0.105807,0.089780,-0.375024,0.042854,0.067484,-0.344810,0.044747,0.069869,,,,,,,,,,-0.108040,0.052263,-0.013984,-0.343977,0.042720,-0.005609,-0.379373,0.041879,-0.004445,-0.103344,0.054398,0.130110,-0.342473,0.046875,0.136781,-0.371475,0.046214,0.136304,,,,,,,,,,-0.100399,0.055761,0.196434,-0.339651,0.047582,0.206024,-0.376704,0.044764,0.203714
548,4.567000,-0.015786,0.033434,-0.000118,0.999316,-0.272246,0.049372,0.202059,-0.100461,0.055762,0.196461,-0.339764,0.047587,0.206035,-0.376514,0.044767,0.203682,-0.041948,0.030361,0.006694,0.998636,-0.275828,0.047223,0.062321,-0.107018,0.054999,0.059805,-0.345775,0.044118,0.063972,-0.374693,0.042553,0.063185,0.306794,0.051183,0.003979,0.950390,-0.272212,0.049224,0.134815,-0.103429,0.054371,0.130107,-0.341654,0.047230,0.138334,-0.371553,0.046071,0.136005,0.072550,0.041029,0.001562,0.996519,-0.277656,0.045501,-0.008013,-0.110190,0.051982,-0.013844,-0.343771,0.042708,-0.005708,-0.379008,0.041814,-0.004487,0.883398,-0.292872,0.364306,0.033378,-0.239457,0.117834,0.076173,-0.272372,0.109753,0.096800,-0.241111,0.137821,0.042480,-0.204888,0.105927,0.089240,0.030026,0.978011,0.205773,0.015804,-0.235972,0.118291,-0.057108,-0.246991,0.142083,-0.011765,-0.210524,0.098764,-0.083168,-0.250400,0.114025,-0.076390,-0.247268,0.142291,-0.011491,-0.210482,0.098685,-0.083314,-0.250360,0.114042,-0.076326,-0.271196,0.109534,0.096926,-0.241200,0.138246,0.041775,-0.206132,0.105782,0.089747,-0.375009,0.042846,0.067521,-0.344768,0.044710,0.069921,,,,,,,,,,-0.107984,0.052127,-0.013891,-0.344033,0.042588,-0.005754,-0.379327,0.041896,-0.004429,-0.103312,0.054387,0.130160,-0.342395,0.046856,0.136810,-0.371466,0.046143,0.136310,,,,,,,,,,-0.100411,0.055765,0.196462,-0.339637,0.047583,0.206021,-0.376708,0.044767,0.203694
549,4.575000,-0.014699,0.033505,-0.000176,0.999331,-0.272219,0.049406,0.202068,-0.100434,0.055776,0.196460,-0.339737,0.047625,0.206049,-0.376488,0.044817,0.203695,-0.041948,0.030361,0.006694,0.998636,-0.275828,0.047223,0.062321,-0.107018,0.054999,0.059805,-0.345775,0.044118,0.063972,-0.374693,0.042553,0.063185,0.312109,0.051314,0.003970,0.948651,-0.272176,0.049246,0.134844,-0.103392,0.054367,0.130113,-0.341617,0.047246,0.138373,-0.371518,0.046126,0.136046,0.072556,0.040809,0.001408,0.996528,-0.277609,0.045468,-0.007998,-0.110138,0.051892,-0.013758,-0.343726,0.042697,-0.005720,-0.378964,0.041815,-0.004514,0.883188,-0.292954,0.364775,0.033114,-0.239569,0.117827,0.076181,-0.272508,0.109743,0.096768,-0.241184,0.137823,0.042490,-0.205015,0.105916,0.089284,0.028747,0.977807,0.206950,0.015434,-0.235818,0.118465,-0.056946,-0.246895,0.142121,-0.011546,-0.210321,0.099068,-0.083055,-0.250237,0.114207,-0.076237,-0.247170,0.142307,-0.011317,-0.210307,0.099001,-0.083197,-0.250168,0.114218,-0.076165,-0.271295,0.109510,0.096913,-0.241245,0.138239,0.041794,-0.206189,0.105796,0.089733,-0.375014,0.042849,0.067545,-0.344733,0.044742,0.069936,,,,,,,,,,-0.107925,0.052037,-0.013790,-0.343974,0.042576,-0.005793,-0.379292,0.041897,-0.004433,-0.103279,0.054382,0.130165,-0.342421,0.046887,0.136822,-0.371418,0.046194,0.136351,,,,,,,,,,-0.100380,0.055780,0.196462,-0.339605,0.047617,0.206025,-0.376694,0.044821,0.203718
550,4.583000,-0.014909,0.033499,-0.000115,0.999328,-0.272210,0.049386,0.202060,-0.100425,0.055777,0.196451,-0.339728,0.047598,0.206041,-0.376478,0.044784,0.203688,-0.041948,0.030361,0.006694,0.998636,-0.275828,0.047223,0.062321,-0.107018,0.054999,0.059805,-0.345775,0.044118,0.063972,-0.374693,0.042553,0.063185,0.318528,0.051388,0.004060,0.946511,-0.272172,0.049240,0.134845,-0.103388,0.054353,0.130124,-0.341613,0.047221,0.138372,-0.371515,0.046146,0.136041,0.072964,0.040699,0.001318,0.996503,-0.277625,0.045437,-0.007983,-0.110151,0.051828,-0.013705,-0.343742,0.042679,-0.005722,-0.378981,0.041804,-0.004523,0.881795,-0.293362,0.367817,0.032965,-0.239779,0.117784,0.076166,-0.272862,0.109767,0.096550,-0.241150,0.137737,0.042440,-0.205326,0.105848,0.089510,0.028915,0.977890,0.206486,0.016102,-0.235797,0.118443,-0.056923,-0.246914,0.142149,-0.011559,-0.210280,0.099005,-0.082982,-0.250195,0.114175,-0.076227,-0.247197,0.142340,-0.011326,-0.210237,0.098924,-0.083133,-0.250154,0.114198,-0.076147,-0.271382,0.109360,0.096941,-0.241118,0.138134,0.041757,-0.206277,0.105750,0.089870,-0.374988,0.042853,0.067574,-0.344730,0.044682,0.069946,,,,,,,,,,-0.107884,0.052002,-0.013717,-0.343979,0.042523,-0.005822,-0.379281,0.041919,-0.004420,-0.103266,0.054368,0.130177,-0.342393,0.046870,0.136820,-0.371424,0.046213,0.136347,,,,,,,,,,-0.100352,0.055780,0.196453,-0.339610,0.047606,0.206013,-0.376707,0.044771,0.203718
551,4.592000,-0.016314,0.033442,-0.000180,0.999308,-0.272208,0.049372,0.202080,-0.100422,0.055740,0.196473,-0.339725,0.047597,0.206059,-0.376476,0.044778,0.203709,-0.041948,0.030361,0.006694,0.998636,-0.275828,0.047223,0.062321,-0.107018,0.054999,0.059805,-0.345775,0.044118,0.063972,-0.374693,0.042553,0.063185,0.325532,0.051487,0.004247,0.944119,-0.272199,0.049184,0.134851,-0.103415,0.054319,0.130143,-0.341639,0.047133,0.138373,-0.371543,0.046100,0.136038,0.073622,0.040746,0.001412,0.996452,-0.277657,0.045403,-0.007988,-0.110185,0.051824,-0.013716,-0.343774,0.042633,-0.005725,-0.379012,0.041751,-0.004525,0.881960,-0.293465,0.367295,0.033451,-0.239670,0.117743,0.076195,-0.272729,0.109751,0.096626,-0.241076,0.137681,0.042461,-0.205205,0.105797,0.089499,0.028146,0.978215,0.205034,0.016255,-0.235789,0.118449,-0.056990,-0.246964,0.142276,-0.011703,-0.210231,0.098969,-0.082978,-0.250171,0.114103,-0.076289,-0.247252,0.142488,-0.011428,-0.210202,0.098868,-0.083181,-0.250084,0.114116,-0.076199,-0.271349,0.109390,0.096958,-0.241078,0.138104,0.041740,-0.206222,0.105672,0.089921,-0.375003,0.042834,0.067575,-0.344748,0.044693,0.069958,,,,,,,,,,-0.107901,0.052015,-0.013739,-0.344008,0.042455,-0.005807,-0.379307,0.041884,-0.004437,-0.103301,0.054332,0.130196,-0.342430,0.046838,0.136814,-0.371445,0.046156,0.136344,,,,,,,,,,-0.100360,0.055742,0.196474,-0.339596,0.047612,0.206041,-0.376694,0.044759,0.203727
552,4.600000,-0.018112,0.033385,-0.000159,0.999278,-0.272234,0.049362,0.202081,-0.100449,0.055739,0.196470,-0.339752,0.047591,0.206059,-0.376502,0.044757,0.203715,-0.041948,0.030361,0.006694,0.998636,-0.275828,0.047223,0.062321,-0.107018,0.054999,0.059805,-0.345775,0.044118,0.063972,-0.374693,0.042553,0.063185,0.332804,0.051696,0.004564,0.941567,-0.272196,0.049212,0.134863,-0.103415,0.054420,0.130147,-0.341635,0.047105,0.138388,-0.371539,0.046109,0.136052,0.074407,0.041078,0.001466,0.996381,-0.277665,0.045438,-0.008015,-0.110197,0.051885,-0.013843,-0.343780,0.042658,-0.005712,-0.379018,0.041772,-0.004490,0.883181,-0.292691,0.364965,0.033530,-0.239525,0.117743,0.076218,-0.272464,0.109674,0.096811,-0.241140,0.137703,0.042506,-0.204970,0.105852,0.089337,0.028176,0.978213,0.205075,0.015771,-0.235905,0.118426,-0.056999,-0.247040,0.142247,-0.011700,-0.210370,0.098953,-0.083014,-0.250305,0.114080,-0.076285,-0.247283,0.142449,-0.011415,-0.210325,0.098854,-0.083202,-0.250244,0.114090,-0.076221,-0.271309,0.109459,0.096939,-0.241234,0.138134,0.041792,-0.206193,0.105703,0.089844,-0.375019,0.042836,0.067599,-0.344770,0.044689,0.069967,,,,,,,,,,-0.107985,0.052078,-0.013878,-0.344005,0.042469,-0.005774,-0.379314,0.041915,-0.004419,-0.103311,0.054432,0.130200,-0.342441,0.046863,0.136820,-0.371431,0.046155,0.136362,,,,,,,,,,-0.100397,0.055742,0.196472,-0.339618,0.047599,0.206041,-0.376707,0.044746,0.203733
553,4.608000,-0.020280,0.033317,-0.000175,0.999239,-0.272235,0.049371,0.202083,-0.100450,0.055744,0.196467,-0.339753,0.047609,0.206059,-0.376502,0.044761,0.203723,-0.041948,0.030361,0.006694,0.998636,-0.275828,0.047223,0.062321,-0.107018,0.054999,0.059805,-0.345775,0.044118,0.063972,-0.374693,0.042553,0.063185,0.340367,0.051876,0.004604,0.938849,-0.272198,0.049192,0.134851,-0.103417,0.054382,0.130108,-0.341635,0.047068,0.138389,-0.371542,0.046125,0.136057,0.075219,0.041385,0.001819,0.996306,-0.277704,0.045482,-0.008082,-0.110244,0.052052,-0.013995,-0.343816,0.042653,-0.005747,-0.379052,0.041740,-0.004506,0.883242,-0.292510,0.365011,0.033004,-0.239587,0.117722,0.076234,-0.272528,0.109613,0.096810,-0.241206,0.137707,0.042537,-0.205028,0.105846,0.089355,0.028094,0.978337,0.204532,0.015290,-0.235965,0.118394,-0.057066,-0.247066,0.142260,-0.011781,-0.210448,0.098901,-0.083083,-0.250382,0.114021,-0.076333,-0.247320,0.142471,-0.011484,-0.210419,0.098807,-0.083271,-0.250304,0.114026,-0.076271,-0.271343,0.109392,0.096943,-0.241287,0.138128,0.041837,-0.206248,0.105708,0.089841,-0.375048,0.042824,0.067594,-0.344781,0.044699,0.069941,,,,,,,,,,-0.108023,0.052218,-0.014045,-0.344072,0.042504,-0.005788,-0.379351,0.041847,-0.004452,-0.103305,0.054393,0.130161,-0.342446,0.046835,0.136798,-0.371440,0.046169,0.136368,,,,,,,,,,-0.100396,0.055745,0.196467,-0.339620,0.047624,0.206056,-0.376711,0.044743,0.203727
554,4.617000,-0.020477,0.033260,-0.000161,0.999237,-0.272228,0.049385,0.202085,-0.100442,0.055763,0.196486,-0.339746,0.047622,0.206054,-0.376495,0.044771,0.203716,-0.041948,0.030361,0.006694,0.998636,-0.275828,0.047223,0.062321,-0.107018,0.054999,0.059805,-0.345775,0.044118,0.063972,-0.374693,0.042553,0.063185,0.347774,0.051898,0.004852,0.936128,-0.272216,0.049162,0.134845,-0.103435,0.054382,0.130146,-0.341654,0.047000,0.138364,-0.371561,0.046103,0.136025,0.076084,0.041412,0.001754,0.996240,-0.277687,0.045486,-0.008082,-0.110226,0.052034,-0.013996,-0.343799,0.042666,-0.005747,-0.379035,0.041758,-0.004505,0.883513,-0.292784,0.364188,0.032401,-0.239496,0.117679,0.076285,-0.272409,0.109532,0.096888,-0.241159,0.137724,0.042625,-0.204919,0.105782,0.089340,0.028307,0.978208,0.205075,0.015842,-0.235942,0.118398,-0.057077,-0.247074,0.142222,-0.011778,-0.210410,0.098917,-0.083089,-0.250342,0.114056,-0.076363,-0.247305,0.142427,-0.011479,-0.210349,0.098813,-0.083279,-0.250299,0.114067,-0.076310,-0.271335,0.109343,0.096988,-0.241287,0.138150,0.041929,-0.206212,0.105597,0.089921,-0.375013,0.042845,0.067578,-0.344796,0.044673,0.069950,,,,,,,,,,-0.107980,0.052202,-0.014042,-0.344063,0.042517,-0.005794,-0.379326,0.041866,-0.004446,-0.103336,0.054390,0.130200,-0.342414,0.046845,0.136803,-0.371457,0.046132,0.136338,,,,,,,,,,-0.100385,0.055768,0.196487,-0.339617,0.047604,0.206045,-0.376703,0.044783,0.203725
555,4.625000,-0.018631,0.033344,-0.000101,0.999270,-0.272239,0.049391,0.202070,-0.100455,0.055788,0.196466,-0.339757,0.047613,0.206044,-0.376506,0.044772,0.203701,-0.041948,0.030361,0.006694,0.998636,-0.275828,0.047223,0.062321,-0.107018,0.054999,0.059805,-0.345775,0.044118,0.063972,-0.374693,0.042553,0.063185,0.350142,0.051914,0.005433,0.935241,-0.272160,0.049003,0.134746,-0.103382,0.054393,0.130118,-0.341597,0.046764,0.138236,-0.371502,0.045853,0.135884,0.077014,0.041392,0.001711,0.996169,-0.277665,0.045494,-0.008078,-0.110203,0.052025,-0.013974,-0.343778,0.042681,-0.005749,-0.379014,0.041776,-0.004510,0.884122,-0.292038,0.363337,0.032075,-0.239379,0.117666,0.076406,-0.272240,0.109445,0.097065,-0.241140,0.137726,0.042761,-0.204757,0.105826,0.089393,0.028109,0.978266,0.204805,0.016115,-0.235878,0.118398,-0.057115,-0.247044,0.142245,-0.011837,-0.210326,0.098909,-0.083101,-0.250266,0.114041,-0.076408,-0.247282,0.142443,-0.011558,-0.210275,0.098808,-0.083290,-0.250212,0.114053,-0.076344,-0.271326,0.109302,0.097120,-0.241312,0.138116,0.042135,-0.206141,0.105576,0.090100,-0.375020,0.042836,0.067568,-0.344759,0.044721,0.069947,,,,,,,,,,-0.107986,0.052178,-0.014017,-0.344031,0.042549,-0.005803,-0.379332,0.041869,-0.004444,-0.103301,0.054390,0.130170,-0.342392,0.046873,0.136813,-0.371244,0.045807,0.136466,,,,,,,,,,-0.100402,0.055795,0.196467,-0.339622,0.047588,0.206030,-0.376714,0.044791,0.203714
556,4.633000,-0.016723,0.033438,-0.000027,0.999301,-0.272238,0.049385,0.202065,-0.100454,0.055807,0.196453,-0.339755,0.047591,0.206045,-0.376504,0.044758,0.203698,-0.041948,0.030361,0.006694,0.998636,-0.275828,0.047223,0.062321,-0.107018,0.054999,0.059805,-0.345775,0.044118,0.063972,-0.374693,0.042553,0.063185,0.352598,0.052064,0.004962,0.934312,-0.272185,0.049119,0.134852,-0.103405,0.054360,0.130127,-0.341621,0.046933,0.138381,-0.371530,0.046064,0.136047,0.078079,0.041295,0.001579,0.996090,-0.277663,0.045485,-0.008067,-0.110198,0.051967,-0.013923,-0.343778,0.042691,-0.005755,-0.379015,0.041797,-0.004523,0.884704,-0.292269,0.361914,0.029946,-0.239278,0.117621,0.076629,-0.272093,0.109256,0.097303,-0.241123,0.137840,0.043084,-0.204617,0.105767,0.089501,0.028020,0.978444,0.203940,0.016481,-0.235948,0.118242,-0.057327,-0.247145,0.142169,-0.012099,-0.210377,0.098706,-0.083259,-0.250322,0.113849,-0.076622,-0.247359,0.142309,-0.011932,-0.210355,0.098614,-0.083448,-0.250234,0.113869,-0.076520,-0.271343,0.109155,0.097320,-0.241318,0.138173,0.042565,-0.206096,0.105437,0.090353,-0.375000,0.042893,0.067559,-0.344772,0.044696,0.069928,,,,,,,,,,-0.107939,0.052134,-0.013950,-0.344030,0.042545,-0.005833,-0.379311,0.041902,-0.004438,-0.103319,0.054364,0.130181,-0.342418,0.046885,0.136816,-0.371405,0.046072,0.136369,,,,,,,,,,-0.100401,0.055811,0.196456,-0.339608,0.047583,0.206022,-0.376726,0.044761,0.203720
557,4.642000,-0.015106,0.033538,-0.000125,0.999323,-0.272228,0.049381,0.202052,-0.100443,0.055767,0.196427,-0.339745,0.047595,0.206040,-0.376495,0.044780,0.203690,-0.041948,0.030361,0.006694,0.998636,-0.275828,0.047223,0.062321,-0.107018,0.054999,0.059805,-0.345775,0.044118,0.063972,-0.374693,0.042553,0.063185,0.356426,0.051970,0.004886,0.932864,-0.272217,0.049208,0.134823,-0.103434,0.054388,0.130130,-0.341654,0.047034,0.138339,-0.371563,0.046202,0.136000,0.079241,0.041313,0.001592,0.995998,-0.277623,0.045496,-0.008071,-0.110158,0.051980,-0.013920,-0.343737,0.042701,-0.005763,-0.378974,0.041806,-0.004532,0.884742,-0.293626,0.360974,0.026691,-0.239173,0.117597,0.077021,-0.271995,0.109083,0.097623,-0.241007,0.138060,0.043624,-0.204517,0.105646,0.089816,0.029135,0.978714,0.202406,0.017358,-0.235965,0.118002,-0.057584,-0.247153,0.142099,-0.012444,-0.210414,0.098320,-0.083426,-0.250328,0.113587,-0.076882,-0.247346,0.142219,-0.012313,-0.210382,0.098209,-0.083646,-0.250235,0.113617,-0.076754,-0.271198,0.108943,0.097697,-0.241136,0.138361,0.043152,-0.205957,0.105299,0.090675,-0.374998,0.042891,0.067506,-0.344734,0.044734,0.069915,,,,,,,,,,-0.107929,0.052119,-0.013953,-0.343987,0.042593,-0.005837,-0.379315,0.041877,-0.004448,-0.103333,0.054397,0.130183,-0.342394,0.046854,0.136790,-0.371465,0.046237,0.136311,,,,,,,,,,-0.100391,0.055771,0.196429,-0.339613,0.047594,0.206026,-0.376698,0.044776,0.203704
